genes	clusters
ENSFALG00000009224	chrN00003:clu_1410_-,chrN00003:clu_1411_-,chrN00003:clu_1412_-
ENSFALG00000009225	chrN00188:clu_24083_-,chrN00188:clu_24084_-
ENSFALG00000009226	chrN00177:clu_23714_-
ENSFALG00000009228	chrN00012:clu_4786_-
ENSFALG00000009233	chrN00177:clu_23745_+,chrN00177:clu_23746_+,chrN00177:clu_23747_+
ENSFALG00000009235	chrN00012:clu_5183_+
ENSFALG00000009238	chrN00008:clu_3335_-
ENSFALG00000009239	chrN00003:clu_1413_-
ENSFALG00000009242	chrN00008:clu_3336_-
ENSFALG00000009248	chrN00177:clu_23716_-
ENSFALG00000009254	chrN00056:clu_14748_-,chrN00056:clu_14751_-
ENSFALG00000009255	chrN00012:clu_4797_-
ENSFALG00000009259	chrN00008:clu_3492_+
ENSFALG00000009261	chrN00012:clu_5193_+
ENSFALG00000009266	chrN00003:clu_1231_+,chrN00003:clu_1232_+
ENSFALG00000009273	chrN00012:clu_4808_-
ENSFALG00000009274	chrN00003:clu_1236_+
ENSFALG00000009276	chrN00012:clu_5195_+
ENSFALG00000009281	chrN00012:clu_4809_-
ENSFALG00000009284	chrN00003:clu_1240_+,chrN00003:clu_1242_+,chrN00003:clu_1243_+
ENSFALG00000009287	chrN00277:clu_26663_+
ENSFALG00000009288	chrN00008:clu_3339_-
ENSFALG00000009290	chrN00012:clu_4811_-,chrN00012:clu_4812_-
ENSFALG00000009296	chrN00012:clu_5197_+
ENSFALG00000009302	chrN00117:clu_20777_+
ENSFALG00000009312	chrN00277:clu_26657_-
ENSFALG00000009315	chrN00132:clu_21585_-,chrN00132:clu_21587_-,chrN00132:clu_21588_-,chrN00132:clu_21589_-
ENSFALG00000009317	chrN00008:clu_3504_+
ENSFALG00000009318	chrN00177:clu_23726_-
ENSFALG00000009320	chrN00003:clu_1244_+
ENSFALG00000009321	chrN00012:clu_5201_+
ENSFALG00000009323	chrN00008:clu_3341_-,chrN00008:clu_3342_-
ENSFALG00000009325	chrN00012:clu_5201_+
ENSFALG00000009327	chrN00189:clu_24132_-
ENSFALG00000009335	chrN00177:clu_23736_-,chrN00177:clu_23737_-
ENSFALG00000009340	chrN00008:clu_3510_+,chrN00008:clu_3511_+
ENSFALG00000009347	chrN00008:clu_3512_+,chrN00008:clu_3514_+
ENSFALG00000009353	chrN00188:clu_24063_+
ENSFALG00000009356	chrN00008:clu_3517_+
ENSFALG00000009357	chrN00056:clu_14763_-,chrN00056:clu_14764_-
ENSFALG00000009359	chrN00189:clu_24133_-,chrN00189:clu_24134_-
ENSFALG00000009363	chrN00189:clu_24098_+,chrN00189:clu_24099_+
ENSFALG00000009368	chrN00012:clu_4816_-
ENSFALG00000009370	chrN00003:clu_1427_-,chrN00003:clu_1428_-
ENSFALG00000009373	chrN00056:clu_14765_-
ENSFALG00000009375	chrN00192:clu_24382_+
ENSFALG00000009376	chrN00003:clu_1248_+
ENSFALG00000009378	chrN00189:clu_24104_+,chrN00189:clu_24105_+,chrN00189:clu_24106_+,chrN00189:clu_24107_+
ENSFALG00000009379	chrN00056:clu_14897_+,chrN00056:clu_14898_+,chrN00056:clu_14900_+,chrN00056:clu_14901_+
ENSFALG00000009385	chrN00012:clu_4825_-,chrN00012:clu_4826_-,chrN00012:clu_4827_-
ENSFALG00000009392	chrN00056:clu_14769_-,chrN00056:clu_14770_-,chrN00056:clu_14771_-
ENSFALG00000009400	chrN00189:clu_24108_+,chrN00189:clu_24109_+,chrN00189:clu_24110_+,chrN00189:clu_24111_+
ENSFALG00000009403	chrN00012:clu_4832_-,chrN00012:clu_4833_-,chrN00012:clu_4834_-
ENSFALG00000009409	chrN00192:clu_24384_+,chrN00192:clu_24391_+,chrN00192:clu_24392_+
ENSFALG00000009417	chrN00008:clu_3349_-
ENSFALG00000009424	chrN00277:clu_26667_+
ENSFALG00000009426	chrN00008:clu_3519_+
ENSFALG00000009428	chrN00132:clu_21566_+,chrN00132:clu_21567_+,chrN00132:clu_21568_+
ENSFALG00000009432	chrN00056:clu_14777_-,chrN00056:clu_14778_-
ENSFALG00000009436	chrN00288:clu_26824_+
ENSFALG00000009459	chrN00012:clu_4838_-
ENSFALG00000009462	chrN00277:clu_26661_-
ENSFALG00000009467	chrN00132:clu_21595_-
ENSFALG00000009473	chrN00037:clu_11241_-
ENSFALG00000009474	chrN00132:clu_21597_-
ENSFALG00000009477	chrN00056:clu_14909_+,chrN00056:clu_14910_+
ENSFALG00000009484	chrN00211:clu_25072_+
ENSFALG00000009487	chrN00188:clu_24068_+
ENSFALG00000009501	chrN00056:clu_14792_-
ENSFALG00000009503	chrN00003:clu_1253_+,chrN00003:clu_1254_+
ENSFALG00000009507	chrN00008:clu_3526_+
ENSFALG00000009512	chrN00192:clu_24398_+
ENSFALG00000009517	chrN00188:clu_24074_+,chrN00188:clu_24075_+,chrN00188:clu_24076_+
ENSFALG00000009521	chrN00189:clu_24120_+
ENSFALG00000009523	chrN00192:clu_24360_-
ENSFALG00000009527	chrN00003:clu_1256_+,chrN00003:clu_1257_+,chrN00003:clu_1258_+
ENSFALG00000009529	chrN00037:clu_11247_-
ENSFALG00000009534	chrN00188:clu_24091_-
ENSFALG00000009542	chrN00188:clu_24092_-,chrN00188:clu_24093_-
ENSFALG00000009548	chrN00189:clu_24122_+
ENSFALG00000009549	chrN00037:clu_11252_-,chrN00037:clu_11253_-,chrN00037:clu_11254_-
ENSFALG00000009550	chrN00056:clu_14793_-,chrN00056:clu_14795_-
ENSFALG00000009561	chrN00192:clu_24362_-
ENSFALG00000009562	chrN00037:clu_11113_+
ENSFALG00000009566	chrN00189:clu_24153_-
ENSFALG00000009571	chrN00003:clu_1438_-
ENSFALG00000009577	chrN00012:clu_5221_+,chrN00012:clu_5223_+
ENSFALG00000009578	chrN00249:clu_26140_+,chrN00249:clu_26141_+,chrN00249:clu_26142_+,chrN00249:clu_26146_+
ENSFALG00000009597	chrN00056:clu_14925_+
ENSFALG00000009600	chrN00189:clu_24154_-
ENSFALG00000009605	chrN00003:clu_1269_+,chrN00003:clu_1270_+,chrN00003:clu_1271_+,chrN00003:clu_1272_+
ENSFALG00000009607	chrN00008:clu_3528_+,chrN00008:clu_3529_+,chrN00008:clu_3531_+
ENSFALG00000009611	chrN00249:clu_26134_-
ENSFALG00000009614	chrN00121:clu_21072_+,chrN00121:clu_21073_+
ENSFALG00000009618	chrN00034:clu_10429_-,chrN00034:clu_10430_-
ENSFALG00000009619	chrN00249:clu_26149_+,chrN00249:clu_26151_+,chrN00249:clu_26152_+,chrN00249:clu_26153_+
ENSFALG00000009626	chrN00189:clu_24125_+
ENSFALG00000009628	chrN00034:clu_10433_-
ENSFALG00000009632	chrN00249:clu_26155_+,chrN00249:clu_26156_+
ENSFALG00000009635	chrN00249:clu_26137_-
ENSFALG00000009638	chrN00034:clu_10482_+,chrN00034:clu_10483_+
ENSFALG00000009641	chrN00008:clu_3534_+,chrN00008:clu_3536_+,chrN00008:clu_3537_+
ENSFALG00000009650	chrN00008:clu_3540_+
ENSFALG00000009660	chrN00121:clu_21060_-
ENSFALG00000009676	chrN00008:clu_3378_-,chrN00008:clu_3379_-,chrN00008:clu_3380_-,chrN00008:clu_3381_-,chrN00008:clu_3383_-
ENSFALG00000009677	chrN00008:clu_3542_+,chrN00008:clu_3543_+
ENSFALG00000009681	chrN00223:clu_25364_-,chrN00223:clu_25365_-
ENSFALG00000009687	chrN00006:clu_2424_-,chrN00006:clu_2425_-
ENSFALG00000009688	chrN00192:clu_24367_-,chrN00192:clu_24368_-
ENSFALG00000009689	chrN00003:clu_1445_-
ENSFALG00000009691	chrN00034:clu_10492_+,chrN00034:clu_10493_+,chrN00034:clu_10494_+
ENSFALG00000009693	chrN00192:clu_24369_-,chrN00192:clu_24370_-
ENSFALG00000009695	chrN00223:clu_25366_-,chrN00223:clu_25368_-
ENSFALG00000009696	chrN00192:clu_24403_+,chrN00192:clu_24404_+
ENSFALG00000009700	chrN00132:clu_21605_-
ENSFALG00000009702	chrN00132:clu_21607_-,chrN00132:clu_21609_-
ENSFALG00000009709	chrN00034:clu_10439_-,chrN00034:clu_10443_-
ENSFALG00000009715	chrN00192:clu_24374_-
ENSFALG00000009721	chrN00192:clu_24378_-
ENSFALG00000009723	chrN00008:clu_3388_-,chrN00008:clu_3389_-,chrN00008:clu_3390_-
ENSFALG00000009724	chrN00129:clu_21419_-
ENSFALG00000009730	chrN00192:clu_24407_+
ENSFALG00000009734	chrN00030:clu_9610_-,chrN00030:clu_9612_-
ENSFALG00000009737	chrN00030:clu_9461_+
ENSFALG00000009738	chrN00003:clu_1280_+
ENSFALG00000009747	chrN00129:clu_21453_+
ENSFALG00000009760	chrN00030:clu_9464_+,chrN00030:clu_9465_+
ENSFALG00000009764	chrN00030:clu_9625_-
ENSFALG00000009767	chrN00034:clu_10449_-,chrN00034:clu_10450_-
ENSFALG00000009769	chrN00030:clu_9466_+,chrN00030:clu_9467_+,chrN00030:clu_9468_+
ENSFALG00000009771	chrN00281:clu_26740_+
ENSFALG00000009775	chrN00281:clu_26721_-,chrN00281:clu_26723_-
ENSFALG00000009778	chrN00281:clu_26741_+,chrN00281:clu_26743_+
ENSFALG00000009788	chrN00056:clu_14818_-,chrN00056:clu_14819_-
ENSFALG00000009789	chrN00281:clu_26727_-,chrN00281:clu_26728_-
ENSFALG00000009791	chrN00237:clu_25856_-,chrN00237:clu_25857_-,chrN00237:clu_25858_-
ENSFALG00000009792	chrN00030:clu_9470_+,chrN00030:clu_9471_+
ENSFALG00000009800	chrN00008:clu_3556_+
ENSFALG00000009803	chrN00237:clu_25911_+
ENSFALG00000009806	chrN00030:clu_9475_+,chrN00030:clu_9476_+,chrN00030:clu_9477_+,chrN00030:clu_9478_+
ENSFALG00000009807	chrN00237:clu_25860_-,chrN00237:clu_25861_-,chrN00237:clu_25862_-,chrN00237:clu_25863_-
ENSFALG00000009811	chrN00008:clu_3406_-,chrN00008:clu_3407_-,chrN00008:clu_3408_-,chrN00008:clu_3409_-
ENSFALG00000009812	chrN00237:clu_25863_-,chrN00237:clu_25865_-,chrN00237:clu_25866_-,chrN00237:clu_25867_-,chrN00237:clu_25868_-,chrN00237:clu_25869_-
ENSFALG00000009816	chrN00037:clu_11145_+,chrN00037:clu_11146_+
ENSFALG00000009819	chrN00037:clu_11146_+
ENSFALG00000009821	chrN00002:clu_843_+,chrN00002:clu_846_+
ENSFALG00000009823	chrN00037:clu_11265_-
ENSFALG00000009828	chrN00002:clu_849_+
ENSFALG00000009831	chrN00237:clu_25869_-,chrN00237:clu_25870_-,chrN00237:clu_25872_-
ENSFALG00000009833	chrN00008:clu_3412_-,chrN00008:clu_3414_-
ENSFALG00000009834	chrN00056:clu_14943_+
ENSFALG00000009835	chrN00030:clu_9479_+,chrN00030:clu_9480_+
ENSFALG00000009837	chrN00237:clu_25874_-,chrN00237:clu_25875_-
ENSFALG00000009838	chrN00034:clu_10501_+
ENSFALG00000009848	chrN00237:clu_25878_-,chrN00237:clu_25879_-
ENSFALG00000009849	chrN00030:clu_9489_+
ENSFALG00000009851	chrN00030:clu_9492_+,chrN00030:clu_9494_+
ENSFALG00000009859	chrN00003:clu_1292_+,chrN00003:clu_1293_+,chrN00003:clu_1295_+
ENSFALG00000009860	chrN00002:clu_851_+
ENSFALG00000009861	chrN00008:clu_3563_+
ENSFALG00000009866	chrN00030:clu_9490_+
ENSFALG00000009869	chrN00237:clu_25883_-,chrN00237:clu_25885_-,chrN00237:clu_25886_-,chrN00237:clu_25887_-,chrN00237:clu_25888_-
ENSFALG00000009871	chrN00030:clu_9496_+,chrN00030:clu_9497_+
ENSFALG00000009875	chrN00030:clu_9499_+
ENSFALG00000009887	chrN00129:clu_21443_-
ENSFALG00000009899	chrN00056:clu_14959_+
ENSFALG00000009900	chrN00034:clu_10504_+
ENSFALG00000009901	chrN00030:clu_9641_-,chrN00030:clu_9642_-
ENSFALG00000009908	chrN00034:clu_10512_+,chrN00034:clu_10513_+,chrN00034:clu_10514_+
ENSFALG00000009913	chrN00056:clu_14962_+,chrN00056:clu_14963_+,chrN00056:clu_14964_+
ENSFALG00000009916	chrN00037:clu_11271_-
ENSFALG00000009925	chrN00003:clu_1466_-
ENSFALG00000009927	chrN00037:clu_11273_-
ENSFALG00000009929	chrN00237:clu_25919_+
ENSFALG00000009931	chrN00003:clu_1468_-
ENSFALG00000009932	chrN00002:clu_545_-
ENSFALG00000009935	chrN00129:clu_21472_+,chrN00129:clu_21474_+,chrN00129:clu_21477_+
ENSFALG00000009936	chrN00034:clu_10522_+,chrN00034:clu_10523_+,chrN00034:clu_10524_+,chrN00034:clu_10525_+
ENSFALG00000009938	chrN00002:clu_857_+,chrN00002:clu_858_+
ENSFALG00000009939	chrN00029:clu_9275_-
ENSFALG00000009948	chrN00237:clu_25895_-
ENSFALG00000009949	chrN00030:clu_9505_+,chrN00030:clu_9507_+
ENSFALG00000009957	chrN00008:clu_3429_-
ENSFALG00000009962	chrN00029:clu_9382_+,chrN00029:clu_9383_+
ENSFALG00000009963	chrN00034:clu_10462_-,chrN00034:clu_10465_-,chrN00034:clu_10466_-
ENSFALG00000009967	chrN00002:clu_546_-
ENSFALG00000009969	chrN00056:clu_14966_+,chrN00056:clu_14967_+,chrN00056:clu_14968_+
ENSFALG00000009970	chrN00003:clu_1301_+
ENSFALG00000009971	chrN00034:clu_10469_-
ENSFALG00000009972	chrN00056:clu_14839_-,chrN00056:clu_14840_-,chrN00056:clu_14841_-,chrN00056:clu_14843_-
ENSFALG00000009973	chrN00030:clu_9648_-
ENSFALG00000009974	chrN00008:clu_3430_-,chrN00008:clu_3431_-,chrN00008:clu_3433_-
ENSFALG00000009976	chrN00002:clu_863_+
ENSFALG00000009977	chrN00029:clu_9280_-
ENSFALG00000009978	chrN00003:clu_1304_+
ENSFALG00000009979	chrN00237:clu_25898_-
ENSFALG00000009980	chrN00037:clu_11159_+
ENSFALG00000009988	chrN00037:clu_11276_-,chrN00037:clu_11277_-
ENSFALG00000009993	chrN00030:clu_9514_+,chrN00030:clu_9517_+,chrN00030:clu_9518_+
ENSFALG00000009994	chrN00008:clu_3576_+,chrN00008:clu_3578_+
ENSFALG00000010009	chrN00237:clu_25899_-
ENSFALG00000010010	chrN00030:clu_9522_+,chrN00030:clu_9523_+
ENSFALG00000010018	chrN00030:clu_9652_-,chrN00030:clu_9653_-,chrN00030:clu_9655_-,chrN00030:clu_9656_-
ENSFALG00000010025	chrN00002:clu_870_+,chrN00002:clu_874_+
ENSFALG00000010027	chrN00037:clu_11163_+
ENSFALG00000010034	chrN00030:clu_9659_-,chrN00030:clu_9660_-
ENSFALG00000010035	chrN00029:clu_9284_-
ENSFALG00000010037	chrN00008:clu_3440_-,chrN00008:clu_3441_-
ENSFALG00000010050	chrN00029:clu_9287_-,chrN00029:clu_9288_-
ENSFALG00000010052	chrN00037:clu_11279_-
ENSFALG00000010053	chrN00008:clu_3585_+,chrN00008:clu_3586_+,chrN00008:clu_3587_+
ENSFALG00000010056	chrN00037:clu_11172_+,chrN00037:clu_11173_+
ENSFALG00000010059	chrN00237:clu_25908_-
ENSFALG00000010066	chrN00002:clu_875_+
ENSFALG00000010069	chrN00029:clu_9290_-,chrN00029:clu_9291_-,chrN00029:clu_9292_-,chrN00029:clu_9294_-,chrN00029:clu_9295_-
ENSFALG00000010073	chrN00030:clu_9532_+
ENSFALG00000010075	chrN00029:clu_9296_-,chrN00029:clu_9297_-,chrN00029:clu_9298_-,chrN00029:clu_9299_-,chrN00029:clu_9300_-
ENSFALG00000010087	chrN00056:clu_14855_-
ENSFALG00000010090	chrN00030:clu_9670_-
ENSFALG00000010092	chrN00008:clu_3450_-,chrN00008:clu_3451_-
ENSFALG00000010094	chrN00034:clu_10476_-
ENSFALG00000010098	chrN00037:clu_11175_+,chrN00037:clu_11176_+
ENSFALG00000010099	chrN00029:clu_9403_+
ENSFALG00000010102	chrN00037:clu_11177_+
ENSFALG00000010103	chrN00029:clu_9303_-,chrN00029:clu_9304_-,chrN00029:clu_9305_-,chrN00029:clu_9306_-
ENSFALG00000010106	chrN00030:clu_9545_+,chrN00030:clu_9546_+
ENSFALG00000010108	chrN00037:clu_11179_+
ENSFALG00000010109	chrN00008:clu_3598_+
ENSFALG00000010136	chrN00029:clu_9308_-,chrN00029:clu_9309_-
ENSFALG00000010138	chrN00037:clu_11287_-,chrN00037:clu_11288_-
ENSFALG00000010139	chrN00034:clu_10479_-
ENSFALG00000010140	chrN00002:clu_879_+,chrN00002:clu_880_+,chrN00002:clu_881_+
ENSFALG00000010142	chrN00111:clu_20404_+,chrN00111:clu_20405_+
ENSFALG00000010145	chrN00008:clu_3456_-
ENSFALG00000010147	chrN00111:clu_20406_+,chrN00111:clu_20407_+,chrN00111:clu_20408_+
ENSFALG00000010151	chrN00037:clu_11289_-,chrN00037:clu_11290_-,chrN00037:clu_11291_-
ENSFALG00000010155	chrN00008:clu_3458_-,chrN00008:clu_3459_-
ENSFALG00000010157	chrN00002:clu_882_+,chrN00002:clu_883_+
ENSFALG00000010158	chrN00008:clu_3599_+,chrN00008:clu_3600_+
ENSFALG00000010160	chrN00095:clu_19337_-
ENSFALG00000010162	chrN00030:clu_9672_-
ENSFALG00000010164	chrN00003:clu_1319_+
ENSFALG00000010169	chrN00317:clu_27249_-,chrN00317:clu_27250_-,chrN00317:clu_27251_-
ENSFALG00000010173	chrN00002:clu_886_+
ENSFALG00000010183	chrN00111:clu_20415_+
ENSFALG00000010184	chrN00056:clu_14978_+,chrN00056:clu_14979_+,chrN00056:clu_14980_+
ENSFALG00000010188	chrN00037:clu_11185_+,chrN00037:clu_11186_+,chrN00037:clu_11187_+,chrN00037:clu_11188_+
ENSFALG00000010190	chrN00111:clu_20446_-
ENSFALG00000010194	chrN00111:clu_20418_+,chrN00111:clu_20419_+
ENSFALG00000010195	chrN00037:clu_11191_+
ENSFALG00000010197	chrN00008:clu_3604_+
ENSFALG00000010200	chrN00095:clu_19340_-
ENSFALG00000010201	chrN00111:clu_20448_-,chrN00111:clu_20449_-
ENSFALG00000010208	chrN00317:clu_27243_+,chrN00317:clu_27244_+
ENSFALG00000010210	chrN00037:clu_11194_+
ENSFALG00000010211	chrN00095:clu_19341_-
ENSFALG00000010214	chrN00008:clu_3612_+,chrN00008:clu_3613_+
ENSFALG00000010221	chrN00095:clu_19371_+,chrN00095:clu_19372_+
ENSFALG00000010224	chrN00029:clu_9310_-
ENSFALG00000010226	chrN00008:clu_3614_+
ENSFALG00000010230	chrN00002:clu_889_+,chrN00002:clu_890_+
ENSFALG00000010233	chrN00030:clu_9680_-
ENSFALG00000010240	chrN00095:clu_19352_-
ENSFALG00000010246	chrN00029:clu_9313_-,chrN00029:clu_9314_-,chrN00029:clu_9315_-
ENSFALG00000010249	chrN00095:clu_19374_+
ENSFALG00000010251	chrN00002:clu_893_+
ENSFALG00000010253	chrN00029:clu_9408_+,chrN00029:clu_9409_+
ENSFALG00000010258	chrN00111:clu_20451_-,chrN00111:clu_20452_-
ENSFALG00000010259	chrN00029:clu_9317_-,chrN00029:clu_9318_-,chrN00029:clu_9319_-
ENSFALG00000010260	chrN00002:clu_558_-,chrN00002:clu_559_-,chrN00002:clu_561_-,chrN00002:clu_562_-
ENSFALG00000010261	chrN00282:clu_26747_-,chrN00282:clu_26748_-,chrN00282:clu_26749_-,chrN00282:clu_26750_-,chrN00282:clu_26751_-,chrN00282:clu_26753_-,chrN00282:clu_26754_-
ENSFALG00000010266	chrN00003:clu_1329_+
ENSFALG00000010269	chrN00003:clu_1330_+
ENSFALG00000010280	chrN00029:clu_9410_+
ENSFALG00000010282	chrN00111:clu_20426_+
ENSFALG00000010287	chrN00056:clu_14980_+,chrN00056:clu_14985_+
ENSFALG00000010289	chrN00175:clu_23643_+,chrN00175:clu_23644_+
ENSFALG00000010292	chrN00030:clu_9691_-
ENSFALG00000010295	chrN00056:clu_14987_+,chrN00056:clu_14988_+,chrN00056:clu_14989_+
ENSFALG00000010299	chrN00030:clu_9693_-,chrN00030:clu_9694_-
ENSFALG00000010304	chrN00095:clu_19356_-
ENSFALG00000010305	chrN00056:clu_14991_+,chrN00056:clu_14992_+,chrN00056:clu_14993_+
ENSFALG00000010306	chrN00030:clu_9557_+,chrN00030:clu_9558_+
ENSFALG00000010307	chrN00029:clu_9324_-,chrN00029:clu_9325_-
ENSFALG00000010317	chrN00029:clu_9416_+
ENSFALG00000010318	chrN00175:clu_23655_-
ENSFALG00000010320	chrN00002:clu_566_-,chrN00002:clu_569_-,chrN00002:clu_572_-,chrN00002:clu_573_-,chrN00002:clu_574_-
ENSFALG00000010323	chrN00029:clu_9328_-
ENSFALG00000010326	chrN00063:clu_15648_+,chrN00063:clu_15649_+
ENSFALG00000010328	chrN00002:clu_900_+,chrN00002:clu_901_+,chrN00002:clu_902_+
ENSFALG00000010329	chrN00030:clu_9699_-,chrN00030:clu_9700_-,chrN00030:clu_9701_-
ENSFALG00000010330	chrN00029:clu_9420_+
ENSFALG00000010332	chrN00029:clu_9332_-,chrN00029:clu_9334_-
ENSFALG00000010336	chrN00002:clu_904_+,chrN00002:clu_905_+
ENSFALG00000010338	chrN00056:clu_14868_-
ENSFALG00000010340	chrN00095:clu_19358_-
ENSFALG00000010343	chrN00063:clu_15650_+,chrN00063:clu_15651_+
ENSFALG00000010345	chrN00095:clu_19360_-,chrN00095:clu_19361_-,chrN00095:clu_19363_-
ENSFALG00000010351	chrN00037:clu_11201_+,chrN00037:clu_11202_+
ENSFALG00000010360	chrN00029:clu_9424_+
ENSFALG00000010369	chrN00037:clu_11324_-
ENSFALG00000010373	chrN00029:clu_9426_+,chrN00029:clu_9427_+
ENSFALG00000010379	chrN00003:clu_1505_-,chrN00003:clu_1506_-,chrN00003:clu_1507_-
ENSFALG00000010385	chrN00030:clu_9563_+,chrN00030:clu_9564_+
ENSFALG00000010387	chrN00003:clu_1510_-,chrN00003:clu_1511_-
ENSFALG00000010402	chrN00037:clu_11219_+
ENSFALG00000010403	chrN00002:clu_582_-,chrN00002:clu_583_-,chrN00002:clu_584_-
ENSFALG00000010404	chrN00002:clu_589_-,chrN00002:clu_590_-
ENSFALG00000010405	chrN00029:clu_9429_+
ENSFALG00000010409	chrN00003:clu_1343_+,chrN00003:clu_1344_+
ENSFALG00000010410	chrN00029:clu_9340_-,chrN00029:clu_9341_-
ENSFALG00000010413	chrN00029:clu_9430_+,chrN00029:clu_9432_+
ENSFALG00000010415	chrN00002:clu_914_+
ENSFALG00000010416	chrN00030:clu_9565_+,chrN00030:clu_9566_+,chrN00030:clu_9568_+
ENSFALG00000010420	chrN00252:clu_26240_+
ENSFALG00000010435	chrN00056:clu_14998_+
ENSFALG00000010439	chrN00037:clu_11331_-
ENSFALG00000010444	chrN00029:clu_9444_+,chrN00029:clu_9445_+
ENSFALG00000010447	chrN00003:clu_1514_-,chrN00003:clu_1515_-,chrN00003:clu_1516_-
ENSFALG00000010451	chrN00063:clu_15725_-,chrN00063:clu_15726_-,chrN00063:clu_15727_-,chrN00063:clu_15728_-,chrN00063:clu_15729_-
ENSFALG00000010463	chrN00063:clu_15667_+,chrN00063:clu_15668_+,chrN00063:clu_15669_+
ENSFALG00000010464	chrN00037:clu_11333_-,chrN00037:clu_11334_-
ENSFALG00000010466	chrN00029:clu_9450_+
ENSFALG00000010469	chrN00361:clu_27656_-
ENSFALG00000010475	chrN00361:clu_27657_+
ENSFALG00000010483	chrN00063:clu_15738_-
ENSFALG00000010484	chrN00361:clu_27660_+,chrN00361:clu_27661_+
ENSFALG00000010487	chrN00002:clu_595_-,chrN00002:clu_597_-
ENSFALG00000010490	chrN00003:clu_1356_+,chrN00003:clu_1357_+
ENSFALG00000010491	chrN00037:clu_11225_+
ENSFALG00000010501	chrN00029:clu_9452_+
ENSFALG00000010504	chrN00056:clu_14869_-
ENSFALG00000010509	chrN00030:clu_9705_-
ENSFALG00000010510	chrN00056:clu_15005_+
ENSFALG00000010517	chrN00002:clu_929_+,chrN00002:clu_930_+,chrN00002:clu_931_+,chrN00002:clu_932_+
ENSFALG00000010529	chrN00002:clu_933_+,chrN00002:clu_934_+,chrN00002:clu_935_+
ENSFALG00000010543	chrN00030:clu_9717_-
ENSFALG00000010551	chrN00063:clu_15674_+
ENSFALG00000010553	chrN00030:clu_9584_+
ENSFALG00000010558	chrN00063:clu_15676_+
ENSFALG00000010563	chrN00030:clu_9589_+
ENSFALG00000010566	chrN00063:clu_15744_-,chrN00063:clu_15745_-,chrN00063:clu_15746_-,chrN00063:clu_15747_-
ENSFALG00000010571	chrN00139:clu_21951_+
ENSFALG00000010578	chrN00139:clu_21902_-,chrN00139:clu_21903_-,chrN00139:clu_21905_-,chrN00139:clu_21906_-,chrN00139:clu_21907_-,chrN00139:clu_21908_-
ENSFALG00000010579	chrN00056:clu_14876_-
ENSFALG00000010580	chrN00063:clu_15749_-
ENSFALG00000010582	chrN00030:clu_9592_+,chrN00030:clu_9593_+,chrN00030:clu_9594_+
ENSFALG00000010592	chrN00139:clu_21912_-,chrN00139:clu_21913_-,chrN00139:clu_21914_-
ENSFALG00000010599	chrN00056:clu_14879_-
ENSFALG00000010602	chrN00056:clu_15015_+
ENSFALG00000010603	chrN00139:clu_21916_-
ENSFALG00000010609	chrN00139:clu_21952_+,chrN00139:clu_21953_+
ENSFALG00000010611	chrN00056:clu_14881_-
ENSFALG00000010614	chrN00030:clu_9602_+
ENSFALG00000010615	chrN00056:clu_15016_+
ENSFALG00000010618	chrN00063:clu_15751_-,chrN00063:clu_15752_-,chrN00063:clu_15753_-,chrN00063:clu_15754_-
ENSFALG00000010621	chrN00139:clu_21955_+
ENSFALG00000010624	chrN00112:clu_20493_+
ENSFALG00000010626	chrN00002:clu_942_+
ENSFALG00000010627	chrN00139:clu_21922_-,chrN00139:clu_21923_-
ENSFALG00000010628	chrN00030:clu_9728_-,chrN00030:clu_9729_-
ENSFALG00000010636	chrN00002:clu_624_-
ENSFALG00000010637	chrN00056:clu_15020_+,chrN00056:clu_15021_+,chrN00056:clu_15023_+
ENSFALG00000010638	chrN00002:clu_628_-
ENSFALG00000010639	chrN00063:clu_15755_-
ENSFALG00000010640	chrN00139:clu_21956_+,chrN00139:clu_21957_+,chrN00139:clu_21960_+
ENSFALG00000010646	chrN00112:clu_20498_+
ENSFALG00000010670	chrN00112:clu_20505_+
ENSFALG00000010677	chrN00139:clu_21965_+
ENSFALG00000010681	chrN00002:clu_631_-,chrN00002:clu_632_-
ENSFALG00000010690	chrN00697:clu_28258_-
ENSFALG00000010693	chrN00002:clu_944_+,chrN00002:clu_945_+
ENSFALG00000010705	chrN00139:clu_21925_-,chrN00139:clu_21926_-
ENSFALG00000010708	chrN00385:clu_27789_+,chrN00385:clu_27790_+,chrN00385:clu_27791_+
ENSFALG00000010711	chrN00139:clu_21927_-
ENSFALG00000010714	chrN00339:clu_27463_+
ENSFALG00000010717	chrN00002:clu_947_+
ENSFALG00000010718	chrN00063:clu_15698_+
ENSFALG00000010720	chrN00139:clu_21974_+
ENSFALG00000010721	chrN00063:clu_15766_-
ENSFALG00000010722	chrN00002:clu_948_+
ENSFALG00000010730	chrN00385:clu_27794_+,chrN00385:clu_27795_+
ENSFALG00000010731	chrN00112:clu_20471_-,chrN00112:clu_20472_-
ENSFALG00000010733	chrN00234:clu_25806_+
ENSFALG00000010739	chrN00234:clu_25812_-
ENSFALG00000010740	chrN00077:clu_17680_+
ENSFALG00000010754	chrN00063:clu_15773_-
ENSFALG00000010755	chrN00077:clu_17722_-,chrN00077:clu_17723_-
ENSFALG00000010756	chrN00234:clu_25808_+,chrN00234:clu_25809_+
ENSFALG00000010757	chrN00002:clu_647_-
