genes	clusters
ENSFALG00000008118	chrN00007:clu_2982_-,chrN00007:clu_2983_-
ENSFALG00000008122	chrN00245:clu_26073_+
ENSFALG00000008127	chrN00245:clu_26074_+
ENSFALG00000008131	chrN00103:clu_19908_-
ENSFALG00000008136	chrN00152:clu_22555_+,chrN00152:clu_22556_+,chrN00152:clu_22557_+
ENSFALG00000008138	chrN00032:clu_9908_+,chrN00032:clu_9909_+
ENSFALG00000008140	chrN00088:clu_18692_+,chrN00088:clu_18693_+
ENSFALG00000008142	chrN00103:clu_19912_-,chrN00103:clu_19913_-
ENSFALG00000008143	chrN00023:clu_7954_+
ENSFALG00000008147	chrN00190:clu_24196_+,chrN00190:clu_24199_+
ENSFALG00000008151	chrN00190:clu_24200_+
ENSFALG00000008152	chrN00088:clu_18694_+,chrN00088:clu_18695_+,chrN00088:clu_18696_+,chrN00088:clu_18697_+
ENSFALG00000008158	chrN00032:clu_10005_-,chrN00032:clu_10006_-,chrN00032:clu_10007_-,chrN00032:clu_10008_-,chrN00032:clu_10009_-,chrN00032:clu_10010_-,chrN00032:clu_10011_-,chrN00032:clu_10012_-,chrN00032:clu_10013_-
ENSFALG00000008161	chrN00088:clu_18633_-,chrN00088:clu_18634_-
ENSFALG00000008167	chrN00152:clu_22526_-,chrN00152:clu_22527_-,chrN00152:clu_22528_-,chrN00152:clu_22529_-,chrN00152:clu_22530_-
ENSFALG00000008171	chrN00333:clu_27400_-
ENSFALG00000008172	chrN00103:clu_19877_+
ENSFALG00000008175	chrN00103:clu_19918_-
ENSFALG00000008176	chrN00032:clu_9910_+
ENSFALG00000008182	chrN00007:clu_2985_-
ENSFALG00000008184	chrN00088:clu_18698_+
ENSFALG00000008187	chrN00012:clu_5056_+,chrN00012:clu_5057_+
ENSFALG00000008189	chrN00152:clu_22533_-,chrN00152:clu_22534_-,chrN00152:clu_22535_-
ENSFALG00000008190	chrN00088:clu_18635_-
ENSFALG00000008192	chrN00023:clu_7960_+
ENSFALG00000008193	chrN00088:clu_18636_-
ENSFALG00000008194	chrN00103:clu_19922_-
ENSFALG00000008204	chrN00023:clu_8060_-,chrN00023:clu_8061_-,chrN00023:clu_8062_-
ENSFALG00000008208	chrN00023:clu_8063_-,chrN00023:clu_8064_-
ENSFALG00000008210	chrN00103:clu_19879_+
ENSFALG00000008217	chrN00012:clu_4649_-,chrN00012:clu_4650_-
ENSFALG00000008219	chrN00103:clu_19923_-
ENSFALG00000008221	chrN00006:clu_2485_-,chrN00006:clu_2486_-
ENSFALG00000008223	chrN00012:clu_4651_-
ENSFALG00000008224	chrN00152:clu_22543_-
ENSFALG00000008226	chrN00007:clu_3214_+,chrN00007:clu_3215_+,chrN00007:clu_3216_+,chrN00007:clu_3217_+
ENSFALG00000008229	chrN00057:clu_15052_-,chrN00057:clu_15053_-
ENSFALG00000008234	chrN00023:clu_7962_+,chrN00023:clu_7963_+,chrN00023:clu_7964_+,chrN00023:clu_7965_+
ENSFALG00000008239	chrN00007:clu_3220_+,chrN00007:clu_3221_+,chrN00007:clu_3222_+,chrN00007:clu_3223_+,chrN00007:clu_3224_+,chrN00007:clu_3225_+
ENSFALG00000008241	chrN00152:clu_22563_+,chrN00152:clu_22564_+
ENSFALG00000008242	chrN00103:clu_19924_-,chrN00103:clu_19925_-,chrN00103:clu_19926_-,chrN00103:clu_19927_-,chrN00103:clu_19928_-,chrN00103:clu_19929_-,chrN00103:clu_19930_-,chrN00103:clu_19931_-,chrN00103:clu_19932_-
ENSFALG00000008250	chrN00057:clu_15054_-,chrN00057:clu_15055_-,chrN00057:clu_15056_-
ENSFALG00000008251	chrN00023:clu_8067_-
ENSFALG00000008252	chrN00007:clu_3226_+,chrN00007:clu_3227_+,chrN00007:clu_3228_+,chrN00007:clu_3229_+,chrN00007:clu_3230_+
ENSFALG00000008258	chrN00023:clu_7966_+,chrN00023:clu_7967_+
ENSFALG00000008263	chrN00152:clu_22546_-,chrN00152:clu_22547_-,chrN00152:clu_22548_-
ENSFALG00000008264	chrN00012:clu_4663_-,chrN00012:clu_4664_-,chrN00012:clu_4665_-,chrN00012:clu_4666_-,chrN00012:clu_4667_-,chrN00012:clu_4668_-,chrN00012:clu_4669_-
ENSFALG00000008265	chrN00038:clu_11401_-
ENSFALG00000008271	chrN00152:clu_22565_+,chrN00152:clu_22566_+,chrN00152:clu_22567_+
ENSFALG00000008273	chrN00012:clu_4671_-,chrN00012:clu_4672_-
ENSFALG00000008274	chrN00038:clu_11528_+
ENSFALG00000008277	chrN00006:clu_2487_-,chrN00006:clu_2488_-,chrN00006:clu_2489_-
ENSFALG00000008278	chrN00038:clu_11403_-
ENSFALG00000008279	chrN00582:clu_28184_+
ENSFALG00000008281	chrN00006:clu_2756_+,chrN00006:clu_2757_+
ENSFALG00000008282	chrN00088:clu_18648_-
ENSFALG00000008283	chrN00012:clu_5064_+,chrN00012:clu_5065_+
ENSFALG00000008285	chrN00214:clu_25131_-,chrN00214:clu_25132_-,chrN00214:clu_25133_-,chrN00214:clu_25134_-,chrN00214:clu_25135_-
ENSFALG00000008286	chrN00103:clu_19880_+,chrN00103:clu_19881_+
ENSFALG00000008290	chrN00012:clu_5066_+
ENSFALG00000008291	chrN00103:clu_19882_+
ENSFALG00000008293	chrN00006:clu_2758_+,chrN00006:clu_2759_+
ENSFALG00000008295	chrN00088:clu_18703_+,chrN00088:clu_18704_+,chrN00088:clu_18705_+,chrN00088:clu_18706_+
ENSFALG00000008300	chrN00012:clu_4680_-,chrN00012:clu_4681_-
ENSFALG00000008304	chrN00032:clu_10020_-,chrN00032:clu_10021_-,chrN00032:clu_10022_-
ENSFALG00000008305	chrN00214:clu_25142_-,chrN00214:clu_25143_-,chrN00214:clu_25144_-,chrN00214:clu_25145_-
ENSFALG00000008306	chrN00023:clu_7971_+,chrN00023:clu_7972_+,chrN00023:clu_7973_+
ENSFALG00000008311	chrN00007:clu_3235_+,chrN00007:clu_3236_+,chrN00007:clu_3237_+,chrN00007:clu_3238_+
ENSFALG00000008312	chrN00012:clu_5067_+,chrN00012:clu_5068_+
ENSFALG00000008313	chrN00038:clu_11530_+
ENSFALG00000008316	chrN00057:clu_15138_+,chrN00057:clu_15139_+
ENSFALG00000008319	chrN00007:clu_3005_-,chrN00007:clu_3006_-
ENSFALG00000008321	chrN00038:clu_11531_+
ENSFALG00000008323	chrN00006:clu_2760_+,chrN00006:clu_2761_+,chrN00006:clu_2762_+,chrN00006:clu_2763_+
ENSFALG00000008326	chrN00012:clu_5069_+,chrN00012:clu_5070_+,chrN00012:clu_5071_+
ENSFALG00000008327	chrN00057:clu_15067_-,chrN00057:clu_15068_-,chrN00057:clu_15069_-,chrN00057:clu_15070_-
ENSFALG00000008328	chrN00032:clu_9928_+,chrN00032:clu_9929_+,chrN00032:clu_9930_+,chrN00032:clu_9931_+
ENSFALG00000008329	chrN00103:clu_19884_+,chrN00103:clu_19885_+,chrN00103:clu_19886_+
ENSFALG00000008330	chrN00032:clu_9932_+,chrN00032:clu_9933_+,chrN00032:clu_9935_+
ENSFALG00000008331	chrN00038:clu_11408_-
ENSFALG00000008333	chrN00007:clu_3239_+,chrN00007:clu_3240_+,chrN00007:clu_3241_+
ENSFALG00000008334	chrN00045:clu_12819_-
ENSFALG00000008335	chrN00038:clu_11533_+,chrN00038:clu_11534_+
ENSFALG00000008338	chrN00214:clu_25146_-,chrN00214:clu_25147_-
ENSFALG00000008340	chrN00038:clu_11409_-,chrN00038:clu_11410_-,chrN00038:clu_11411_-,chrN00038:clu_11412_-
ENSFALG00000008341	chrN00190:clu_24216_+,chrN00190:clu_24217_+
ENSFALG00000008342	chrN00032:clu_10023_-,chrN00032:clu_10024_-,chrN00032:clu_10025_-,chrN00032:clu_10026_-,chrN00032:clu_10027_-,chrN00032:clu_10028_-,chrN00032:clu_10029_-
ENSFALG00000008343	chrN00038:clu_11535_+
ENSFALG00000008347	chrN00023:clu_8074_-,chrN00023:clu_8075_-,chrN00023:clu_8076_-
ENSFALG00000008349	chrN00057:clu_15140_+,chrN00057:clu_15141_+
ENSFALG00000008351	chrN00103:clu_19887_+,chrN00103:clu_19888_+
ENSFALG00000008354	chrN00012:clu_5072_+,chrN00012:clu_5073_+,chrN00012:clu_5074_+
ENSFALG00000008355	chrN00006:clu_2490_-
ENSFALG00000008358	chrN00006:clu_2764_+,chrN00006:clu_2765_+
ENSFALG00000008360	chrN00038:clu_11413_-,chrN00038:clu_11414_-
ENSFALG00000008362	chrN00190:clu_24168_-,chrN00190:clu_24169_-,chrN00190:clu_24170_-,chrN00190:clu_24171_-,chrN00190:clu_24172_-,chrN00190:clu_24173_-
ENSFALG00000008363	chrN00103:clu_19889_+
ENSFALG00000008366	chrN00023:clu_7979_+
ENSFALG00000008369	chrN00007:clu_3012_-
ENSFALG00000008370	chrN00023:clu_8077_-
ENSFALG00000008377	chrN00032:clu_10030_-
ENSFALG00000008379	chrN00023:clu_7981_+,chrN00023:clu_7982_+,chrN00023:clu_7983_+,chrN00023:clu_7984_+,chrN00023:clu_7985_+
ENSFALG00000008380	chrN00214:clu_25164_+,chrN00214:clu_25166_+,chrN00214:clu_25167_+,chrN00214:clu_25168_+,chrN00214:clu_25169_+,chrN00214:clu_25170_+
ENSFALG00000008381	chrN00103:clu_19890_+,chrN00396:clu_28564_-
ENSFALG00000008382	chrN00045:clu_12822_-
ENSFALG00000008383	chrN00012:clu_5075_+,chrN00012:clu_5076_+,chrN00012:clu_5077_+
ENSFALG00000008388	chrN00023:clu_7986_+,chrN00023:clu_7987_+,chrN00023:clu_7988_+,chrN00023:clu_7989_+,chrN00023:clu_7990_+
ENSFALG00000008389	chrN00214:clu_25171_+,chrN00214:clu_25172_+,chrN00214:clu_25173_+
ENSFALG00000008390	chrN00038:clu_11415_-,chrN00038:clu_11416_-
ENSFALG00000008392	chrN00214:clu_25150_-,chrN00214:clu_25151_-,chrN00214:clu_25152_-,chrN00214:clu_25153_-
ENSFALG00000008393	chrN00038:clu_11417_-,chrN00038:clu_11418_-
ENSFALG00000008403	chrN00007:clu_3246_+,chrN00007:clu_3247_+
ENSFALG00000008405	chrN00023:clu_8081_-,chrN00023:clu_8082_-,chrN00023:clu_8083_-,chrN00023:clu_8084_-
ENSFALG00000008409	chrN00214:clu_25147_-,chrN00214:clu_25158_-,chrN00214:clu_25159_-,chrN00214:clu_25160_-,chrN00214:clu_25161_-
ENSFALG00000008410	chrN00038:clu_11542_+,chrN00038:clu_11543_+,chrN00038:clu_11544_+
ENSFALG00000008411	chrN00007:clu_3021_-
ENSFALG00000008416	chrN00007:clu_3250_+,chrN00007:clu_3251_+,chrN00007:clu_3252_+
ENSFALG00000008425	chrN00007:clu_3022_-,chrN00007:clu_3023_-,chrN00007:clu_3024_-
ENSFALG00000008427	chrN00006:clu_2497_-,chrN00006:clu_2498_-
ENSFALG00000008430	chrN00045:clu_12827_-,chrN00045:clu_12828_-
ENSFALG00000008431	chrN00088:clu_18650_-,chrN00088:clu_18651_-,chrN00088:clu_18652_-,chrN00088:clu_18653_-,chrN00088:clu_18654_-,chrN00088:clu_18655_-
ENSFALG00000008432	chrN00057:clu_15142_+,chrN00057:clu_15143_+,chrN00057:clu_15144_+,chrN00057:clu_15145_+,chrN00057:clu_15146_+
ENSFALG00000008434	chrN00007:clu_3025_-,chrN00007:clu_3026_-,chrN00007:clu_3027_-,chrN00007:clu_3028_-
ENSFALG00000008443	chrN00007:clu_3029_-,chrN00007:clu_3030_-
ENSFALG00000008451	chrN00032:clu_10040_-,chrN00032:clu_10041_-,chrN00032:clu_10042_-,chrN00032:clu_10043_-
ENSFALG00000008452	chrN00190:clu_24177_-,chrN00190:clu_24178_-,chrN00190:clu_24179_-,chrN00190:clu_24180_-
ENSFALG00000008454	chrN00006:clu_2501_-
ENSFALG00000008456	chrN00023:clu_8002_+
ENSFALG00000008458	chrN00006:clu_2772_+
ENSFALG00000008462	chrN00006:clu_2773_+,chrN00006:clu_2774_+,chrN00006:clu_2775_+
ENSFALG00000008468	chrN00012:clu_5082_+
ENSFALG00000008470	chrN00038:clu_11419_-
ENSFALG00000008472	chrN00006:clu_2776_+
ENSFALG00000008473	chrN00023:clu_8003_+,chrN00023:clu_8004_+
ENSFALG00000008477	chrN00007:clu_3255_+,chrN00007:clu_3256_+
ENSFALG00000008485	chrN00032:clu_10049_-,chrN00032:clu_10050_-,chrN00032:clu_10051_-
ENSFALG00000008490	chrN00023:clu_8092_-,chrN00023:clu_8093_-,chrN00023:clu_8094_-,chrN00023:clu_8095_-
ENSFALG00000008495	chrN00007:clu_3257_+,chrN00007:clu_3258_+,chrN00007:clu_3259_+,chrN00007:clu_3260_+
ENSFALG00000008498	chrN00006:clu_2778_+
ENSFALG00000008499	chrN00032:clu_10053_-
ENSFALG00000008500	chrN00190:clu_24229_+,chrN00190:clu_24230_+
ENSFALG00000008502	chrN00038:clu_11422_-,chrN00038:clu_11423_-
ENSFALG00000008505	chrN00038:clu_11424_-
ENSFALG00000008507	chrN00032:clu_9943_+
ENSFALG00000008508	chrN00038:clu_11548_+,chrN00038:clu_11549_+,chrN00038:clu_11550_+
ENSFALG00000008510	chrN00057:clu_15150_+
ENSFALG00000008512	chrN00032:clu_9944_+
ENSFALG00000008518	chrN00012:clu_4694_-
ENSFALG00000008520	chrN00045:clu_12885_+
ENSFALG00000008521	chrN00032:clu_9946_+,chrN00032:clu_9947_+,chrN00032:clu_9948_+,chrN00032:clu_9949_+
ENSFALG00000008523	chrN00057:clu_15151_+,chrN00057:clu_15152_+,chrN00057:clu_15153_+,chrN00057:clu_15154_+,chrN00057:clu_15155_+,chrN00057:clu_15156_+
ENSFALG00000008524	chrN00045:clu_12829_-,chrN00045:clu_12830_-,chrN00045:clu_12831_-,chrN00045:clu_12832_-
ENSFALG00000008525	chrN00038:clu_11551_+
ENSFALG00000008530	chrN00057:clu_15157_+,chrN00057:clu_15158_+,chrN00057:clu_15159_+,chrN00057:clu_15160_+,chrN00057:clu_15161_+,chrN00057:clu_15162_+,chrN00057:clu_15163_+
ENSFALG00000008533	chrN00045:clu_12833_-,chrN00045:clu_12886_+,chrN00045:clu_12887_+,chrN00045:clu_12888_+
ENSFALG00000008537	chrN00190:clu_24238_+
ENSFALG00000008539	chrN00023:clu_8006_+
ENSFALG00000008541	chrN00032:clu_10057_-
ENSFALG00000008546	chrN00045:clu_12834_-
ENSFALG00000008547	chrN00057:clu_15081_-,chrN00057:clu_15082_-,chrN00057:clu_15083_-
ENSFALG00000008548	chrN00007:clu_3261_+,chrN00007:clu_3262_+,chrN00007:clu_3263_+
ENSFALG00000008549	chrN00045:clu_12889_+
ENSFALG00000008556	chrN00023:clu_8099_-,chrN00023:clu_8100_-
ENSFALG00000008571	chrN00007:clu_3264_+
ENSFALG00000008574	chrN00045:clu_12897_+
ENSFALG00000008575	chrN00006:clu_2785_+
ENSFALG00000008576	chrN00057:clu_15164_+
ENSFALG00000008579	chrN00057:clu_15165_+,chrN00057:clu_15166_+
ENSFALG00000008581	chrN00038:clu_11559_+,chrN00038:clu_11560_+
ENSFALG00000008583	chrN00007:clu_3265_+
ENSFALG00000008584	chrN00045:clu_12900_+,chrN00045:clu_12901_+
ENSFALG00000008585	chrN00057:clu_15167_+,chrN00057:clu_15168_+
ENSFALG00000008589	chrN00045:clu_12902_+,chrN00045:clu_12903_+
ENSFALG00000008594	chrN00045:clu_12904_+,chrN00045:clu_12905_+
ENSFALG00000008598	chrN00045:clu_12846_-
ENSFALG00000008601	chrN00007:clu_3033_-,chrN00007:clu_3034_-,chrN00007:clu_3035_-,chrN00007:clu_3036_-
ENSFALG00000008603	chrN00012:clu_4696_-,chrN00012:clu_4697_-
ENSFALG00000008604	chrN00032:clu_9952_+,chrN00032:clu_9953_+,chrN00032:clu_9954_+
ENSFALG00000008609	chrN00023:clu_8017_+
ENSFALG00000008610	chrN00007:clu_3266_+,chrN00007:clu_3267_+,chrN00007:clu_3268_+,chrN00007:clu_3269_+,chrN00007:clu_3270_+
ENSFALG00000008619	chrN00006:clu_2793_+,chrN00006:clu_2794_+,chrN00006:clu_2795_+,chrN00006:clu_2796_+,chrN00006:clu_2797_+
ENSFALG00000008623	chrN00007:clu_3273_+,chrN00007:clu_3274_+,chrN00007:clu_3275_+
ENSFALG00000008624	chrN00038:clu_11561_+
ENSFALG00000008627	chrN00012:clu_4698_-
ENSFALG00000008635	chrN00045:clu_12861_-
ENSFALG00000008636	chrN00007:clu_3276_+,chrN00007:clu_3277_+,chrN00007:clu_3278_+
ENSFALG00000008639	chrN00057:clu_15084_-,chrN00057:clu_15085_-,chrN00057:clu_15086_-,chrN00057:clu_15087_-,chrN00057:clu_15088_-
ENSFALG00000008640	chrN00045:clu_12914_+
ENSFALG00000008647	chrN00045:clu_12917_+,chrN00045:clu_12918_+,chrN00045:clu_12919_+,chrN00045:clu_12920_+
ENSFALG00000008648	chrN00038:clu_11436_-,chrN00038:clu_11437_-,chrN00038:clu_11438_-,chrN00038:clu_11439_-,chrN00038:clu_11440_-
ENSFALG00000008649	chrN00045:clu_12867_-,chrN00045:clu_12868_-
ENSFALG00000008650	chrN00007:clu_3279_+,chrN00007:clu_3280_+,chrN00007:clu_3281_+
ENSFALG00000008656	chrN00006:clu_2509_-,chrN00006:clu_2510_-,chrN00006:clu_2511_-,chrN00006:clu_2512_-
ENSFALG00000008658	chrN00007:clu_3043_-
ENSFALG00000008659	chrN00032:clu_10072_-,chrN00032:clu_10073_-,chrN00032:clu_10074_-,chrN00032:clu_10075_-,chrN00032:clu_10076_-,chrN00032:clu_10077_-,chrN00032:clu_10078_-
ENSFALG00000008663	chrN00032:clu_9956_+,chrN00032:clu_9957_+
ENSFALG00000008664	chrN00045:clu_12922_+,chrN00045:clu_12923_+,chrN00045:clu_12924_+
ENSFALG00000008667	chrN00032:clu_9958_+,chrN00032:clu_9959_+,chrN00032:clu_9960_+,chrN00032:clu_9961_+,chrN00032:clu_9962_+
ENSFALG00000008668	chrN00006:clu_2513_-
ENSFALG00000008669	chrN00045:clu_12873_-,chrN00045:clu_12874_-
ENSFALG00000008673	chrN00012:clu_4703_-,chrN00012:clu_4704_-
ENSFALG00000008674	chrN00007:clu_3283_+,chrN00007:clu_3284_+,chrN00007:clu_3285_+,chrN00007:clu_3286_+
ENSFALG00000008675	chrN00045:clu_12926_+
ENSFALG00000008678	chrN00007:clu_3287_+,chrN00007:clu_3288_+
ENSFALG00000008680	chrN00006:clu_2515_-
ENSFALG00000008681	chrN00032:clu_10079_-,chrN00032:clu_10080_-,chrN00032:clu_10081_-,chrN00032:clu_10082_-
ENSFALG00000008682	chrN00038:clu_11564_+
ENSFALG00000008684	chrN00006:clu_2516_-,chrN00006:clu_2517_-
ENSFALG00000008685	chrN00163:clu_23157_+,chrN00163:clu_23158_+,chrN00163:clu_23159_+,chrN00163:clu_23160_+
ENSFALG00000008686	chrN00006:clu_2518_-,chrN00006:clu_2519_-,chrN00006:clu_2520_-,chrN00006:clu_2521_-
ENSFALG00000008687	chrN00007:clu_3292_+
ENSFALG00000008689	chrN00006:clu_2799_+,chrN00006:clu_2800_+,chrN00006:clu_2801_+,chrN00006:clu_2802_+,chrN00006:clu_2803_+,chrN00006:clu_2804_+
ENSFALG00000008691	chrN00032:clu_9967_+,chrN00032:clu_9968_+,chrN00032:clu_9969_+,chrN00032:clu_9970_+,chrN00032:clu_9971_+,chrN00032:clu_9972_+
ENSFALG00000008692	chrN00032:clu_9973_+
ENSFALG00000008697	chrN00032:clu_10085_-
ENSFALG00000008699	chrN00163:clu_23161_+,chrN00163:clu_23162_+,chrN00163:clu_23163_+,chrN00163:clu_23164_+,chrN00163:clu_23165_+,chrN00163:clu_23166_+
ENSFALG00000008703	chrN00038:clu_11565_+,chrN00038:clu_11566_+
ENSFALG00000008704	chrN00057:clu_15169_+
ENSFALG00000008707	chrN00057:clu_15170_+,chrN00057:clu_15171_+
ENSFALG00000008715	chrN00038:clu_11567_+
ENSFALG00000008716	chrN00032:clu_9981_+,chrN00032:clu_9982_+
ENSFALG00000008717	chrN00012:clu_5088_+
ENSFALG00000008718	chrN00057:clu_15090_-
ENSFALG00000008724	chrN00032:clu_9986_+
ENSFALG00000008726	chrN00006:clu_2807_+
ENSFALG00000008728	chrN00006:clu_2526_-,chrN00006:clu_2527_-
ENSFALG00000008730	chrN00012:clu_4709_-
ENSFALG00000008732	chrN00006:clu_2811_+,chrN00006:clu_2812_+
ENSFALG00000008734	chrN00012:clu_4710_-,chrN00012:clu_4711_-,chrN00012:clu_4712_-,chrN00012:clu_4713_-,chrN00012:clu_4714_-
ENSFALG00000008739	chrN00032:clu_9989_+,chrN00032:clu_9990_+
ENSFALG00000008742	chrN00032:clu_10094_-,chrN00032:clu_10095_-,chrN00032:clu_10096_-
ENSFALG00000008744	chrN00032:clu_9991_+,chrN00032:clu_9992_+
ENSFALG00000008748	chrN00032:clu_10099_-,chrN00032:clu_10100_-,chrN00032:clu_10101_-,chrN00032:clu_10102_-,chrN00032:clu_10103_-
ENSFALG00000008749	chrN00038:clu_11572_+
ENSFALG00000008751	chrN00038:clu_11448_-,chrN00038:clu_11449_-
ENSFALG00000008753	chrN00038:clu_11450_-,chrN00038:clu_11451_-,chrN00038:clu_11452_-,chrN00038:clu_11453_-
ENSFALG00000008758	chrN00006:clu_2535_-,chrN00006:clu_2536_-
ENSFALG00000008763	chrN00032:clu_9997_+,chrN00032:clu_9998_+,chrN00032:clu_9999_+
ENSFALG00000008766	chrN00032:clu_10106_-,chrN00032:clu_10107_-,chrN00032:clu_10108_-,chrN00032:clu_10109_-,chrN00032:clu_10110_-
ENSFALG00000008767	chrN00012:clu_5091_+,chrN00012:clu_5092_+,chrN00012:clu_5093_+
ENSFALG00000008775	chrN00006:clu_2815_+,chrN00006:clu_2816_+
ENSFALG00000008776	chrN00032:clu_10115_-
ENSFALG00000008784	chrN00388:clu_27810_-
ENSFALG00000008785	chrN00006:clu_2817_+
ENSFALG00000008788	chrN00006:clu_2538_-,chrN00006:clu_2539_-,chrN00006:clu_2540_-,chrN00006:clu_2541_-
ENSFALG00000008790	chrN00038:clu_11577_+,chrN00038:clu_11578_+,chrN00038:clu_11579_+
ENSFALG00000008794	chrN00416:clu_27910_-
ENSFALG00000008799	chrN00057:clu_15095_-,chrN00057:clu_15096_-
ENSFALG00000008803	chrN00057:clu_15176_+,chrN00057:clu_15177_+,chrN00057:clu_15178_+,chrN00057:clu_15179_+
ENSFALG00000008804	chrN00038:clu_11460_-,chrN00038:clu_11461_-,chrN00038:clu_11462_-,chrN00038:clu_11463_-
ENSFALG00000008808	chrN00006:clu_2545_-
ENSFALG00000008809	chrN00038:clu_11466_-
ENSFALG00000008825	chrN00006:clu_2546_-,chrN00006:clu_2547_-,chrN00006:clu_2548_-,chrN00006:clu_2549_-,chrN00006:clu_2550_-,chrN00006:clu_2551_-
ENSFALG00000008827	chrN00038:clu_11473_-,chrN00038:clu_11474_-
ENSFALG00000008835	chrN00038:clu_11476_-
ENSFALG00000008836	chrN00006:clu_2821_+,chrN00006:clu_2822_+,chrN00006:clu_2824_+,chrN00006:clu_2825_+,chrN00006:clu_2826_+
ENSFALG00000008838	chrN00057:clu_15183_+
ENSFALG00000008840	chrN00038:clu_11589_+
ENSFALG00000008852	chrN00058:clu_15244_-,chrN00058:clu_15245_-
ENSFALG00000008854	chrN00058:clu_15246_-
ENSFALG00000008855	chrN00012:clu_5094_+
ENSFALG00000008856	chrN00012:clu_4722_-,chrN00012:clu_4723_-,chrN00012:clu_4724_-
ENSFALG00000008857	chrN00058:clu_15225_+,chrN00058:clu_15226_+
ENSFALG00000008859	chrN00058:clu_15227_+,chrN00058:clu_15228_+
ENSFALG00000008860	chrN00012:clu_5095_+,chrN00012:clu_5096_+,chrN00012:clu_5097_+
ENSFALG00000008862	chrN00058:clu_15249_-
ENSFALG00000008863	chrN00012:clu_5098_+
ENSFALG00000008866	chrN00038:clu_11592_+,chrN00038:clu_11593_+
ENSFALG00000008875	chrN00058:clu_15250_-
ENSFALG00000008880	chrN00057:clu_15106_-,chrN00057:clu_15107_-,chrN00057:clu_15108_-,chrN00057:clu_15109_-,chrN00057:clu_15110_-,chrN00057:clu_15111_-
ENSFALG00000008886	chrN00058:clu_15234_+
ENSFALG00000008888	chrN00038:clu_11595_+
ENSFALG00000008895	chrN00038:clu_11596_+
ENSFALG00000008899	chrN00058:clu_15254_-,chrN00058:clu_15255_-
ENSFALG00000008905	chrN00038:clu_11487_-,chrN00038:clu_11488_-
ENSFALG00000008917	chrN00057:clu_15113_-
ENSFALG00000008918	chrN00058:clu_15256_-,chrN00058:clu_15257_-,chrN00058:clu_15258_-
ENSFALG00000008923	chrN00195:clu_24468_+,chrN00195:clu_24469_+,chrN00195:clu_24470_+,chrN00195:clu_24471_+,chrN00195:clu_24472_+,chrN00195:clu_24473_+,chrN00195:clu_24474_+,chrN00195:clu_24475_+
ENSFALG00000008924	chrN00057:clu_15198_+
ENSFALG00000008927	chrN00195:clu_24476_+
ENSFALG00000008928	chrN00058:clu_15235_+,chrN00058:clu_15236_+,chrN00058:clu_15237_+
ENSFALG00000008932	chrN00182:clu_23866_-,chrN00182:clu_23867_-
ENSFALG00000008938	chrN00195:clu_24477_+,chrN00195:clu_24478_+,chrN00195:clu_24479_+
ENSFALG00000008945	chrN00058:clu_15265_-
ENSFALG00000008949	chrN00038:clu_11606_+,chrN00038:clu_11607_+
ENSFALG00000008956	chrN00038:clu_11608_+,chrN00038:clu_11609_+,chrN00038:clu_11610_+,chrN00038:clu_11611_+
ENSFALG00000008958	chrN00038:clu_11493_-
ENSFALG00000008963	chrN00012:clu_5106_+,chrN00012:clu_5107_+,chrN00012:clu_5108_+,chrN00012:clu_5109_+,chrN00012:clu_5110_+
ENSFALG00000008969	chrN00057:clu_15122_-,chrN00057:clu_15123_-,chrN00057:clu_15124_-,chrN00057:clu_15125_-
ENSFALG00000008970	chrN00195:clu_24481_+,chrN00195:clu_24482_+
ENSFALG00000008971	chrN00057:clu_15211_+,chrN00057:clu_15212_+,chrN00057:clu_15213_+,chrN00057:clu_15214_+,chrN00057:clu_15215_+,chrN00057:clu_15216_+
ENSFALG00000008974	chrN00247:clu_26096_-,chrN00247:clu_26097_-,chrN00247:clu_26098_-,chrN00247:clu_26099_-
ENSFALG00000008981	chrN00195:clu_24483_+,chrN00195:clu_24484_+
ENSFALG00000008983	chrN00012:clu_5111_+,chrN00012:clu_5112_+,chrN00012:clu_5113_+
ENSFALG00000008986	chrN00195:clu_24485_+
ENSFALG00000008987	chrN00012:clu_5115_+
ENSFALG00000008989	chrN00247:clu_26108_+
ENSFALG00000008996	chrN00058:clu_15281_-,chrN00058:clu_15282_-
ENSFALG00000008997	chrN00012:clu_5119_+,chrN00012:clu_5120_+,chrN00012:clu_5121_+
ENSFALG00000008998	chrN00195:clu_24488_+
ENSFALG00000009003	chrN00247:clu_26112_+,chrN00247:clu_26113_+
ENSFALG00000009004	chrN00195:clu_24450_-,chrN00195:clu_24451_-,chrN00195:clu_24452_-,chrN00195:clu_24453_-,chrN00195:clu_24454_-,chrN00195:clu_24455_-
ENSFALG00000009005	chrN00247:clu_26114_+
ENSFALG00000009007	chrN00247:clu_26115_+
ENSFALG00000009009	chrN00195:clu_24490_+
ENSFALG00000009012	chrN00058:clu_15283_-,chrN00058:clu_15284_-,chrN00058:clu_15285_-
ENSFALG00000009018	chrN00119:clu_20935_-,chrN00119:clu_20936_-
ENSFALG00000009019	chrN00012:clu_4746_-
ENSFALG00000009020	chrN00119:clu_20937_-,chrN00119:clu_20938_-,chrN00119:clu_20939_-
ENSFALG00000009031	chrN00119:clu_20943_-,chrN00119:clu_20944_-
ENSFALG00000009038	chrN00119:clu_20979_+,chrN00119:clu_20980_+
