genes	clusters
ENSFALG00000009436	chrN00288:clu_26822_+,chrN00288:clu_26824_+
ENSFALG00000009459	chrN00012:clu_4838_-
ENSFALG00000009462	chrN00277:clu_26661_-
ENSFALG00000009467	chrN00132:clu_21595_-
ENSFALG00000009473	chrN00037:clu_11241_-,chrN00037:clu_11244_-,chrN00037:clu_11245_-
ENSFALG00000009474	chrN00132:clu_21597_-
ENSFALG00000009477	chrN00056:clu_14909_+,chrN00056:clu_14910_+
ENSFALG00000009484	chrN00211:clu_25072_+
ENSFALG00000009488	chrN00008:clu_3355_-,chrN00008:clu_3357_-,chrN00008:clu_3358_-,chrN00008:clu_3359_-,chrN00008:clu_3362_-,chrN00008:clu_3363_-
ENSFALG00000009501	chrN00056:clu_14792_-
ENSFALG00000009503	chrN00003:clu_1253_+,chrN00003:clu_1254_+
ENSFALG00000009510	chrN00189:clu_24117_+
ENSFALG00000009511	chrN00037:clu_11110_+
ENSFALG00000009512	chrN00192:clu_24396_+,chrN00192:clu_24397_+,chrN00192:clu_24398_+
ENSFALG00000009516	chrN00189:clu_24139_-
ENSFALG00000009517	chrN00188:clu_24074_+,chrN00188:clu_24075_+,chrN00188:clu_24076_+
ENSFALG00000009521	chrN00189:clu_24120_+
ENSFALG00000009523	chrN00192:clu_24360_-
ENSFALG00000009527	chrN00003:clu_1256_+,chrN00003:clu_1257_+,chrN00003:clu_1258_+
ENSFALG00000009529	chrN00037:clu_11247_-,chrN00037:clu_11249_-,chrN00037:clu_11250_-
ENSFALG00000009532	chrN00211:clu_25055_-,chrN00211:clu_25057_-
ENSFALG00000009542	chrN00188:clu_24092_-,chrN00188:clu_24093_-,chrN00188:clu_24094_-
ENSFALG00000009544	chrN00189:clu_24121_+
ENSFALG00000009545	chrN00211:clu_25058_-,chrN00211:clu_25059_-
ENSFALG00000009549	chrN00037:clu_11251_-,chrN00037:clu_11252_-,chrN00037:clu_11253_-,chrN00037:clu_11254_-
ENSFALG00000009550	chrN00056:clu_14793_-,chrN00056:clu_14794_-,chrN00056:clu_14795_-,chrN00056:clu_14796_-
ENSFALG00000009554	chrN00288:clu_26827_-,chrN00288:clu_26828_-,chrN00288:clu_26829_-
ENSFALG00000009557	chrN00008:clu_3365_-
ENSFALG00000009561	chrN00192:clu_24361_-,chrN00192:clu_24362_-
ENSFALG00000009562	chrN00037:clu_11112_+,chrN00037:clu_11113_+
ENSFALG00000009564	chrN00249:clu_26128_-
ENSFALG00000009566	chrN00189:clu_24152_-,chrN00189:clu_24153_-
ENSFALG00000009568	chrN00003:clu_1266_+,chrN00003:clu_1267_+
ENSFALG00000009571	chrN00003:clu_1437_-,chrN00003:clu_1438_-,chrN00003:clu_1439_-
ENSFALG00000009577	chrN00012:clu_5221_+,chrN00012:clu_5222_+,chrN00012:clu_5223_+,chrN00012:clu_5224_+
ENSFALG00000009578	chrN00249:clu_26140_+,chrN00249:clu_26142_+,chrN00249:clu_26143_+,chrN00249:clu_26145_+,chrN00249:clu_26146_+
ENSFALG00000009583	chrN00249:clu_26143_+
ENSFALG00000009590	chrN00288:clu_26826_+
ENSFALG00000009597	chrN00056:clu_14925_+
ENSFALG00000009600	chrN00189:clu_24154_-
ENSFALG00000009605	chrN00003:clu_1269_+,chrN00003:clu_1270_+,chrN00003:clu_1271_+,chrN00003:clu_1272_+
ENSFALG00000009607	chrN00008:clu_3528_+,chrN00008:clu_3529_+,chrN00008:clu_3531_+
ENSFALG00000009611	chrN00249:clu_26133_-,chrN00249:clu_26134_-
ENSFALG00000009614	chrN00121:clu_21071_+,chrN00121:clu_21072_+,chrN00121:clu_21073_+
ENSFALG00000009618	chrN00034:clu_10429_-,chrN00034:clu_10430_-
ENSFALG00000009624	chrN00056:clu_14801_-
ENSFALG00000009626	chrN00189:clu_24125_+
ENSFALG00000009628	chrN00034:clu_10433_-
ENSFALG00000009632	chrN00249:clu_26155_+,chrN00249:clu_26156_+
ENSFALG00000009635	chrN00249:clu_26136_-,chrN00249:clu_26137_-
ENSFALG00000009636	chrN00121:clu_21086_+
ENSFALG00000009641	chrN00008:clu_3534_+,chrN00008:clu_3535_+,chrN00008:clu_3536_+,chrN00008:clu_3537_+
ENSFALG00000009647	chrN00056:clu_14932_+
ENSFALG00000009648	chrN00037:clu_11117_+,chrN00037:clu_11118_+
ENSFALG00000009650	chrN00008:clu_3538_+,chrN00008:clu_3539_+,chrN00008:clu_3540_+
ENSFALG00000009652	chrN00056:clu_14807_-
ENSFALG00000009655	chrN00034:clu_10435_-
ENSFALG00000009660	chrN00121:clu_21060_-
ENSFALG00000009676	chrN00008:clu_3381_-,chrN00008:clu_3383_-
ENSFALG00000009677	chrN00008:clu_3542_+,chrN00008:clu_3543_+
ENSFALG00000009681	chrN00223:clu_25364_-,chrN00223:clu_25365_-
ENSFALG00000009684	chrN00008:clu_3385_-
ENSFALG00000009686	chrN00008:clu_3545_+,chrN00008:clu_3546_+,chrN00008:clu_3547_+,chrN00008:clu_3548_+
ENSFALG00000009687	chrN00006:clu_2424_-,chrN00006:clu_2425_-
ENSFALG00000009689	chrN00003:clu_1444_-,chrN00003:clu_1445_-
ENSFALG00000009691	chrN00034:clu_10492_+,chrN00034:clu_10493_+,chrN00034:clu_10494_+
ENSFALG00000009693	chrN00192:clu_24369_-,chrN00192:clu_24370_-
ENSFALG00000009695	chrN00223:clu_25367_-,chrN00223:clu_25368_-
ENSFALG00000009696	chrN00192:clu_24403_+,chrN00192:clu_24404_+
ENSFALG00000009700	chrN00132:clu_21605_-
ENSFALG00000009709	chrN00034:clu_10442_-,chrN00034:clu_10443_-
ENSFALG00000009710	chrN00037:clu_11126_+
ENSFALG00000009712	chrN00223:clu_25384_+,chrN00223:clu_25385_+,chrN00223:clu_25386_+,chrN00223:clu_25387_+
ENSFALG00000009713	chrN00008:clu_3549_+,chrN00008:clu_3550_+,chrN00008:clu_3552_+
ENSFALG00000009715	chrN00192:clu_24374_-
ENSFALG00000009720	chrN00129:clu_21415_-,chrN00129:clu_21418_-
ENSFALG00000009730	chrN00192:clu_24406_+,chrN00192:clu_24407_+
ENSFALG00000009731	chrN00129:clu_21421_-,chrN00129:clu_21425_-
ENSFALG00000009733	chrN00030:clu_9459_+
ENSFALG00000009734	chrN00030:clu_9610_-,chrN00030:clu_9611_-,chrN00030:clu_9612_-
ENSFALG00000009736	chrN00034:clu_10446_-,chrN00034:clu_10447_-
ENSFALG00000009737	chrN00030:clu_9461_+,chrN00030:clu_9463_+
ENSFALG00000009738	chrN00003:clu_1278_+,chrN00003:clu_1279_+,chrN00003:clu_1280_+
ENSFALG00000009741	chrN00008:clu_3394_-,chrN00008:clu_3395_-,chrN00008:clu_3397_-
ENSFALG00000009747	chrN00129:clu_21453_+,chrN00129:clu_21454_+
ENSFALG00000009748	chrN00003:clu_1448_-
ENSFALG00000009752	chrN00003:clu_1459_-,chrN00003:clu_1460_-,chrN00003:clu_1461_-
ENSFALG00000009757	chrN00129:clu_21456_+
ENSFALG00000009760	chrN00030:clu_9464_+,chrN00030:clu_9465_+
ENSFALG00000009764	chrN00030:clu_9624_-,chrN00030:clu_9625_-
ENSFALG00000009767	chrN00034:clu_10449_-,chrN00034:clu_10450_-
ENSFALG00000009769	chrN00030:clu_9466_+,chrN00030:clu_9467_+,chrN00030:clu_9468_+
ENSFALG00000009771	chrN00281:clu_26740_+
ENSFALG00000009775	chrN00281:clu_26721_-,chrN00281:clu_26722_-,chrN00281:clu_26723_-
ENSFALG00000009777	chrN00037:clu_11139_+
ENSFALG00000009778	chrN00281:clu_26741_+,chrN00281:clu_26742_+,chrN00281:clu_26743_+
ENSFALG00000009786	chrN00008:clu_3403_-
ENSFALG00000009788	chrN00056:clu_14818_-,chrN00056:clu_14819_-
ENSFALG00000009789	chrN00281:clu_26727_-,chrN00281:clu_26728_-
ENSFALG00000009791	chrN00237:clu_25856_-,chrN00237:clu_25857_-,chrN00237:clu_25858_-
ENSFALG00000009792	chrN00030:clu_9470_+
ENSFALG00000009800	chrN00008:clu_3556_+
ENSFALG00000009803	chrN00237:clu_25911_+,chrN00237:clu_25913_+
ENSFALG00000009804	chrN00008:clu_3558_+,chrN00008:clu_3559_+
ENSFALG00000009806	chrN00030:clu_9475_+,chrN00030:clu_9476_+,chrN00030:clu_9477_+,chrN00030:clu_9478_+
ENSFALG00000009807	chrN00237:clu_25860_-,chrN00237:clu_25861_-,chrN00237:clu_25862_-,chrN00237:clu_25863_-,chrN00237:clu_25864_-
ENSFALG00000009811	chrN00008:clu_3406_-,chrN00008:clu_3407_-,chrN00008:clu_3408_-,chrN00008:clu_3409_-,chrN00008:clu_3410_-
ENSFALG00000009812	chrN00237:clu_25863_-,chrN00237:clu_25865_-,chrN00237:clu_25866_-,chrN00237:clu_25867_-,chrN00237:clu_25868_-,chrN00237:clu_25869_-
ENSFALG00000009816	chrN00037:clu_11146_+
ENSFALG00000009818	chrN00056:clu_14822_-
ENSFALG00000009819	chrN00037:clu_11146_+,chrN00037:clu_11148_+,chrN00037:clu_11149_+,chrN00037:clu_11150_+,chrN00037:clu_11152_+,chrN00037:clu_11153_+
ENSFALG00000009820	chrN00129:clu_21433_-
ENSFALG00000009821	chrN00002:clu_843_+,chrN00002:clu_845_+,chrN00002:clu_846_+
ENSFALG00000009823	chrN00037:clu_11265_-,chrN00037:clu_11266_-
ENSFALG00000009828	chrN00002:clu_849_+
ENSFALG00000009829	chrN00056:clu_14826_-
ENSFALG00000009831	chrN00237:clu_25869_-,chrN00237:clu_25870_-,chrN00237:clu_25871_-,chrN00237:clu_25872_-,chrN00237:clu_25873_-
ENSFALG00000009833	chrN00008:clu_3412_-,chrN00008:clu_3413_-,chrN00008:clu_3414_-
ENSFALG00000009835	chrN00030:clu_9479_+,chrN00030:clu_9480_+
ENSFALG00000009838	chrN00034:clu_10501_+
ENSFALG00000009848	chrN00237:clu_25878_-,chrN00237:clu_25879_-
ENSFALG00000009849	chrN00030:clu_9489_+
ENSFALG00000009851	chrN00030:clu_9492_+
ENSFALG00000009853	chrN00008:clu_3419_-
ENSFALG00000009854	chrN00056:clu_14956_+,chrN00056:clu_14958_+
ENSFALG00000009855	chrN00129:clu_21435_-,chrN00129:clu_21438_-
ENSFALG00000009859	chrN00003:clu_1291_+,chrN00003:clu_1292_+,chrN00003:clu_1293_+,chrN00003:clu_1295_+
ENSFALG00000009861	chrN00008:clu_3563_+
ENSFALG00000009866	chrN00030:clu_9490_+
ENSFALG00000009869	chrN00237:clu_25883_-,chrN00237:clu_25884_-,chrN00237:clu_25885_-,chrN00237:clu_25886_-,chrN00237:clu_25888_-
ENSFALG00000009871	chrN00030:clu_9496_+
ENSFALG00000009883	chrN00281:clu_26736_-
ENSFALG00000009887	chrN00129:clu_21443_-
ENSFALG00000009893	chrN00008:clu_3424_-
ENSFALG00000009899	chrN00056:clu_14960_+
ENSFALG00000009900	chrN00034:clu_10504_+
ENSFALG00000009901	chrN00030:clu_9641_-,chrN00030:clu_9642_-,chrN00030:clu_9643_-
ENSFALG00000009903	chrN00034:clu_10506_+,chrN00034:clu_10507_+,chrN00034:clu_10508_+
ENSFALG00000009908	chrN00034:clu_10512_+,chrN00034:clu_10513_+,chrN00034:clu_10514_+
ENSFALG00000009911	chrN00034:clu_10515_+,chrN00034:clu_10516_+
ENSFALG00000009912	chrN00237:clu_25891_-
ENSFALG00000009915	chrN00034:clu_10519_+,chrN00034:clu_10521_+
ENSFALG00000009925	chrN00003:clu_1466_-
ENSFALG00000009927	chrN00037:clu_11273_-
ENSFALG00000009929	chrN00237:clu_25918_+,chrN00237:clu_25919_+
ENSFALG00000009931	chrN00003:clu_1468_-
ENSFALG00000009932	chrN00002:clu_545_-
ENSFALG00000009935	chrN00129:clu_21470_+,chrN00129:clu_21472_+,chrN00129:clu_21473_+,chrN00129:clu_21474_+,chrN00129:clu_21477_+
ENSFALG00000009936	chrN00034:clu_10522_+,chrN00034:clu_10523_+,chrN00034:clu_10524_+,chrN00034:clu_10525_+,chrN00034:clu_10526_+
ENSFALG00000009938	chrN00002:clu_856_+,chrN00002:clu_857_+,chrN00002:clu_858_+
ENSFALG00000009939	chrN00029:clu_9275_-
ENSFALG00000009946	chrN00002:clu_860_+
ENSFALG00000009948	chrN00237:clu_25895_-
ENSFALG00000009949	chrN00030:clu_9505_+
ENSFALG00000009957	chrN00008:clu_3428_-,chrN00008:clu_3429_-
ENSFALG00000009962	chrN00029:clu_9382_+,chrN00029:clu_9383_+,chrN00029:clu_9384_+
ENSFALG00000009967	chrN00002:clu_546_-
ENSFALG00000009969	chrN00056:clu_14966_+,chrN00056:clu_14967_+,chrN00056:clu_14968_+
ENSFALG00000009970	chrN00003:clu_1300_+,chrN00003:clu_1301_+,chrN00003:clu_1302_+
ENSFALG00000009971	chrN00034:clu_10467_-,chrN00034:clu_10468_-,chrN00034:clu_10469_-
ENSFALG00000009972	chrN00056:clu_14839_-,chrN00056:clu_14840_-,chrN00056:clu_14841_-,chrN00056:clu_14842_-,chrN00056:clu_14843_-,chrN00056:clu_14844_-,chrN00056:clu_14846_-
ENSFALG00000009973	chrN00030:clu_9649_-
ENSFALG00000009974	chrN00008:clu_3430_-,chrN00008:clu_3433_-
ENSFALG00000009976	chrN00002:clu_862_+,chrN00002:clu_863_+
ENSFALG00000009977	chrN00029:clu_9279_-,chrN00029:clu_9280_-
ENSFALG00000009979	chrN00237:clu_25898_-
ENSFALG00000009987	chrN00034:clu_10529_+,chrN00034:clu_10530_+,chrN00034:clu_10531_+
ENSFALG00000009988	chrN00037:clu_11276_-,chrN00037:clu_11277_-
ENSFALG00000009993	chrN00030:clu_9514_+,chrN00030:clu_9515_+,chrN00030:clu_9517_+,chrN00030:clu_9518_+
ENSFALG00000009994	chrN00008:clu_3576_+,chrN00008:clu_3577_+,chrN00008:clu_3578_+
ENSFALG00000009998	chrN00029:clu_9388_+,chrN00029:clu_9389_+,chrN00029:clu_9390_+
ENSFALG00000010009	chrN00237:clu_25899_-,chrN00237:clu_25902_-,chrN00237:clu_25904_-,chrN00237:clu_25905_-
ENSFALG00000010010	chrN00030:clu_9522_+,chrN00030:clu_9523_+,chrN00030:clu_9524_+,chrN00030:clu_9525_+
ENSFALG00000010013	chrN00002:clu_868_+,chrN00002:clu_869_+
ENSFALG00000010014	chrN00008:clu_3582_+
ENSFALG00000010018	chrN00030:clu_9652_-,chrN00030:clu_9653_-,chrN00030:clu_9654_-,chrN00030:clu_9656_-,chrN00030:clu_9657_-
ENSFALG00000010019	chrN00129:clu_21479_+
ENSFALG00000010020	chrN00008:clu_3437_-,chrN00008:clu_3438_-
ENSFALG00000010025	chrN00002:clu_870_+,chrN00002:clu_871_+,chrN00002:clu_872_+,chrN00002:clu_873_+,chrN00002:clu_874_+
ENSFALG00000010027	chrN00037:clu_11163_+
ENSFALG00000010034	chrN00030:clu_9659_-,chrN00030:clu_9660_-
ENSFALG00000010035	chrN00029:clu_9284_-
ENSFALG00000010037	chrN00008:clu_3439_-,chrN00008:clu_3440_-,chrN00008:clu_3441_-
ENSFALG00000010052	chrN00037:clu_11278_-,chrN00037:clu_11279_-
ENSFALG00000010053	chrN00008:clu_3585_+,chrN00008:clu_3586_+,chrN00008:clu_3587_+
ENSFALG00000010056	chrN00037:clu_11172_+,chrN00037:clu_11173_+
ENSFALG00000010057	chrN00034:clu_10472_-
ENSFALG00000010059	chrN00237:clu_25908_-
ENSFALG00000010061	chrN00030:clu_9665_-,chrN00030:clu_9667_-,chrN00030:clu_9668_-
ENSFALG00000010069	chrN00029:clu_9290_-,chrN00029:clu_9291_-,chrN00029:clu_9292_-,chrN00029:clu_9294_-,chrN00029:clu_9295_-
ENSFALG00000010073	chrN00030:clu_9532_+
ENSFALG00000010075	chrN00029:clu_9299_-
ENSFALG00000010076	chrN00008:clu_3445_-,chrN00008:clu_3446_-,chrN00008:clu_3447_-,chrN00008:clu_3448_-
ENSFALG00000010087	chrN00056:clu_14855_-
ENSFALG00000010089	chrN00008:clu_3591_+,chrN00008:clu_3592_+,chrN00008:clu_3593_+
ENSFALG00000010090	chrN00030:clu_9670_-
ENSFALG00000010091	chrN00056:clu_14969_+
ENSFALG00000010092	chrN00008:clu_3450_-,chrN00008:clu_3451_-
ENSFALG00000010095	chrN00002:clu_552_-,chrN00002:clu_553_-
ENSFALG00000010098	chrN00037:clu_11175_+,chrN00037:clu_11176_+
ENSFALG00000010099	chrN00029:clu_9400_+,chrN00029:clu_9401_+,chrN00029:clu_9402_+,chrN00029:clu_9403_+
ENSFALG00000010103	chrN00029:clu_9303_-,chrN00029:clu_9304_-,chrN00029:clu_9305_-
ENSFALG00000010106	chrN00030:clu_9545_+,chrN00030:clu_9546_+
ENSFALG00000010108	chrN00037:clu_11179_+
ENSFALG00000010109	chrN00008:clu_3596_+,chrN00008:clu_3598_+
ENSFALG00000010112	chrN00002:clu_876_+
ENSFALG00000010121	chrN00474:clu_28041_-,chrN00474:clu_28042_-
ENSFALG00000010122	chrN00003:clu_1315_+,chrN00003:clu_1316_+,chrN00003:clu_1318_+
ENSFALG00000010123	chrN00029:clu_9404_+,chrN00029:clu_9405_+,chrN00029:clu_9406_+
ENSFALG00000010136	chrN00029:clu_9308_-,chrN00029:clu_9309_-
ENSFALG00000010139	chrN00034:clu_10479_-
ENSFALG00000010140	chrN00002:clu_879_+,chrN00002:clu_880_+,chrN00002:clu_881_+
ENSFALG00000010145	chrN00008:clu_3456_-,chrN00008:clu_3457_-
ENSFALG00000010147	chrN00111:clu_20406_+,chrN00111:clu_20407_+,chrN00111:clu_20408_+
ENSFALG00000010153	chrN00111:clu_20411_+,chrN00111:clu_20412_+
ENSFALG00000010155	chrN00008:clu_3458_-,chrN00008:clu_3459_-
ENSFALG00000010157	chrN00002:clu_882_+,chrN00002:clu_883_+,chrN00002:clu_884_+
ENSFALG00000010158	chrN00008:clu_3599_+,chrN00008:clu_3600_+
ENSFALG00000010160	chrN00095:clu_19336_-,chrN00095:clu_19337_-
ENSFALG00000010161	chrN00003:clu_1479_-,chrN00003:clu_1480_-,chrN00003:clu_1481_-,chrN00003:clu_1482_-
ENSFALG00000010162	chrN00030:clu_9672_-,chrN00030:clu_9673_-
ENSFALG00000010163	chrN00111:clu_20441_-
ENSFALG00000010164	chrN00003:clu_1319_+
ENSFALG00000010169	chrN00317:clu_27249_-,chrN00317:clu_27250_-,chrN00317:clu_27251_-
ENSFALG00000010171	chrN00003:clu_1323_+,chrN00003:clu_1324_+,chrN00003:clu_1325_+
ENSFALG00000010173	chrN00002:clu_884_+,chrN00002:clu_886_+
ENSFALG00000010182	chrN00003:clu_1490_-
ENSFALG00000010184	chrN00056:clu_14978_+,chrN00056:clu_14979_+,chrN00056:clu_14980_+
ENSFALG00000010190	chrN00111:clu_20445_-,chrN00111:clu_20446_-
ENSFALG00000010192	chrN00003:clu_1491_-
ENSFALG00000010194	chrN00111:clu_20417_+,chrN00111:clu_20418_+,chrN00111:clu_20419_+
ENSFALG00000010195	chrN00037:clu_11189_+,chrN00037:clu_11191_+
ENSFALG00000010196	chrN00030:clu_9674_-,chrN00030:clu_9675_-,chrN00030:clu_9676_-,chrN00030:clu_9677_-,chrN00030:clu_9678_-
ENSFALG00000010197	chrN00008:clu_3604_+
ENSFALG00000010200	chrN00095:clu_19340_-
ENSFALG00000010201	chrN00111:clu_20448_-
ENSFALG00000010208	chrN00317:clu_27243_+,chrN00317:clu_27244_+
ENSFALG00000010209	chrN00267:clu_26513_-
ENSFALG00000010210	chrN00037:clu_11193_+,chrN00037:clu_11194_+
ENSFALG00000010211	chrN00095:clu_19341_-
ENSFALG00000010214	chrN00008:clu_3613_+
ENSFALG00000010221	chrN00095:clu_19371_+,chrN00095:clu_19372_+,chrN00095:clu_19373_+
ENSFALG00000010224	chrN00029:clu_9310_-
ENSFALG00000010226	chrN00008:clu_3614_+
ENSFALG00000010229	chrN00003:clu_1327_+
ENSFALG00000010230	chrN00002:clu_885_+,chrN00002:clu_889_+,chrN00002:clu_890_+
ENSFALG00000010232	chrN00029:clu_9311_-,chrN00029:clu_9312_-
ENSFALG00000010233	chrN00030:clu_9680_-
ENSFALG00000010240	chrN00095:clu_19352_-
ENSFALG00000010246	chrN00029:clu_9313_-,chrN00029:clu_9314_-,chrN00029:clu_9315_-
ENSFALG00000010249	chrN00095:clu_19374_+
ENSFALG00000010251	chrN00002:clu_893_+
ENSFALG00000010253	chrN00029:clu_9409_+
ENSFALG00000010258	chrN00111:clu_20451_-,chrN00111:clu_20452_-
ENSFALG00000010259	chrN00029:clu_9317_-,chrN00029:clu_9318_-,chrN00029:clu_9319_-,chrN00029:clu_9320_-
ENSFALG00000010260	chrN00002:clu_558_-,chrN00002:clu_559_-,chrN00002:clu_560_-,chrN00002:clu_561_-,chrN00002:clu_562_-
ENSFALG00000010261	chrN00282:clu_26747_-,chrN00282:clu_26749_-,chrN00282:clu_26750_-,chrN00282:clu_26751_-,chrN00282:clu_26753_-
ENSFALG00000010266	chrN00003:clu_1329_+
ENSFALG00000010272	chrN00003:clu_1498_-
ENSFALG00000010276	chrN00003:clu_1332_+
ENSFALG00000010280	chrN00029:clu_9410_+
ENSFALG00000010281	chrN00037:clu_11197_+
ENSFALG00000010282	chrN00111:clu_20426_+
ENSFALG00000010287	chrN00056:clu_14980_+,chrN00056:clu_14981_+,chrN00056:clu_14983_+,chrN00056:clu_14985_+
ENSFALG00000010289	chrN00175:clu_23643_+
ENSFALG00000010292	chrN00030:clu_9691_-,chrN00030:clu_9692_-
ENSFALG00000010294	chrN00111:clu_20430_+,chrN00111:clu_20431_+,chrN00111:clu_20432_+,chrN00111:clu_20433_+,chrN00111:clu_20434_+
ENSFALG00000010295	chrN00056:clu_14987_+,chrN00056:clu_14988_+,chrN00056:clu_14989_+
ENSFALG00000010297	chrN00030:clu_9553_+,chrN00030:clu_9554_+
ENSFALG00000010299	chrN00030:clu_9693_-,chrN00030:clu_9694_-
ENSFALG00000010300	chrN00029:clu_9413_+,chrN00029:clu_9414_+
ENSFALG00000010302	chrN00003:clu_1501_-,chrN00003:clu_1502_-,chrN00003:clu_1503_-
ENSFALG00000010303	chrN00037:clu_11304_-,chrN00037:clu_11306_-,chrN00037:clu_11307_-
ENSFALG00000010305	chrN00056:clu_14991_+,chrN00056:clu_14992_+,chrN00056:clu_14993_+
ENSFALG00000010306	chrN00030:clu_9556_+,chrN00030:clu_9557_+,chrN00030:clu_9558_+
ENSFALG00000010307	chrN00029:clu_9324_-,chrN00029:clu_9325_-
ENSFALG00000010308	chrN00037:clu_11309_-,chrN00037:clu_11310_-,chrN00037:clu_11311_-,chrN00037:clu_11313_-
ENSFALG00000010317	chrN00029:clu_9416_+
ENSFALG00000010318	chrN00175:clu_23655_-
ENSFALG00000010320	chrN00002:clu_569_-,chrN00002:clu_570_-,chrN00002:clu_571_-,chrN00002:clu_572_-,chrN00002:clu_573_-,chrN00002:clu_574_-
ENSFALG00000010321	chrN00030:clu_9698_-
ENSFALG00000010326	chrN00063:clu_15648_+,chrN00063:clu_15649_+
ENSFALG00000010328	chrN00002:clu_900_+,chrN00002:clu_901_+,chrN00002:clu_902_+
ENSFALG00000010329	chrN00030:clu_9699_-,chrN00030:clu_9700_-,chrN00030:clu_9701_-,chrN00030:clu_9702_-
ENSFALG00000010330	chrN00029:clu_9420_+
ENSFALG00000010332	chrN00029:clu_9332_-,chrN00029:clu_9333_-,chrN00029:clu_9334_-
ENSFALG00000010333	chrN00037:clu_11199_+
ENSFALG00000010336	chrN00002:clu_904_+,chrN00002:clu_905_+
ENSFALG00000010338	chrN00056:clu_14868_-
ENSFALG00000010343	chrN00063:clu_15650_+,chrN00063:clu_15651_+
ENSFALG00000010345	chrN00095:clu_19360_-,chrN00095:clu_19361_-,chrN00095:clu_19362_-,chrN00095:clu_19363_-
ENSFALG00000010351	chrN00037:clu_11201_+
ENSFALG00000010359	chrN00063:clu_15653_+
ENSFALG00000010360	chrN00029:clu_9423_+,chrN00029:clu_9424_+
ENSFALG00000010364	chrN00037:clu_11317_-
ENSFALG00000010369	chrN00037:clu_11324_-
ENSFALG00000010370	chrN00063:clu_15657_+,chrN00063:clu_15658_+
ENSFALG00000010373	chrN00029:clu_9426_+
ENSFALG00000010379	chrN00003:clu_1505_-,chrN00003:clu_1506_-,chrN00003:clu_1507_-
ENSFALG00000010385	chrN00030:clu_9563_+,chrN00030:clu_9564_+
ENSFALG00000010387	chrN00003:clu_1510_-,chrN00003:clu_1511_-
ENSFALG00000010390	chrN00002:clu_907_+
ENSFALG00000010402	chrN00037:clu_11212_+,chrN00037:clu_11213_+,chrN00037:clu_11214_+,chrN00037:clu_11219_+
ENSFALG00000010403	chrN00002:clu_582_-,chrN00002:clu_583_-,chrN00002:clu_584_-
ENSFALG00000010404	chrN00002:clu_588_-,chrN00002:clu_589_-,chrN00002:clu_590_-
ENSFALG00000010405	chrN00029:clu_9429_+
ENSFALG00000010409	chrN00003:clu_1343_+,chrN00003:clu_1344_+
ENSFALG00000010410	chrN00029:clu_9340_-,chrN00029:clu_9341_-
ENSFALG00000010413	chrN00029:clu_9430_+,chrN00029:clu_9432_+
ENSFALG00000010415	chrN00002:clu_913_+,chrN00002:clu_914_+
ENSFALG00000010416	chrN00030:clu_9565_+,chrN00030:clu_9566_+,chrN00030:clu_9568_+
ENSFALG00000010420	chrN00252:clu_26240_+
ENSFALG00000010423	chrN00252:clu_26242_+
ENSFALG00000010425	chrN00003:clu_1346_+,chrN00003:clu_1347_+
ENSFALG00000010435	chrN00056:clu_14998_+
ENSFALG00000010439	chrN00037:clu_11331_-
ENSFALG00000010442	chrN00003:clu_1348_+,chrN00003:clu_1351_+,chrN00003:clu_1352_+,chrN00003:clu_1353_+
ENSFALG00000010444	chrN00029:clu_9444_+,chrN00029:clu_9445_+
ENSFALG00000010447	chrN00003:clu_1514_-,chrN00003:clu_1515_-,chrN00003:clu_1516_-
ENSFALG00000010448	chrN00029:clu_9446_+
ENSFALG00000010451	chrN00063:clu_15725_-,chrN00063:clu_15726_-,chrN00063:clu_15727_-,chrN00063:clu_15729_-
ENSFALG00000010455	chrN00063:clu_15665_+,chrN00063:clu_15666_+
ENSFALG00000010460	chrN00003:clu_1354_+,chrN00003:clu_1355_+
ENSFALG00000010463	chrN00063:clu_15667_+,chrN00063:clu_15668_+,chrN00063:clu_15669_+
ENSFALG00000010464	chrN00037:clu_11333_-,chrN00037:clu_11334_-
ENSFALG00000010466	chrN00029:clu_9450_+
ENSFALG00000010475	chrN00361:clu_27657_+
ENSFALG00000010477	chrN00030:clu_9569_+
ENSFALG00000010484	chrN00361:clu_27660_+,chrN00361:clu_27661_+
ENSFALG00000010487	chrN00002:clu_595_-,chrN00002:clu_596_-,chrN00002:clu_597_-,chrN00002:clu_599_-
ENSFALG00000010490	chrN00003:clu_1356_+,chrN00003:clu_1357_+,chrN00815:clu_28335_+
ENSFALG00000010491	chrN00037:clu_11225_+
ENSFALG00000010498	chrN00002:clu_928_+
ENSFALG00000010501	chrN00029:clu_9452_+
ENSFALG00000010504	chrN00056:clu_14869_-,chrN00056:clu_14870_-
ENSFALG00000010509	chrN00030:clu_9705_-
ENSFALG00000010510	chrN00056:clu_15005_+
ENSFALG00000010513	chrN00037:clu_11338_-,chrN00037:clu_11339_-,chrN00037:clu_11340_-
ENSFALG00000010515	chrN00030:clu_9709_-
ENSFALG00000010517	chrN00002:clu_929_+,chrN00002:clu_930_+,chrN00002:clu_931_+,chrN00002:clu_932_+
ENSFALG00000010519	chrN00030:clu_9714_-
ENSFALG00000010522	chrN00030:clu_9577_+,chrN00030:clu_9578_+
ENSFALG00000010529	chrN00002:clu_933_+,chrN00002:clu_934_+,chrN00002:clu_935_+
ENSFALG00000010539	chrN00037:clu_11343_-
