genes	clusters
ENSFALG00000009038	chrN00119:clu_20979_+,chrN00119:clu_20980_+
ENSFALG00000009043	chrN00107:clu_20152_+,chrN00107:clu_20153_+,chrN00107:clu_20154_+,chrN00107:clu_20155_+,chrN00107:clu_20156_+,chrN00107:clu_20157_+,chrN00107:clu_20158_+
ENSFALG00000009058	chrN00012:clu_4754_-,chrN00012:clu_4755_-
ENSFALG00000009060	chrN00195:clu_24498_+
ENSFALG00000009070	chrN00012:clu_4757_-,chrN00012:clu_4758_-,chrN00012:clu_4759_-
ENSFALG00000009074	chrN00107:clu_20181_-,chrN00107:clu_20182_-,chrN00107:clu_20183_-
ENSFALG00000009081	chrN00107:clu_20184_-,chrN00107:clu_20185_-
ENSFALG00000009083	chrN00119:clu_20967_-,chrN00119:clu_20968_-
ENSFALG00000009094	chrN00119:clu_20969_-
ENSFALG00000009103	chrN00012:clu_5138_+
ENSFALG00000009104	chrN00003:clu_1368_-,chrN00003:clu_1369_-,chrN00003:clu_1370_-,chrN00003:clu_1371_-
ENSFALG00000009112	chrN00119:clu_20970_-,chrN00119:clu_20971_-
ENSFALG00000009114	chrN00003:clu_1174_+
ENSFALG00000009118	chrN00012:clu_4763_-
ENSFALG00000009121	chrN00012:clu_4764_-,chrN00012:clu_4765_-,chrN00012:clu_4766_-
ENSFALG00000009135	chrN00003:clu_1381_-,chrN00003:clu_1382_-
ENSFALG00000009151	chrN00012:clu_5160_+,chrN00012:clu_5161_+,chrN00012:clu_5162_+,chrN00012:clu_5163_+,chrN00012:clu_5164_+,chrN00012:clu_5165_+,chrN00012:clu_5166_+,chrN00012:clu_5167_+
ENSFALG00000009152	chrN00003:clu_1192_+,chrN00003:clu_1193_+,chrN00003:clu_1194_+,chrN00003:clu_1195_+
ENSFALG00000009165	chrN00003:clu_1392_-,chrN00003:clu_1393_-,chrN00003:clu_1394_-,chrN00003:clu_1395_-
ENSFALG00000009172	chrN00327:clu_27351_-
ENSFALG00000009182	chrN00003:clu_1199_+,chrN00003:clu_1200_+,chrN00003:clu_1201_+,chrN00003:clu_1202_+,chrN00003:clu_1203_+
ENSFALG00000009188	chrN00143:clu_22123_+,chrN00143:clu_22124_+,chrN00143:clu_22125_+,chrN00143:clu_22126_+,chrN00143:clu_22127_+
ENSFALG00000009214	chrN00008:clu_3481_+,chrN00008:clu_3483_+
ENSFALG00000009217	chrN00003:clu_1224_+,chrN00003:clu_1225_+,chrN00003:clu_1226_+
ENSFALG00000009218	chrN00003:clu_1227_+
ENSFALG00000009231	chrN00056:clu_14747_-,chrN00056:clu_14749_-
ENSFALG00000009232	chrN00008:clu_3333_-,chrN00008:clu_3334_-
ENSFALG00000009236	chrN00012:clu_5185_+,chrN00012:clu_5186_+,chrN00012:clu_5187_+,chrN00012:clu_5188_+
ENSFALG00000009240	chrN00012:clu_5189_+,chrN00012:clu_5190_+
ENSFALG00000009241	chrN00056:clu_14885_+
ENSFALG00000009244	chrN00012:clu_4787_-,chrN00012:clu_4788_-
ENSFALG00000009245	chrN00003:clu_1228_+
ENSFALG00000009258	chrN00003:clu_1229_+,chrN00003:clu_1230_+
ENSFALG00000009260	chrN00177:clu_23720_-
ENSFALG00000009274	chrN00003:clu_1233_+,chrN00003:clu_1234_+,chrN00003:clu_1235_+,chrN00003:clu_1236_+,chrN00003:clu_1237_+,chrN00003:clu_1238_+,chrN00003:clu_1239_+
ENSFALG00000009282	chrN00508:clu_28081_+,chrN00508:clu_28082_+,chrN00508:clu_28083_+
ENSFALG00000009288	chrN00008:clu_3339_-,chrN00008:clu_3340_-
ENSFALG00000009293	chrN00117:clu_20763_-
ENSFALG00000009298	chrN00189:clu_24095_+,chrN00189:clu_24096_+
ENSFALG00000009303	chrN00189:clu_24097_+
ENSFALG00000009314	chrN00136:clu_21829_+,chrN00136:clu_21830_+,chrN00136:clu_21831_+,chrN00136:clu_21832_+
ENSFALG00000009316	chrN00117:clu_20764_-,chrN00117:clu_20765_-
ENSFALG00000009324	chrN00177:clu_23729_-
ENSFALG00000009333	chrN00003:clu_1246_+
ENSFALG00000009339	chrN00012:clu_5203_+,chrN00012:clu_5204_+,chrN00012:clu_5205_+,chrN00012:clu_5206_+,chrN00012:clu_5207_+,chrN00012:clu_5208_+
ENSFALG00000009345	chrN00277:clu_26666_+
ENSFALG00000009346	chrN00056:clu_14893_+
ENSFALG00000009352	chrN00177:clu_23740_-
ENSFALG00000009360	chrN00177:clu_23754_+,chrN00177:clu_23755_+
ENSFALG00000009371	chrN00192:clu_24357_-
ENSFALG00000009372	chrN00117:clu_20766_-,chrN00117:clu_20767_-,chrN00117:clu_20768_-,chrN00117:clu_20769_-
ENSFALG00000009380	chrN00192:clu_24358_-
ENSFALG00000009386	chrN00188:clu_24064_+
ENSFALG00000009398	chrN00056:clu_14772_-,chrN00056:clu_14773_-
ENSFALG00000009405	chrN00211:clu_25064_+
ENSFALG00000009425	chrN00188:clu_24087_-,chrN00188:clu_24088_-
ENSFALG00000009428	chrN00132:clu_21565_+,chrN00132:clu_21566_+,chrN00132:clu_21567_+,chrN00132:clu_21568_+
ENSFALG00000009434	chrN00037:clu_11240_-
ENSFALG00000009441	chrN00211:clu_25052_-,chrN00211:clu_25053_-
ENSFALG00000009445	chrN00132:clu_21593_-
ENSFALG00000009446	chrN00277:clu_26668_+,chrN00277:clu_26669_+
ENSFALG00000009457	chrN00056:clu_14781_-,chrN00056:clu_14782_-,chrN00056:clu_14783_-
ENSFALG00000009461	chrN00189:clu_24116_+
ENSFALG00000009466	chrN00012:clu_5215_+
ENSFALG00000009470	chrN00056:clu_14907_+
ENSFALG00000009475	chrN00003:clu_1251_+
ENSFALG00000009476	chrN00008:clu_3521_+
ENSFALG00000009478	chrN00277:clu_26670_+
ENSFALG00000009486	chrN00056:clu_14912_+
ENSFALG00000009487	chrN00188:clu_24067_+,chrN00188:clu_24068_+,chrN00188:clu_24069_+
ENSFALG00000009492	chrN00012:clu_5217_+
ENSFALG00000009496	chrN00117:clu_20778_+
ENSFALG00000009508	chrN00132:clu_21570_+
ENSFALG00000009515	chrN00012:clu_4843_-,chrN00012:clu_4844_-,chrN00012:clu_4845_-,chrN00012:clu_4846_-,chrN00012:clu_4847_-
ENSFALG00000009519	chrN00056:clu_14915_+,chrN00056:clu_14916_+,chrN00056:clu_14917_+
ENSFALG00000009520	chrN00188:clu_24079_+
ENSFALG00000009528	chrN00189:clu_24144_-,chrN00189:clu_24145_-,chrN00189:clu_24146_-,chrN00189:clu_24147_-,chrN00189:clu_24148_-,chrN00189:clu_24149_-
ENSFALG00000009534	chrN00188:clu_24091_-
ENSFALG00000009538	chrN00211:clu_25073_+,chrN00211:clu_25074_+
ENSFALG00000009548	chrN00189:clu_24122_+,chrN00189:clu_24123_+
ENSFALG00000009555	chrN00003:clu_1263_+,chrN00003:clu_1264_+
ENSFALG00000009569	chrN00012:clu_5216_+,chrN00012:clu_5218_+,chrN00012:clu_5219_+
ENSFALG00000009580	chrN00056:clu_14923_+,chrN00056:clu_14924_+
ENSFALG00000009584	chrN00037:clu_11114_+,chrN00037:clu_11115_+,chrN00037:clu_11116_+
ENSFALG00000009588	chrN00003:clu_1440_-,chrN00003:clu_1441_-
ENSFALG00000009595	chrN00008:clu_3371_-,chrN00008:clu_3372_-,chrN00008:clu_3373_-,chrN00008:clu_3374_-
ENSFALG00000009596	chrN00288:clu_26830_-,chrN00288:clu_26831_-
ENSFALG00000009598	chrN00003:clu_1442_-
ENSFALG00000009603	chrN00192:clu_24365_-
ENSFALG00000009606	chrN00288:clu_26832_-
ENSFALG00000009616	chrN00037:clu_11255_-,chrN00037:clu_11256_-,chrN00037:clu_11257_-,chrN00037:clu_11258_-,chrN00037:clu_11259_-
ENSFALG00000009617	chrN00008:clu_3375_-
ENSFALG00000009620	chrN00192:clu_24366_-
ENSFALG00000009629	chrN00121:clu_21082_+
ENSFALG00000009630	chrN00008:clu_3532_+,chrN00008:clu_3533_+
ENSFALG00000009640	chrN00056:clu_14806_-
ENSFALG00000009642	chrN00121:clu_21087_+,chrN00121:clu_21088_+
ENSFALG00000009643	chrN00189:clu_24157_-
ENSFALG00000009649	chrN00121:clu_21056_-
ENSFALG00000009661	chrN00223:clu_25369_+,chrN00223:clu_25370_+
ENSFALG00000009663	chrN00034:clu_10436_-
ENSFALG00000009665	chrN00121:clu_21062_-
ENSFALG00000009666	chrN00008:clu_3541_+
ENSFALG00000009667	chrN00037:clu_11119_+,chrN00037:clu_11120_+
ENSFALG00000009669	chrN00192:clu_24402_+
ENSFALG00000009671	chrN00034:clu_10484_+,chrN00034:clu_10485_+,chrN00034:clu_10486_+,chrN00034:clu_10487_+
ENSFALG00000009672	chrN00223:clu_25374_+,chrN00223:clu_25375_+,chrN00223:clu_25376_+
ENSFALG00000009673	chrN00008:clu_3377_-
ENSFALG00000009675	chrN00034:clu_10488_+,chrN00034:clu_10489_+
ENSFALG00000009678	chrN00132:clu_21574_+
ENSFALG00000009679	chrN00037:clu_11121_+,chrN00037:clu_11122_+,chrN00037:clu_11123_+,chrN00037:clu_11124_+,chrN00037:clu_11125_+
ENSFALG00000009682	chrN00132:clu_21603_-,chrN00132:clu_21604_-
ENSFALG00000009685	chrN00132:clu_21575_+,chrN00132:clu_21576_+,chrN00132:clu_21577_+
ENSFALG00000009694	chrN00132:clu_21581_+,chrN00132:clu_21582_+
ENSFALG00000009698	chrN00034:clu_10437_-,chrN00034:clu_10438_-
ENSFALG00000009703	chrN00056:clu_14934_+,chrN00056:clu_14935_+
ENSFALG00000009707	chrN00100:clu_19673_+,chrN00100:clu_19674_+,chrN00132:clu_21611_-,chrN00132:clu_21612_-
ENSFALG00000009718	chrN00034:clu_10444_-,chrN00034:clu_10445_-
ENSFALG00000009721	chrN00192:clu_24376_-,chrN00192:clu_24377_-,chrN00192:clu_24378_-
ENSFALG00000009722	chrN00008:clu_3387_-
ENSFALG00000009724	chrN00129:clu_21419_-
ENSFALG00000009725	chrN00037:clu_11127_+,chrN00037:clu_11128_+,chrN00037:clu_11129_+,chrN00037:clu_11130_+
ENSFALG00000009726	chrN00192:clu_24405_+
ENSFALG00000009727	chrN00008:clu_3391_-,chrN00008:clu_3392_-
ENSFALG00000009728	chrN00030:clu_9457_+,chrN00030:clu_9458_+
ENSFALG00000009729	chrN00008:clu_3393_-
ENSFALG00000009740	chrN00056:clu_14813_-,chrN00056:clu_14814_-,chrN00056:clu_14815_-,chrN00056:clu_14816_-,chrN00056:clu_14817_-
ENSFALG00000009742	chrN00030:clu_9613_-,chrN00030:clu_9614_-,chrN00030:clu_9615_-,chrN00030:clu_9616_-,chrN00030:clu_9617_-,chrN00030:clu_9618_-,chrN00030:clu_9619_-,chrN00030:clu_9620_-
ENSFALG00000009743	chrN00192:clu_24379_-,chrN00192:clu_24380_-,chrN00192:clu_24381_-
ENSFALG00000009744	chrN00003:clu_1281_+,chrN00003:clu_1282_+,chrN00003:clu_1283_+,chrN00003:clu_1284_+,chrN00003:clu_1285_+,chrN00003:clu_1286_+
ENSFALG00000009745	chrN00037:clu_11131_+,chrN00037:clu_11132_+,chrN00037:clu_11133_+,chrN00037:clu_11134_+,chrN00037:clu_11135_+
ENSFALG00000009750	chrN00037:clu_11262_-
ENSFALG00000009758	chrN00003:clu_1289_+,chrN00003:clu_1290_+
ENSFALG00000009768	chrN00037:clu_11136_+,chrN00037:clu_11137_+,chrN00037:clu_11138_+
ENSFALG00000009772	chrN00129:clu_21458_+
ENSFALG00000009779	chrN00056:clu_14936_+
ENSFALG00000009784	chrN00129:clu_21426_-
ENSFALG00000009794	chrN00037:clu_11143_+,chrN00037:clu_11144_+
ENSFALG00000009799	chrN00129:clu_21427_-
ENSFALG00000009802	chrN00281:clu_26730_-,chrN00281:clu_26731_-,chrN00281:clu_26732_-,chrN00281:clu_26733_-,chrN00281:clu_26734_-
ENSFALG00000009808	chrN00037:clu_11263_-,chrN00037:clu_11264_-
ENSFALG00000009809	chrN00056:clu_14821_-
ENSFALG00000009810	chrN00034:clu_10496_+
ENSFALG00000009813	chrN00129:clu_21428_-,chrN00129:clu_21429_-,chrN00129:clu_21430_-,chrN00129:clu_21431_-,chrN00129:clu_21432_-
ENSFALG00000009814	chrN00281:clu_26735_-
ENSFALG00000009815	chrN00002:clu_539_-,chrN00002:clu_540_-,chrN00002:clu_541_-
ENSFALG00000009817	chrN00034:clu_10497_+
ENSFALG00000009822	chrN00056:clu_14937_+
ENSFALG00000009840	chrN00056:clu_14948_+,chrN00056:clu_14952_+
ENSFALG00000009844	chrN00030:clu_9483_+,chrN00030:clu_9484_+,chrN00030:clu_9485_+,chrN00030:clu_9486_+
ENSFALG00000009860	chrN00002:clu_850_+,chrN00002:clu_851_+
ENSFALG00000009863	chrN00030:clu_9495_+
ENSFALG00000009864	chrN00129:clu_21463_+,chrN00129:clu_21464_+
ENSFALG00000009872	chrN00008:clu_3567_+
ENSFALG00000009874	chrN00129:clu_21465_+
ENSFALG00000009875	chrN00030:clu_9498_+,chrN00030:clu_9499_+
ENSFALG00000009880	chrN00008:clu_3567_+,chrN00008:clu_3568_+,chrN00008:clu_3569_+,chrN00008:clu_3570_+,chrN00008:clu_3571_+
ENSFALG00000009881	chrN00129:clu_21466_+,chrN00129:clu_21467_+,chrN00129:clu_21468_+
ENSFALG00000009882	chrN00002:clu_852_+,chrN00002:clu_853_+,chrN00002:clu_854_+,chrN00002:clu_855_+
ENSFALG00000009885	chrN00237:clu_25889_-,chrN00237:clu_25890_-
ENSFALG00000009888	chrN00034:clu_10502_+
ENSFALG00000009890	chrN00008:clu_3422_-
ENSFALG00000009898	chrN00034:clu_10454_-
ENSFALG00000009906	chrN00030:clu_9501_+,chrN00030:clu_9502_+,chrN00030:clu_9503_+,chrN00030:clu_9504_+
ENSFALG00000009913	chrN00056:clu_14961_+,chrN00056:clu_14962_+,chrN00056:clu_14963_+,chrN00056:clu_14964_+
ENSFALG00000009916	chrN00037:clu_11268_-,chrN00037:clu_11269_-,chrN00037:clu_11270_-,chrN00037:clu_11271_-
ENSFALG00000009928	chrN00008:clu_3427_-
ENSFALG00000009937	chrN00037:clu_11155_+,chrN00037:clu_11156_+,chrN00037:clu_11157_+
ENSFALG00000009940	chrN00008:clu_3574_+
ENSFALG00000009941	chrN00056:clu_14831_-
ENSFALG00000009942	chrN00237:clu_25893_-,chrN00237:clu_25894_-
ENSFALG00000009943	chrN00034:clu_10455_-,chrN00034:clu_10456_-,chrN00034:clu_10457_-,chrN00034:clu_10458_-,chrN00034:clu_10459_-,chrN00034:clu_10460_-,chrN00034:clu_10461_-
ENSFALG00000009952	chrN00056:clu_14835_-
ENSFALG00000009958	chrN00037:clu_11274_-
ENSFALG00000009959	chrN00237:clu_25896_-,chrN00237:clu_25897_-
ENSFALG00000009961	chrN00003:clu_1470_-,chrN00003:clu_1471_-,chrN00003:clu_1472_-
ENSFALG00000009963	chrN00034:clu_10462_-,chrN00034:clu_10463_-,chrN00034:clu_10464_-,chrN00034:clu_10465_-,chrN00034:clu_10466_-
ENSFALG00000009964	chrN00056:clu_14836_-
ENSFALG00000009978	chrN00003:clu_1304_+
ENSFALG00000009980	chrN00037:clu_11158_+,chrN00037:clu_11159_+,chrN00037:clu_11160_+
ENSFALG00000009982	chrN00003:clu_1306_+,chrN00003:clu_1307_+,chrN00003:clu_1308_+
ENSFALG00000009996	chrN00002:clu_867_+
ENSFALG00000010022	chrN00056:clu_14848_-,chrN00056:clu_14849_-,chrN00056:clu_14850_-,chrN00056:clu_14851_-,chrN00056:clu_14852_-
ENSFALG00000010028	chrN00003:clu_1473_-,chrN00003:clu_1474_-
ENSFALG00000010030	chrN00030:clu_9658_-
ENSFALG00000010031	chrN00237:clu_25906_-,chrN00237:clu_25907_-
ENSFALG00000010036	chrN00034:clu_10548_+,chrN00034:clu_10549_+,chrN00034:clu_10550_+,chrN00034:clu_10551_+,chrN00034:clu_10552_+,chrN00034:clu_10553_+
ENSFALG00000010040	chrN00037:clu_11168_+,chrN00037:clu_11169_+,chrN00037:clu_11171_+
ENSFALG00000010041	chrN00030:clu_9661_-
ENSFALG00000010042	chrN00029:clu_9285_-,chrN00029:clu_9286_-
ENSFALG00000010043	chrN00030:clu_9529_+,chrN00030:clu_9530_+
ENSFALG00000010044	chrN00237:clu_25921_+
ENSFALG00000010045	chrN00002:clu_547_-,chrN00002:clu_548_-,chrN00002:clu_549_-,chrN00002:clu_550_-,chrN00002:clu_551_-
ENSFALG00000010050	chrN00029:clu_9287_-,chrN00029:clu_9288_-
ENSFALG00000010054	chrN00034:clu_10554_+,chrN00034:clu_10555_+
ENSFALG00000010058	chrN00029:clu_9289_-
ENSFALG00000010062	chrN00008:clu_3588_+
ENSFALG00000010066	chrN00002:clu_875_+
ENSFALG00000010078	chrN00030:clu_9669_-
ENSFALG00000010080	chrN00029:clu_9393_+,chrN00029:clu_9394_+,chrN00029:clu_9395_+,chrN00029:clu_9396_+
ENSFALG00000010086	chrN00003:clu_1313_+,chrN00003:clu_1314_+
ENSFALG00000010094	chrN00034:clu_10476_-
ENSFALG00000010100	chrN00056:clu_14862_-
ENSFALG00000010102	chrN00037:clu_11177_+
ENSFALG00000010142	chrN00111:clu_20404_+,chrN00111:clu_20405_+
ENSFALG00000010144	chrN00002:clu_556_-
ENSFALG00000010149	chrN00267:clu_26499_+
ENSFALG00000010150	chrN00111:clu_20409_+,chrN00111:clu_20410_+
ENSFALG00000010156	chrN00111:clu_20440_-
ENSFALG00000010159	chrN00267:clu_26501_+,chrN00267:clu_26502_+,chrN00267:clu_26503_+
ENSFALG00000010172	chrN00037:clu_11292_-,chrN00037:clu_11293_-,chrN00037:clu_11294_-
ENSFALG00000010174	chrN00095:clu_19339_-
ENSFALG00000010183	chrN00111:clu_20415_+
ENSFALG00000010188	chrN00037:clu_11185_+,chrN00037:clu_11186_+,chrN00037:clu_11187_+,chrN00037:clu_11188_+
ENSFALG00000010189	chrN00267:clu_26508_+
ENSFALG00000010205	chrN00111:clu_20420_+,chrN00111:clu_20421_+
ENSFALG00000010215	chrN00037:clu_11298_-,chrN00037:clu_11299_-,chrN00037:clu_11300_-,chrN00037:clu_11301_-
ENSFALG00000010216	chrN00317:clu_27245_+
ENSFALG00000010223	chrN00002:clu_888_+
ENSFALG00000010228	chrN00037:clu_11302_-
ENSFALG00000010237	chrN00002:clu_891_+
ENSFALG00000010252	chrN00095:clu_19377_+
ENSFALG00000010255	chrN00111:clu_20422_+
ENSFALG00000010269	chrN00003:clu_1330_+,chrN00003:clu_1331_+
ENSFALG00000010270	chrN00029:clu_9321_-,chrN00029:clu_9322_-
ENSFALG00000010273	chrN00037:clu_11303_-
ENSFALG00000010278	chrN00002:clu_564_-,chrN00002:clu_565_-
ENSFALG00000010279	chrN00056:clu_14865_-
ENSFALG00000010291	chrN00037:clu_11198_+
ENSFALG00000010304	chrN00095:clu_19356_-
ENSFALG00000010310	chrN00175:clu_23645_+,chrN00175:clu_23646_+,chrN00175:clu_23647_+,chrN00175:clu_23648_+,chrN00175:clu_23649_+
ENSFALG00000010319	chrN00037:clu_11314_-
ENSFALG00000010323	chrN00029:clu_9327_-,chrN00029:clu_9328_-,chrN00029:clu_9329_-,chrN00029:clu_9330_-
ENSFALG00000010325	chrN00111:clu_20436_+,chrN00111:clu_20437_+,chrN00111:clu_20438_+
ENSFALG00000010327	chrN00175:clu_23657_-,chrN00175:clu_23658_-,chrN00175:clu_23659_-
ENSFALG00000010331	chrN00056:clu_14867_-
ENSFALG00000010340	chrN00095:clu_19357_-,chrN00095:clu_19358_-
ENSFALG00000010341	chrN00003:clu_1504_-
ENSFALG00000010344	chrN00095:clu_19387_+
ENSFALG00000010346	chrN00030:clu_9559_+,chrN00030:clu_9560_+,chrN00030:clu_9561_+
ENSFALG00000010350	chrN00095:clu_19366_-,chrN00095:clu_19367_-
ENSFALG00000010365	chrN00037:clu_11318_-,chrN00037:clu_11319_-
ENSFALG00000010372	chrN00002:clu_906_+
ENSFALG00000010376	chrN00002:clu_577_-,chrN00002:clu_578_-
ENSFALG00000010382	chrN00063:clu_15656_+,chrN00063:clu_15659_+,chrN00063:clu_15660_+
ENSFALG00000010392	chrN00003:clu_1341_+
ENSFALG00000010394	chrN00037:clu_11326_-,chrN00037:clu_11327_-
ENSFALG00000010396	chrN00063:clu_15661_+,chrN00063:clu_15662_+,chrN00063:clu_15663_+,chrN00063:clu_15664_+
ENSFALG00000010408	chrN00252:clu_26245_-
ENSFALG00000010414	chrN00252:clu_26239_+
ENSFALG00000010417	chrN00029:clu_9344_-
ENSFALG00000010421	chrN00037:clu_11222_+,chrN00037:clu_11223_+
ENSFALG00000010422	chrN00029:clu_9345_-,chrN00029:clu_9346_-
ENSFALG00000010426	chrN00002:clu_592_-
ENSFALG00000010429	chrN00037:clu_11329_-,chrN00037:clu_11330_-
ENSFALG00000010434	chrN00029:clu_9433_+,chrN00029:clu_9434_+,chrN00029:clu_9435_+,chrN00029:clu_9437_+,chrN00029:clu_9438_+,chrN00029:clu_9439_+,chrN00029:clu_9440_+,chrN00029:clu_9441_+,chrN00029:clu_9442_+
ENSFALG00000010449	chrN00002:clu_918_+,chrN00002:clu_919_+,chrN00002:clu_920_+,chrN00002:clu_921_+,chrN00002:clu_922_+,chrN00002:clu_923_+
ENSFALG00000010450	chrN00029:clu_9447_+,chrN00029:clu_9448_+
ENSFALG00000010454	chrN00029:clu_9359_-,chrN00029:clu_9360_-,chrN00029:clu_9361_-,chrN00029:clu_9362_-,chrN00029:clu_9363_-,chrN00029:clu_9364_-
ENSFALG00000010458	chrN00063:clu_15733_-
ENSFALG00000010469	chrN00361:clu_27656_-
ENSFALG00000010473	chrN00063:clu_15736_-
ENSFALG00000010476	chrN00002:clu_924_+,chrN00002:clu_925_+
ENSFALG00000010481	chrN00361:clu_27658_+,chrN00361:clu_27659_+
ENSFALG00000010483	chrN00063:clu_15737_-,chrN00063:clu_15738_-,chrN00063:clu_15739_-
ENSFALG00000010488	chrN00063:clu_15671_+,chrN00063:clu_15672_+
ENSFALG00000010489	chrN00125:clu_21270_+
ENSFALG00000010506	chrN00029:clu_9366_-
ENSFALG00000010511	chrN00002:clu_600_-,chrN00002:clu_601_-
ENSFALG00000010512	chrN00030:clu_9571_+
ENSFALG00000010520	chrN00056:clu_14871_-,chrN00056:clu_14872_-
ENSFALG00000010521	chrN00002:clu_602_-,chrN00002:clu_603_-,chrN00002:clu_604_-,chrN00002:clu_605_-,chrN00002:clu_606_-
ENSFALG00000010524	chrN00037:clu_11229_+,chrN00037:clu_11230_+,chrN00037:clu_11231_+,chrN00037:clu_11232_+
ENSFALG00000010530	chrN00037:clu_11341_-
ENSFALG00000010532	chrN00037:clu_11233_+
ENSFALG00000010540	chrN00037:clu_11234_+,chrN00037:clu_11235_+,chrN00037:clu_11236_+,chrN00037:clu_11237_+,chrN00037:clu_11238_+
ENSFALG00000010541	chrN00002:clu_608_-,chrN00002:clu_609_-
ENSFALG00000010545	chrN00029:clu_9367_-,chrN00029:clu_9368_-,chrN00029:clu_9369_-,chrN00029:clu_9370_-
ENSFALG00000010551	chrN00063:clu_15674_+
ENSFALG00000010556	chrN00350:clu_27599_+,chrN00350:clu_27600_+
ENSFALG00000010559	chrN00002:clu_612_-,chrN00002:clu_613_-,chrN00002:clu_614_-
ENSFALG00000010573	chrN00029:clu_9371_-,chrN00029:clu_9372_-,chrN00029:clu_9373_-,chrN00029:clu_9374_-,chrN00029:clu_9375_-,chrN00029:clu_9376_-,chrN00029:clu_9377_-
ENSFALG00000010583	chrN00756:clu_28307_-
ENSFALG00000010596	chrN00030:clu_9595_+
ENSFALG00000010608	chrN00369:clu_27711_+,chrN00369:clu_27712_+
ENSFALG00000010610	chrN00002:clu_615_-,chrN00002:clu_616_-,chrN00002:clu_617_-,chrN00002:clu_618_-
ENSFALG00000010612	chrN00030:clu_9723_-,chrN00030:clu_9724_-
ENSFALG00000010617	chrN00139:clu_21919_-,chrN00139:clu_21920_-
ENSFALG00000010623	chrN00056:clu_15017_+,chrN00056:clu_15018_+
ENSFALG00000010624	chrN00112:clu_20493_+
ENSFALG00000010639	chrN00063:clu_15755_-
ENSFALG00000010647	chrN00029:clu_9378_-
ENSFALG00000010651	chrN00112:clu_20454_-
ENSFALG00000010653	chrN00139:clu_21964_+
ENSFALG00000010660	chrN00063:clu_15756_-
ENSFALG00000010664	chrN00063:clu_15683_+,chrN00063:clu_15684_+,chrN00063:clu_15685_+
ENSFALG00000010668	chrN00063:clu_15758_-,chrN00063:clu_15759_-,chrN00063:clu_15760_-,chrN00063:clu_15761_-
ENSFALG00000010676	chrN00056:clu_15024_+,chrN00056:clu_15025_+
ENSFALG00000010695	chrN00112:clu_20462_-
ENSFALG00000010701	chrN00112:clu_20463_-,chrN00112:clu_20464_-,chrN00112:clu_20465_-
ENSFALG00000010710	chrN00112:clu_20466_-,chrN00112:clu_20467_-,chrN00112:clu_20468_-
ENSFALG00000010714	chrN00339:clu_27463_+
ENSFALG00000010716	chrN00139:clu_21929_-,chrN00139:clu_21930_-,chrN00139:clu_21931_-,chrN00139:clu_21932_-
ENSFALG00000010721	chrN00063:clu_15764_-,chrN00063:clu_15765_-,chrN00063:clu_15766_-
ENSFALG00000010724	chrN00112:clu_20469_-,chrN00112:clu_20470_-
ENSFALG00000010725	chrN00063:clu_15767_-
ENSFALG00000010728	chrN00002:clu_949_+,chrN00002:clu_950_+,chrN00002:clu_951_+,chrN00002:clu_952_+,chrN00002:clu_953_+
ENSFALG00000010742	chrN00139:clu_21933_-,chrN00139:clu_21934_-
ENSFALG00000010746	chrN00002:clu_642_-,chrN00002:clu_643_-,chrN00002:clu_644_-,chrN00002:clu_645_-,chrN00002:clu_646_-
ENSFALG00000010767	chrN00077:clu_17685_+
ENSFALG00000010770	chrN00001:clu_258_-,chrN00001:clu_259_-
ENSFALG00000010772	chrN00139:clu_21978_+
ENSFALG00000010775	chrN00234:clu_25810_+,chrN00234:clu_25811_+
ENSFALG00000010777	chrN00047:clu_13253_+
ENSFALG00000010780	chrN00053:clu_14424_-
ENSFALG00000010787	chrN00112:clu_20479_-
ENSFALG00000010791	chrN00047:clu_13162_-
ENSFALG00000010792	chrN00112:clu_20482_-
ENSFALG00000010796	chrN00077:clu_17727_-,chrN00077:clu_17728_-
ENSFALG00000010797	chrN00112:clu_20483_-
ENSFALG00000010805	chrN00063:clu_15778_-
ENSFALG00000010807	chrN00112:clu_20512_+,chrN00112:clu_20513_+,chrN00112:clu_20514_+,chrN00112:clu_20515_+,chrN00112:clu_20516_+,chrN00112:clu_20517_+
ENSFALG00000010812	chrN00047:clu_13164_-
ENSFALG00000010818	chrN00063:clu_15782_-
ENSFALG00000010824	chrN00112:clu_20486_-
ENSFALG00000010855	chrN00018:clu_6823_+
ENSFALG00000010857	chrN00047:clu_13174_-,chrN00047:clu_13175_-,chrN00047:clu_13176_-
ENSFALG00000010860	chrN00139:clu_21986_+
ENSFALG00000010862	chrN00139:clu_21948_-
ENSFALG00000010866	chrN00002:clu_662_-,chrN00002:clu_663_-,chrN00002:clu_664_-,chrN00002:clu_665_-,chrN00002:clu_667_-
ENSFALG00000010875	chrN00001:clu_270_-,chrN00001:clu_271_-,chrN00001:clu_272_-,chrN00001:clu_273_-
ENSFALG00000010879	chrN00571:clu_28177_-,chrN00571:clu_28178_-
ENSFALG00000010880	chrN00047:clu_13267_+
ENSFALG00000010901	chrN00191:clu_24243_-
ENSFALG00000010904	chrN00139:clu_21987_+
ENSFALG00000010910	chrN00077:clu_17689_+,chrN00077:clu_17690_+
ENSFALG00000010919	chrN00077:clu_17691_+,chrN00077:clu_17692_+
ENSFALG00000010927	chrN00063:clu_15720_+
