cluster	genes
chrN00045:clu_12833_-	ENSFALG00000008533
chrN00045:clu_12837_-	ENSFALG00000008552
chrN00045:clu_12844_-	ENSFALG00000008563
chrN00045:clu_12845_-	NA
chrN00045:clu_12846_-	ENSFALG00000008598
chrN00045:clu_12849_-	ENSFALG00000026426
chrN00045:clu_12855_-	NA
chrN00045:clu_12857_-	ENSFALG00000008622
chrN00045:clu_12859_-	NA
chrN00045:clu_12860_-	ENSFALG00000008633
chrN00045:clu_12863_-	ENSFALG00000027451
chrN00045:clu_12871_-	ENSFALG00000008655
chrN00045:clu_12872_-	ENSFALG00000008655
chrN00045:clu_12873_-	ENSFALG00000008669
chrN00045:clu_12874_-	ENSFALG00000008669
chrN00045:clu_12875_-	NA
chrN00045:clu_12877_-	ENSFALG00000008670
chrN00045:clu_12878_-	ENSFALG00000008670
chrN00045:clu_12879_-	NA
chrN00045:clu_12882_-	ENSFALG00000008670
chrN00045:clu_12883_-	ENSFALG00000008670
chrN00045:clu_12889_+	ENSFALG00000008549
chrN00045:clu_12890_+	NA
chrN00045:clu_12892_+	NA
chrN00045:clu_12893_+	ENSFALG00000025895
chrN00045:clu_12894_+	ENSFALG00000025895
chrN00045:clu_12895_+	ENSFALG00000025895
chrN00045:clu_12896_+	NA
chrN00045:clu_12897_+	ENSFALG00000008574
chrN00045:clu_12898_+	ENSFALG00000028818
chrN00045:clu_12900_+	ENSFALG00000008584
chrN00045:clu_12901_+	ENSFALG00000008584
chrN00045:clu_12902_+	ENSFALG00000008589
chrN00045:clu_12903_+	ENSFALG00000008589
chrN00045:clu_12904_+	ENSFALG00000008594
chrN00045:clu_12907_+	NA
chrN00045:clu_12908_+	NA
chrN00045:clu_12909_+	NA
chrN00045:clu_12915_+	NA
chrN00045:clu_12917_+	ENSFALG00000008647
chrN00045:clu_12918_+	ENSFALG00000008647
chrN00045:clu_12919_+	ENSFALG00000008647
chrN00045:clu_12920_+	ENSFALG00000008647
chrN00045:clu_12921_+	NA
chrN00045:clu_12925_+	NA
chrN00046:clu_12927_-	ENSFALG00000002287
chrN00046:clu_12929_-	ENSFALG00000002288
chrN00046:clu_12931_-	ENSFALG00000002288
chrN00046:clu_12932_-	ENSFALG00000002288
chrN00046:clu_12933_-	ENSFALG00000002291
chrN00046:clu_12936_-	ENSFALG00000025340
chrN00046:clu_12937_-	ENSFALG00000002310
chrN00046:clu_12938_-	ENSFALG00000002310
chrN00046:clu_12939_-	NA
chrN00046:clu_12944_-	ENSFALG00000002340
chrN00046:clu_12945_-	ENSFALG00000002344
chrN00046:clu_12946_-	NA
chrN00046:clu_12949_-	ENSFALG00000002369
chrN00046:clu_12951_-	ENSFALG00000002389
chrN00046:clu_12952_-	NA
chrN00046:clu_12953_-	NA
chrN00046:clu_12954_-	NA
chrN00046:clu_12963_-	ENSFALG00000028646
chrN00046:clu_12964_-	NA
chrN00046:clu_12970_-	ENSFALG00000002449
chrN00046:clu_12973_-	NA
chrN00046:clu_12976_-	ENSFALG00000002620
chrN00046:clu_12977_-	ENSFALG00000002620
chrN00046:clu_12978_-	ENSFALG00000002620
chrN00046:clu_13006_-	NA
chrN00046:clu_13007_-	NA
chrN00046:clu_13008_-	NA
chrN00046:clu_13009_-	NA
chrN00046:clu_13010_-	ENSFALG00000002725
chrN00046:clu_13012_-	ENSFALG00000002725
chrN00046:clu_13015_-	NA
chrN00046:clu_13016_-	NA
chrN00046:clu_13020_-	NA
chrN00046:clu_13021_-	NA
chrN00046:clu_13022_-	NA
chrN00046:clu_13023_-	ENSFALG00000002763
chrN00046:clu_13024_-	ENSFALG00000002763
chrN00046:clu_13025_-	NA
chrN00046:clu_13026_-	ENSFALG00000002866
chrN00046:clu_13032_-	NA
chrN00046:clu_13033_-	ENSFALG00000002913
chrN00046:clu_13034_-	ENSFALG00000002913
chrN00046:clu_13035_+	ENSFALG00000002295
chrN00046:clu_13036_+	ENSFALG00000002295
chrN00046:clu_13037_+	ENSFALG00000002342
chrN00046:clu_13038_+	ENSFALG00000002342
chrN00046:clu_13041_+	ENSFALG00000002351
chrN00046:clu_13042_+	ENSFALG00000002351
chrN00046:clu_13046_+	ENSFALG00000026745
chrN00046:clu_13047_+	ENSFALG00000026745
chrN00046:clu_13061_+	ENSFALG00000026215
chrN00046:clu_13062_+	ENSFALG00000026215
chrN00046:clu_13063_+	ENSFALG00000026215
chrN00046:clu_13065_+	ENSFALG00000002400
chrN00046:clu_13069_+	NA
chrN00046:clu_13070_+	NA
chrN00046:clu_13086_+	ENSFALG00000002443
chrN00046:clu_13091_+	NA
chrN00046:clu_13092_+	NA
chrN00046:clu_13093_+	NA
chrN00046:clu_13094_+	NA
chrN00046:clu_13099_+	ENSFALG00000002583
chrN00046:clu_13100_+	ENSFALG00000025855
chrN00046:clu_13101_+	ENSFALG00000002585
chrN00046:clu_13102_+	NA
chrN00046:clu_13107_+	ENSFALG00000002681
chrN00046:clu_13110_+	ENSFALG00000002687
chrN00046:clu_13112_+	NA
chrN00046:clu_13117_+	NA
chrN00046:clu_13119_+	NA
chrN00046:clu_13120_+	NA
chrN00046:clu_13121_+	NA
chrN00046:clu_13122_+	NA
chrN00046:clu_13123_+	NA
chrN00046:clu_13125_+	NA
chrN00046:clu_13127_+	NA
chrN00046:clu_13128_+	NA
chrN00046:clu_13129_+	NA
chrN00046:clu_13130_+	NA
chrN00046:clu_13131_+	ENSFALG00000022922
chrN00046:clu_13132_+	ENSFALG00000022922
chrN00046:clu_13133_+	NA
chrN00046:clu_13134_+	NA
chrN00046:clu_13138_+	ENSFALG00000002776
chrN00046:clu_13142_+	ENSFALG00000002859
chrN00046:clu_13144_+	ENSFALG00000002872
chrN00046:clu_13145_+	ENSFALG00000002872
chrN00046:clu_13147_+	ENSFALG00000002872
chrN00046:clu_13149_+	ENSFALG00000002872
chrN00046:clu_13150_+	ENSFALG00000002872
chrN00046:clu_13151_+	ENSFALG00000002872
chrN00047:clu_13158_-	ENSFALG00000010768
chrN00047:clu_13159_-	NA
chrN00047:clu_13162_-	ENSFALG00000010791
chrN00047:clu_13163_-	ENSFALG00000026598
chrN00047:clu_13164_-	ENSFALG00000010812
chrN00047:clu_13165_-	NA
chrN00047:clu_13166_-	NA
chrN00047:clu_13167_-	NA
chrN00047:clu_13170_-	ENSFALG00000025279
chrN00047:clu_13173_-	NA
chrN00047:clu_13174_-	ENSFALG00000010857
chrN00047:clu_13176_-	ENSFALG00000010857
chrN00047:clu_13177_-	NA
chrN00047:clu_13184_-	ENSFALG00000010893
chrN00047:clu_13185_-	ENSFALG00000026149
chrN00047:clu_13191_-	ENSFALG00000027133
chrN00047:clu_13193_-	ENSFALG00000011083
chrN00047:clu_13194_-	NA
chrN00047:clu_13195_-	ENSFALG00000011094
chrN00047:clu_13196_-	ENSFALG00000011202
chrN00047:clu_13199_-	ENSFALG00000028046
chrN00047:clu_13200_-	ENSFALG00000018995,ENSFALG00000011303
chrN00047:clu_13201_-	ENSFALG00000011699
chrN00047:clu_13203_-	ENSFALG00000027077
chrN00047:clu_13204_-	ENSFALG00000011456
chrN00047:clu_13211_-	ENSFALG00000011595
chrN00047:clu_13212_-	ENSFALG00000011595
chrN00047:clu_13214_-	ENSFALG00000011680
chrN00047:clu_13221_-	ENSFALG00000011723
chrN00047:clu_13222_-	ENSFALG00000011723
chrN00047:clu_13223_-	ENSFALG00000011809
chrN00047:clu_13226_-	NA
chrN00047:clu_13234_-	ENSFALG00000011970
chrN00047:clu_13235_-	ENSFALG00000011970
chrN00047:clu_13236_-	ENSFALG00000011970
chrN00047:clu_13237_-	ENSFALG00000012033
chrN00047:clu_13240_-	ENSFALG00000012073
chrN00047:clu_13241_-	NA
chrN00047:clu_13242_-	NA
chrN00047:clu_13243_-	ENSFALG00000027769
chrN00047:clu_13244_-	NA
chrN00047:clu_13245_-	NA
chrN00047:clu_13246_-	NA
chrN00047:clu_13249_-	NA
chrN00047:clu_13253_+	ENSFALG00000010777
chrN00047:clu_13259_+	NA
chrN00047:clu_13260_+	ENSFALG00000010802
chrN00047:clu_13263_+	NA
chrN00047:clu_13264_+	NA
chrN00047:clu_13267_+	ENSFALG00000010880
chrN00047:clu_13271_+	ENSFALG00000011003
chrN00047:clu_13273_+	NA
chrN00047:clu_13274_+	NA
chrN00047:clu_13276_+	ENSFALG00000024313
chrN00047:clu_13279_+	ENSFALG00000011277
chrN00047:clu_13280_+	ENSFALG00000011277
chrN00047:clu_13281_+	ENSFALG00000011277
chrN00047:clu_13284_+	NA
chrN00047:clu_13287_+	NA
chrN00047:clu_13294_+	ENSFALG00000011840
chrN00047:clu_13298_+	NA
chrN00047:clu_13299_+	NA
chrN00047:clu_13303_+	ENSFALG00000026997
chrN00047:clu_13304_+	ENSFALG00000026997
chrN00047:clu_13305_+	NA
chrN00047:clu_13310_+	NA
chrN00047:clu_13312_+	NA
chrN00047:clu_13314_+	NA
chrN00047:clu_13315_+	NA
chrN00047:clu_13321_+	NA
chrN00047:clu_13323_+	ENSFALG00000012089
chrN00047:clu_13324_+	ENSFALG00000012089
chrN00047:clu_13325_+	ENSFALG00000012089
chrN00047:clu_13330_+	NA
chrN00047:clu_13332_+	ENSFALG00000012116
chrN00047:clu_13333_+	ENSFALG00000012116
chrN00047:clu_13344_+	ENSFALG00000012147
chrN00048:clu_13348_-	ENSFALG00000001496
chrN00048:clu_13351_-	ENSFALG00000027492
chrN00048:clu_13353_-	ENSFALG00000001508
chrN00048:clu_13356_-	ENSFALG00000026098
chrN00048:clu_13359_-	ENSFALG00000001572
chrN00048:clu_13360_-	NA
chrN00048:clu_13361_-	ENSFALG00000001566
chrN00048:clu_13362_-	ENSFALG00000001566
chrN00048:clu_13363_-	ENSFALG00000001572
chrN00048:clu_13364_-	ENSFALG00000001608
chrN00048:clu_13365_-	ENSFALG00000001613
chrN00048:clu_13366_-	ENSFALG00000001613
chrN00048:clu_13376_-	ENSFALG00000001681
chrN00048:clu_13378_-	NA
chrN00048:clu_13379_-	ENSFALG00000001686
chrN00048:clu_13380_-	NA
chrN00048:clu_13381_-	ENSFALG00000001728
chrN00048:clu_13382_-	ENSFALG00000001780
chrN00048:clu_13383_-	ENSFALG00000001780
chrN00048:clu_13384_-	ENSFALG00000001780
chrN00048:clu_13385_-	ENSFALG00000001780
chrN00048:clu_13389_-	NA
chrN00048:clu_13390_+	ENSFALG00000001493
chrN00048:clu_13391_+	ENSFALG00000001493
chrN00048:clu_13392_+	NA
chrN00048:clu_13397_+	ENSFALG00000027971
chrN00048:clu_13398_+	ENSFALG00000001522
chrN00048:clu_13403_+	ENSFALG00000001586
chrN00048:clu_13406_+	NA
chrN00048:clu_13411_+	ENSFALG00000001641
chrN00048:clu_13413_+	NA
chrN00048:clu_13418_+	NA
chrN00048:clu_13419_+	ENSFALG00000001698
chrN00048:clu_13420_+	NA
chrN00048:clu_13424_+	NA
chrN00048:clu_13428_+	NA
chrN00048:clu_13434_+	ENSFALG00000001759
chrN00048:clu_13435_+	ENSFALG00000001773
chrN00048:clu_13436_+	ENSFALG00000021365
chrN00048:clu_13437_+	ENSFALG00000021365
chrN00048:clu_13442_+	ENSFALG00000001777
chrN00048:clu_13447_+	ENSFALG00000001786
chrN00049:clu_13460_+	ENSFALG00000005024
chrN00049:clu_13461_+	NA
chrN00049:clu_13462_+	ENSFALG00000005047
chrN00049:clu_13466_+	ENSFALG00000005109
chrN00049:clu_13467_+	ENSFALG00000005109
chrN00049:clu_13469_+	ENSFALG00000005142
chrN00049:clu_13472_+	NA
chrN00049:clu_13479_+	NA
chrN00049:clu_13485_+	ENSFALG00000005298
chrN00049:clu_13488_+	NA
chrN00049:clu_13489_+	ENSFALG00000023437
chrN00049:clu_13493_+	NA
chrN00049:clu_13498_+	ENSFALG00000005705
chrN00049:clu_13499_+	ENSFALG00000005705
chrN00049:clu_13500_+	ENSFALG00000005705
chrN00049:clu_13503_+	ENSFALG00000005734
chrN00049:clu_13512_+	NA
chrN00049:clu_13513_+	NA
chrN00049:clu_13514_+	ENSFALG00000024097
chrN00049:clu_13515_+	ENSFALG00000005968
chrN00049:clu_13516_+	ENSFALG00000005968
chrN00049:clu_13517_+	ENSFALG00000005968
chrN00049:clu_13518_+	ENSFALG00000005968
chrN00049:clu_13519_+	ENSFALG00000005968
chrN00049:clu_13521_+	ENSFALG00000026962
chrN00049:clu_13525_+	NA
chrN00049:clu_13526_+	ENSFALG00000028878
chrN00049:clu_13529_+	ENSFALG00000006040
chrN00049:clu_13533_+	ENSFALG00000006192
chrN00049:clu_13538_+	NA
chrN00049:clu_13539_+	ENSFALG00000006285
chrN00049:clu_13545_+	NA
chrN00049:clu_13546_+	ENSFALG00000023886
chrN00049:clu_13547_+	NA
chrN00049:clu_13548_+	ENSFALG00000006303
chrN00049:clu_13551_-	ENSFALG00000005074
chrN00049:clu_13554_-	ENSFALG00000005197
chrN00049:clu_13555_-	ENSFALG00000005197
chrN00049:clu_13563_-	ENSFALG00000005252
chrN00049:clu_13573_-	ENSFALG00000005410
chrN00049:clu_13574_-	ENSFALG00000005410
chrN00049:clu_13576_-	ENSFALG00000005410
chrN00049:clu_13580_-	ENSFALG00000005463
chrN00049:clu_13583_-	ENSFALG00000005463
chrN00049:clu_13587_-	ENSFALG00000005463
chrN00049:clu_13588_-	ENSFALG00000005463
chrN00049:clu_13591_-	NA
chrN00049:clu_13597_-	ENSFALG00000005633
chrN00049:clu_13598_-	NA
chrN00049:clu_13614_-	ENSFALG00000005727
chrN00049:clu_13616_-	ENSFALG00000005768
chrN00049:clu_13620_-	ENSFALG00000005951
chrN00049:clu_13621_-	ENSFALG00000005951
chrN00049:clu_13629_-	ENSFALG00000018700
chrN00049:clu_13633_-	ENSFALG00000006170
chrN00049:clu_13637_-	ENSFALG00000006179
chrN00049:clu_13638_-	ENSFALG00000006182
chrN00049:clu_13639_-	ENSFALG00000006182
chrN00049:clu_13640_-	ENSFALG00000006182
chrN00049:clu_13641_-	ENSFALG00000006182
chrN00049:clu_13642_-	ENSFALG00000006184
chrN00049:clu_13644_-	ENSFALG00000006184
chrN00049:clu_13645_-	ENSFALG00000006184
chrN00049:clu_13647_-	ENSFALG00000006215
chrN00049:clu_13650_-	ENSFALG00000006249
chrN00049:clu_13651_-	NA
chrN00049:clu_13652_-	NA
chrN00049:clu_13660_-	NA
chrN00049:clu_13661_-	NA
chrN00050:clu_13669_-	NA
chrN00050:clu_13670_-	NA
chrN00050:clu_13671_-	NA
chrN00050:clu_13675_-	NA
chrN00050:clu_13677_-	NA
chrN00050:clu_13678_-	ENSFALG00000025897
chrN00050:clu_13680_-	ENSFALG00000000315
chrN00050:clu_13681_-	ENSFALG00000000315
chrN00050:clu_13686_-	ENSFALG00000000338
chrN00050:clu_13687_-	NA
chrN00050:clu_13688_-	ENSFALG00000024899
chrN00050:clu_13691_-	NA
chrN00050:clu_13693_-	ENSFALG00000000357
chrN00050:clu_13702_-	NA
chrN00050:clu_13705_+	ENSFALG00000000272
chrN00050:clu_13706_+	ENSFALG00000000272
chrN00050:clu_13707_+	ENSFALG00000000272
chrN00050:clu_13711_+	NA
chrN00050:clu_13717_+	ENSFALG00000000292
chrN00050:clu_13719_+	ENSFALG00000000294
chrN00050:clu_13731_+	NA
chrN00050:clu_13735_+	ENSFALG00000000348
chrN00050:clu_13737_+	ENSFALG00000000348
chrN00050:clu_13738_+	ENSFALG00000000353
chrN00050:clu_13739_+	ENSFALG00000000353
chrN00050:clu_13740_+	ENSFALG00000000353
chrN00050:clu_13741_+	NA
chrN00050:clu_13746_+	ENSFALG00000000358
chrN00050:clu_13752_+	ENSFALG00000000370
chrN00050:clu_13756_+	ENSFALG00000000411
chrN00050:clu_13761_+	ENSFALG00000000431
chrN00050:clu_13762_+	ENSFALG00000000431
chrN00050:clu_13763_+	ENSFALG00000000431
chrN00050:clu_13764_+	ENSFALG00000000443
chrN00051:clu_13765_-	ENSFALG00000004852
chrN00051:clu_13768_-	ENSFALG00000004852
chrN00051:clu_13769_-	ENSFALG00000004852
chrN00051:clu_13771_-	ENSFALG00000004860
chrN00051:clu_13780_-	ENSFALG00000004873
chrN00051:clu_13781_-	ENSFALG00000026330
chrN00051:clu_13782_-	NA
chrN00051:clu_13783_-	ENSFALG00000004927
chrN00051:clu_13784_-	ENSFALG00000023015
chrN00051:clu_13785_-	ENSFALG00000023015
chrN00051:clu_13786_-	ENSFALG00000004981
chrN00051:clu_13795_-	NA
chrN00051:clu_13796_-	ENSFALG00000025990
chrN00051:clu_13798_-	ENSFALG00000005257
chrN00051:clu_13799_-	NA
chrN00051:clu_13806_-	ENSFALG00000023859,ENSFALG00000027052
chrN00051:clu_13807_-	NA
chrN00051:clu_13808_-	ENSFALG00000027052
chrN00051:clu_13809_-	ENSFALG00000027052
chrN00051:clu_13810_-	ENSFALG00000027052
chrN00051:clu_13811_-	NA
chrN00051:clu_13812_-	ENSFALG00000005593
chrN00051:clu_13813_-	ENSFALG00000005593
chrN00051:clu_13814_-	ENSFALG00000005593
chrN00051:clu_13821_-	ENSFALG00000005723
chrN00051:clu_13822_-	ENSFALG00000005723
chrN00051:clu_13823_-	ENSFALG00000005723
chrN00051:clu_13824_-	ENSFALG00000005777
chrN00051:clu_13826_-	ENSFALG00000005777
chrN00051:clu_13827_-	ENSFALG00000005777
chrN00051:clu_13832_-	ENSFALG00000005836
chrN00051:clu_13833_-	ENSFALG00000005855
chrN00051:clu_13834_-	ENSFALG00000005865
chrN00051:clu_13835_-	ENSFALG00000026452
chrN00051:clu_13837_-	ENSFALG00000005946
chrN00051:clu_13838_-	ENSFALG00000005946
chrN00051:clu_13839_-	ENSFALG00000005946
chrN00051:clu_13840_-	NA
chrN00051:clu_13841_-	ENSFALG00000005981
chrN00051:clu_13842_-	NA
chrN00051:clu_13843_-	ENSFALG00000005981
chrN00051:clu_13844_-	ENSFALG00000005981
chrN00051:clu_13846_-	ENSFALG00000005981
chrN00051:clu_13847_-	NA
chrN00051:clu_13849_-	NA
chrN00051:clu_13851_-	ENSFALG00000006101
chrN00051:clu_13852_-	ENSFALG00000006105
chrN00051:clu_13853_-	ENSFALG00000006105
chrN00051:clu_13854_-	ENSFALG00000006105
chrN00051:clu_13862_-	NA
chrN00051:clu_13863_+	NA
chrN00051:clu_13869_+	ENSFALG00000004914
chrN00051:clu_13870_+	ENSFALG00000004914,ENSFALG00000004919
chrN00051:clu_13871_+	ENSFALG00000004919,ENSFALG00000004914
chrN00051:clu_13873_+	NA
chrN00051:clu_13874_+	NA
chrN00051:clu_13875_+	ENSFALG00000016880
chrN00051:clu_13876_+	ENSFALG00000004969
chrN00051:clu_13877_+	ENSFALG00000004969
chrN00051:clu_13878_+	ENSFALG00000004969
chrN00051:clu_13881_+	ENSFALG00000005060
chrN00051:clu_13883_+	ENSFALG00000005076
chrN00051:clu_13886_+	ENSFALG00000005133
chrN00051:clu_13898_+	ENSFALG00000005337
chrN00051:clu_13899_+	NA
chrN00051:clu_13900_+	NA
chrN00051:clu_13906_+	ENSFALG00000005563
chrN00051:clu_13907_+	ENSFALG00000005563
chrN00051:clu_13909_+	NA
chrN00051:clu_13910_+	ENSFALG00000005669
chrN00051:clu_13911_+	ENSFALG00000005669
chrN00051:clu_13913_+	ENSFALG00000005685
chrN00051:clu_13915_+	NA
chrN00051:clu_13919_+	NA
chrN00051:clu_13920_+	NA
chrN00051:clu_13921_+	ENSFALG00000006049
chrN00051:clu_13922_+	ENSFALG00000006060
chrN00051:clu_13923_+	ENSFALG00000006060
chrN00051:clu_13924_+	NA
chrN00051:clu_13925_+	NA
chrN00051:clu_13928_+	ENSFALG00000006118
chrN00051:clu_13929_+	NA
chrN00051:clu_13930_+	ENSFALG00000006150
chrN00051:clu_13931_+	NA
chrN00051:clu_13933_+	NA
chrN00051:clu_13936_+	NA
chrN00051:clu_13942_+	ENSFALG00000006211
chrN00051:clu_13943_+	ENSFALG00000006217
chrN00051:clu_13944_+	ENSFALG00000006217
chrN00051:clu_13945_+	ENSFALG00000006217
chrN00051:clu_13946_+	ENSFALG00000006217
chrN00051:clu_13947_+	ENSFALG00000006217
chrN00052:clu_13948_+	ENSFALG00000004652
chrN00052:clu_13949_+	ENSFALG00000004652
chrN00052:clu_13950_+	ENSFALG00000004652
chrN00052:clu_13955_+	NA
chrN00052:clu_13956_+	ENSFALG00000004707
chrN00052:clu_13957_+	ENSFALG00000004707
chrN00052:clu_13959_+	ENSFALG00000004707
chrN00052:clu_13960_+	ENSFALG00000004707
chrN00052:clu_13963_+	NA
chrN00052:clu_13964_+	NA
chrN00052:clu_13966_+	ENSFALG00000004851
chrN00052:clu_13968_+	NA
chrN00052:clu_13969_+	NA
chrN00052:clu_13974_+	NA
chrN00052:clu_13975_+	ENSFALG00000004977
chrN00052:clu_13977_+	NA
chrN00052:clu_13983_+	NA
chrN00052:clu_13984_+	NA
chrN00052:clu_13989_+	ENSFALG00000005101
chrN00052:clu_13990_+	ENSFALG00000005101
chrN00052:clu_13997_+	ENSFALG00000005248
chrN00052:clu_14001_+	ENSFALG00000005248
chrN00052:clu_14004_+	ENSFALG00000005347
chrN00052:clu_14008_+	ENSFALG00000005405
chrN00052:clu_14013_+	ENSFALG00000005422
chrN00052:clu_14015_+	ENSFALG00000005474
chrN00052:clu_14019_+	NA
chrN00052:clu_14020_+	NA
chrN00052:clu_14021_+	NA
chrN00052:clu_14033_+	ENSFALG00000005825
chrN00052:clu_14039_+	ENSFALG00000005864
chrN00052:clu_14045_+	NA
chrN00052:clu_14047_+	NA
chrN00052:clu_14048_+	NA
chrN00052:clu_14049_+	ENSFALG00000006058
chrN00052:clu_14050_+	ENSFALG00000006058
chrN00052:clu_14051_+	NA
chrN00052:clu_14052_+	ENSFALG00000006079
chrN00052:clu_14053_+	ENSFALG00000006079
chrN00052:clu_14054_+	ENSFALG00000006079
chrN00052:clu_14055_+	ENSFALG00000006079
chrN00052:clu_14059_+	ENSFALG00000006117
chrN00052:clu_14061_+	ENSFALG00000024526
chrN00052:clu_14066_+	ENSFALG00000006229
chrN00052:clu_14067_+	ENSFALG00000006229
chrN00052:clu_14068_+	ENSFALG00000006229
chrN00052:clu_14069_+	ENSFALG00000006229
chrN00052:clu_14070_+	ENSFALG00000006229
chrN00052:clu_14071_+	ENSFALG00000006243
chrN00052:clu_14075_+	NA
chrN00052:clu_14078_+	ENSFALG00000006283
chrN00052:clu_14081_+	ENSFALG00000006319
chrN00052:clu_14082_+	ENSFALG00000006319
chrN00052:clu_14088_+	ENSFALG00000006346
chrN00052:clu_14092_+	ENSFALG00000006375
chrN00052:clu_14096_+	ENSFALG00000006409
chrN00052:clu_14099_+	ENSFALG00000006438
chrN00052:clu_14100_+	ENSFALG00000006438
chrN00052:clu_14108_+	ENSFALG00000006538
chrN00052:clu_14113_+	NA
chrN00052:clu_14114_+	ENSFALG00000006593
chrN00052:clu_14117_+	ENSFALG00000006646
chrN00052:clu_14118_+	ENSFALG00000006646
chrN00052:clu_14122_+	ENSFALG00000006671
chrN00052:clu_14128_+	NA
chrN00052:clu_14135_+	ENSFALG00000006731,ENSFALG00000006743
chrN00052:clu_14136_+	ENSFALG00000006731,ENSFALG00000006748
chrN00052:clu_14137_+	ENSFALG00000006731
chrN00052:clu_14138_+	ENSFALG00000006743
chrN00052:clu_14139_+	ENSFALG00000006743
chrN00052:clu_14144_+	ENSFALG00000006769
chrN00052:clu_14148_+	NA
chrN00052:clu_14152_-	NA
chrN00052:clu_14155_-	ENSFALG00000004662
chrN00052:clu_14161_-	ENSFALG00000004662
chrN00052:clu_14171_-	ENSFALG00000025893
chrN00052:clu_14178_-	ENSFALG00000004684
chrN00052:clu_14179_-	ENSFALG00000004684
chrN00052:clu_14180_-	ENSFALG00000004737
chrN00052:clu_14196_-	ENSFALG00000004939
chrN00052:clu_14197_-	NA
chrN00052:clu_14207_-	NA
chrN00052:clu_14209_-	NA
chrN00052:clu_14210_-	NA
chrN00052:clu_14211_-	NA
chrN00052:clu_14212_-	ENSFALG00000005270
chrN00052:clu_14215_-	ENSFALG00000027969
chrN00052:clu_14216_-	ENSFALG00000027969
chrN00052:clu_14217_-	ENSFALG00000027969
chrN00052:clu_14225_-	ENSFALG00000005489
chrN00052:clu_14228_-	NA
chrN00052:clu_14229_-	NA
chrN00052:clu_14233_-	ENSFALG00000005565
chrN00052:clu_14241_-	ENSFALG00000025770
chrN00052:clu_14252_-	ENSFALG00000005791
chrN00052:clu_14257_-	NA
chrN00052:clu_14258_-	NA
chrN00052:clu_14259_-	NA
chrN00052:clu_14263_-	ENSFALG00000005874
chrN00052:clu_14265_-	ENSFALG00000005884
chrN00052:clu_14269_-	NA
chrN00052:clu_14274_-	NA
chrN00052:clu_14277_-	ENSFALG00000005959
chrN00052:clu_14278_-	NA
chrN00052:clu_14284_-	ENSFALG00000006025
chrN00052:clu_14286_-	ENSFALG00000006048
chrN00052:clu_14287_-	ENSFALG00000006048
chrN00052:clu_14289_-	NA
chrN00052:clu_14290_-	NA
chrN00052:clu_14291_-	NA
chrN00052:clu_14292_-	NA
chrN00052:clu_14293_-	NA
chrN00052:clu_14294_-	NA
chrN00052:clu_14295_-	NA
chrN00052:clu_14296_-	NA
chrN00052:clu_14300_-	NA
chrN00052:clu_14304_-	NA
chrN00052:clu_14311_-	ENSFALG00000006134
chrN00052:clu_14312_-	ENSFALG00000006134
chrN00052:clu_14319_-	ENSFALG00000006219
chrN00052:clu_14328_-	ENSFALG00000025487
chrN00052:clu_14335_-	ENSFALG00000006462
chrN00052:clu_14336_-	ENSFALG00000006472
chrN00052:clu_14337_-	ENSFALG00000006493
chrN00052:clu_14338_-	ENSFALG00000006493
chrN00052:clu_14340_-	ENSFALG00000006535
chrN00052:clu_14341_-	ENSFALG00000006535
chrN00052:clu_14342_-	ENSFALG00000006535
chrN00052:clu_14346_-	NA
chrN00052:clu_14347_-	ENSFALG00000006618
chrN00052:clu_14349_-	NA
chrN00052:clu_14350_-	ENSFALG00000026378
chrN00052:clu_14351_-	NA
chrN00052:clu_14353_-	ENSFALG00000024319
chrN00052:clu_14354_-	ENSFALG00000006712
chrN00052:clu_14356_-	ENSFALG00000006717
chrN00052:clu_14360_-	ENSFALG00000006719,ENSFALG00000006720
chrN00052:clu_14364_-	ENSFALG00000006781
chrN00052:clu_14366_-	ENSFALG00000006782
chrN00052:clu_14367_-	NA
chrN00052:clu_14368_-	NA
chrN00053:clu_14373_-	ENSFALG00000002861
chrN00053:clu_14374_-	ENSFALG00000002861
chrN00053:clu_14375_-	NA
chrN00053:clu_14378_-	NA
chrN00053:clu_14380_-	ENSFALG00000002869
chrN00053:clu_14381_-	ENSFALG00000002869
chrN00053:clu_14382_-	ENSFALG00000027839
chrN00053:clu_14389_-	ENSFALG00000002937
chrN00053:clu_14390_-	NA
chrN00053:clu_14398_-	ENSFALG00000003060
chrN00053:clu_14400_-	ENSFALG00000003111
chrN00053:clu_14401_-	NA
chrN00053:clu_14403_-	ENSFALG00000003186
chrN00053:clu_14404_-	ENSFALG00000003186
chrN00053:clu_14406_-	ENSFALG00000003186
chrN00053:clu_14409_-	ENSFALG00000003186
chrN00053:clu_14410_-	ENSFALG00000003186
chrN00053:clu_14412_-	NA
chrN00053:clu_14420_-	NA
chrN00053:clu_14422_-	ENSFALG00000003386
chrN00053:clu_14423_-	ENSFALG00000003386
chrN00053:clu_14425_-	NA
chrN00053:clu_14430_-	ENSFALG00000003659
chrN00053:clu_14431_-	NA
chrN00053:clu_14438_-	ENSFALG00000026323
chrN00053:clu_14439_-	ENSFALG00000026323
chrN00053:clu_14442_-	ENSFALG00000003714
chrN00053:clu_14443_-	ENSFALG00000003714
chrN00053:clu_14444_-	NA
chrN00053:clu_14445_-	ENSFALG00000003732,ENSFALG00000023872
