cluster	genes
chrN00039:clu_11838_+	ENSFALG00000001427
chrN00039:clu_11839_+	ENSFALG00000001427
chrN00039:clu_11840_+	ENSFALG00000001427
chrN00039:clu_11841_+	ENSFALG00000001427
chrN00039:clu_11842_+	ENSFALG00000001427
chrN00039:clu_11843_+	ENSFALG00000001428
chrN00039:clu_11844_+	ENSFALG00000001430
chrN00039:clu_11845_+	ENSFALG00000001430
chrN00039:clu_11847_+	ENSFALG00000001432
chrN00039:clu_11848_+	ENSFALG00000001432
chrN00039:clu_11852_+	ENSFALG00000001440
chrN00039:clu_11853_+	ENSFALG00000001440
chrN00039:clu_11855_+	ENSFALG00000001440
chrN00039:clu_11857_+	ENSFALG00000001443
chrN00039:clu_11858_+	ENSFALG00000001443
chrN00039:clu_11859_+	ENSFALG00000001443
chrN00039:clu_11860_+	ENSFALG00000001444
chrN00039:clu_11861_+	ENSFALG00000001444
chrN00039:clu_11862_+	ENSFALG00000001444
chrN00039:clu_11863_+	ENSFALG00000001444
chrN00039:clu_11864_+	ENSFALG00000001447
chrN00039:clu_11868_+	ENSFALG00000001451
chrN00039:clu_11869_+	ENSFALG00000001454
chrN00039:clu_11870_+	ENSFALG00000001454
chrN00039:clu_11871_+	ENSFALG00000001454
chrN00039:clu_11872_+	ENSFALG00000001454
chrN00039:clu_11873_+	ENSFALG00000001454
chrN00039:clu_11874_+	ENSFALG00000001454
chrN00039:clu_11875_+	ENSFALG00000001454
chrN00039:clu_11876_+	ENSFALG00000001454
chrN00039:clu_11878_+	ENSFALG00000001457
chrN00039:clu_11879_+	ENSFALG00000001457
chrN00039:clu_11880_+	ENSFALG00000001457
chrN00039:clu_11885_+	ENSFALG00000001476,ENSFALG00000001477
chrN00039:clu_11890_+	ENSFALG00000023190
chrN00039:clu_11891_+	ENSFALG00000023190
chrN00039:clu_11897_+	ENSFALG00000001527,ENSFALG00000024186
chrN00039:clu_11912_+	ENSFALG00000001695
chrN00039:clu_11915_+	ENSFALG00000001701
chrN00039:clu_11916_+	ENSFALG00000001709
chrN00039:clu_11917_+	ENSFALG00000001709
chrN00039:clu_11918_+	ENSFALG00000001709
chrN00039:clu_11920_+	ENSFALG00000001740
chrN00039:clu_11922_+	ENSFALG00000001753
chrN00039:clu_11923_+	ENSFALG00000001758
chrN00039:clu_11929_+	ENSFALG00000026796
chrN00039:clu_11931_+	NA
chrN00039:clu_11933_+	ENSFALG00000022969
chrN00039:clu_11934_+	ENSFALG00000023331
chrN00039:clu_11938_+	ENSFALG00000001788
chrN00039:clu_11940_+	ENSFALG00000001798
chrN00039:clu_11947_+	ENSFALG00000001837
chrN00039:clu_11949_+	ENSFALG00000001901
chrN00039:clu_11950_+	ENSFALG00000001901
chrN00039:clu_11951_+	ENSFALG00000001901
chrN00039:clu_11952_+	ENSFALG00000001901
chrN00039:clu_11958_+	ENSFALG00000027533
chrN00039:clu_11959_+	ENSFALG00000001991
chrN00039:clu_11961_+	ENSFALG00000002016
chrN00039:clu_11973_+	ENSFALG00000002081
chrN00039:clu_11977_+	ENSFALG00000002169
chrN00039:clu_11980_+	ENSFALG00000002169
chrN00039:clu_11983_+	ENSFALG00000002170
chrN00039:clu_11985_+	ENSFALG00000002170
chrN00039:clu_11986_+	ENSFALG00000002170
chrN00039:clu_11987_+	ENSFALG00000002186
chrN00039:clu_11988_+	ENSFALG00000002186
chrN00039:clu_11989_+	ENSFALG00000002186
chrN00039:clu_11990_+	ENSFALG00000002186
chrN00039:clu_11991_+	ENSFALG00000002186
chrN00039:clu_11994_+	ENSFALG00000026270
chrN00039:clu_11995_+	ENSFALG00000026270
chrN00039:clu_11996_+	ENSFALG00000026898
chrN00039:clu_11999_+	ENSFALG00000002222
chrN00039:clu_12000_+	ENSFALG00000002222
chrN00039:clu_12002_+	ENSFALG00000002222
chrN00039:clu_12003_+	ENSFALG00000002222
chrN00039:clu_12007_+	ENSFALG00000002222
chrN00039:clu_12008_+	ENSFALG00000002222
chrN00040:clu_12010_+	ENSFALG00000000321
chrN00040:clu_12023_+	ENSFALG00000000417
chrN00040:clu_12029_+	ENSFALG00000000465
chrN00040:clu_12034_+	ENSFALG00000000503
chrN00040:clu_12037_+	ENSFALG00000000505
chrN00040:clu_12038_+	ENSFALG00000000505
chrN00040:clu_12044_+	ENSFALG00000000512
chrN00040:clu_12046_+	ENSFALG00000000522
chrN00040:clu_12047_+	ENSFALG00000000522
chrN00040:clu_12049_+	ENSFALG00000028578
chrN00040:clu_12050_+	NA
chrN00040:clu_12053_+	ENSFALG00000000543
chrN00040:clu_12054_+	ENSFALG00000000543
chrN00040:clu_12055_+	ENSFALG00000000545
chrN00040:clu_12056_+	ENSFALG00000000545
chrN00040:clu_12061_+	ENSFALG00000000598
chrN00040:clu_12065_+	ENSFALG00000000607
chrN00040:clu_12068_+	ENSFALG00000000610
chrN00040:clu_12069_+	ENSFALG00000000610
chrN00040:clu_12071_+	ENSFALG00000000615
chrN00040:clu_12072_+	ENSFALG00000000615
chrN00040:clu_12074_+	ENSFALG00000000644
chrN00040:clu_12081_+	ENSFALG00000000734
chrN00040:clu_12083_+	ENSFALG00000000734
chrN00040:clu_12084_+	ENSFALG00000000734
chrN00040:clu_12088_+	ENSFALG00000027366
chrN00040:clu_12089_+	ENSFALG00000000790
chrN00040:clu_12091_+	ENSFALG00000000790
chrN00040:clu_12092_+	ENSFALG00000000790
chrN00040:clu_12093_+	ENSFALG00000000790
chrN00040:clu_12099_+	ENSFALG00000000840
chrN00040:clu_12100_+	ENSFALG00000000840
chrN00040:clu_12101_+	ENSFALG00000000840
chrN00040:clu_12105_+	ENSFALG00000001026
chrN00040:clu_12108_+	ENSFALG00000001065,ENSFALG00000023458
chrN00040:clu_12110_+	ENSFALG00000001081
chrN00040:clu_12111_+	ENSFALG00000001081
chrN00040:clu_12113_+	ENSFALG00000001081
chrN00040:clu_12114_+	ENSFALG00000001106
chrN00040:clu_12115_+	ENSFALG00000001113
chrN00040:clu_12116_+	ENSFALG00000001113
chrN00040:clu_12117_+	ENSFALG00000001113
chrN00040:clu_12120_+	ENSFALG00000001214
chrN00040:clu_12122_+	ENSFALG00000001214
chrN00040:clu_12129_+	ENSFALG00000001341
chrN00040:clu_12131_+	ENSFALG00000001346
chrN00040:clu_12133_+	ENSFALG00000001349
chrN00040:clu_12134_+	ENSFALG00000001349
chrN00040:clu_12137_+	ENSFALG00000001371
chrN00040:clu_12138_+	ENSFALG00000001371
chrN00040:clu_12139_+	ENSFALG00000001371
chrN00040:clu_12140_+	ENSFALG00000001371
chrN00040:clu_12141_+	NA
chrN00040:clu_12142_+	ENSFALG00000025153
chrN00040:clu_12144_+	ENSFALG00000001378
chrN00040:clu_12145_+	ENSFALG00000001378
chrN00040:clu_12146_+	ENSFALG00000001378
chrN00040:clu_12150_-	ENSFALG00000000332
chrN00040:clu_12154_-	ENSFALG00000000347
chrN00040:clu_12155_-	ENSFALG00000000347
chrN00040:clu_12157_-	ENSFALG00000027293
chrN00040:clu_12158_-	ENSFALG00000025419
chrN00040:clu_12163_-	ENSFALG00000025744
chrN00040:clu_12164_-	ENSFALG00000000434
chrN00040:clu_12169_-	ENSFALG00000000444
chrN00040:clu_12170_-	ENSFALG00000000455
chrN00040:clu_12171_-	ENSFALG00000000455
chrN00040:clu_12172_-	ENSFALG00000024367
chrN00040:clu_12173_-	NA
chrN00040:clu_12174_-	NA
chrN00040:clu_12175_-	NA
chrN00040:clu_12178_-	NA
chrN00040:clu_12179_-	ENSFALG00000027539
chrN00040:clu_12180_-	ENSFALG00000027539
chrN00040:clu_12181_-	ENSFALG00000000487
chrN00040:clu_12182_-	ENSFALG00000000487
chrN00040:clu_12184_-	ENSFALG00000024462
chrN00040:clu_12185_-	ENSFALG00000000518
chrN00040:clu_12186_-	ENSFALG00000000519
chrN00040:clu_12187_-	ENSFALG00000000523
chrN00040:clu_12191_-	ENSFALG00000000559
chrN00040:clu_12192_-	ENSFALG00000000559
chrN00040:clu_12197_-	ENSFALG00000000559
chrN00040:clu_12198_-	ENSFALG00000000559
chrN00040:clu_12202_-	ENSFALG00000000559
chrN00040:clu_12203_-	ENSFALG00000000559
chrN00040:clu_12215_-	ENSFALG00000000614
chrN00040:clu_12216_-	ENSFALG00000000614
chrN00040:clu_12221_-	ENSFALG00000022917
chrN00040:clu_12222_-	ENSFALG00000000660
chrN00040:clu_12225_-	ENSFALG00000000660
chrN00040:clu_12226_-	ENSFALG00000028119
chrN00040:clu_12230_-	ENSFALG00000014271
chrN00040:clu_12233_-	ENSFALG00000000731
chrN00040:clu_12235_-	ENSFALG00000024613
chrN00040:clu_12238_-	NA
chrN00040:clu_12240_-	ENSFALG00000000740
chrN00040:clu_12241_-	ENSFALG00000000740
chrN00040:clu_12243_-	ENSFALG00000024999
chrN00040:clu_12248_-	ENSFALG00000000846
chrN00040:clu_12250_-	ENSFALG00000000846
chrN00040:clu_12252_-	ENSFALG00000000866
chrN00040:clu_12253_-	ENSFALG00000000895
chrN00040:clu_12254_-	ENSFALG00000000909
chrN00040:clu_12255_-	ENSFALG00000000909
chrN00040:clu_12257_-	ENSFALG00000000990
chrN00040:clu_12258_-	ENSFALG00000000964
chrN00040:clu_12259_-	ENSFALG00000000990
chrN00040:clu_12262_-	ENSFALG00000001037,ENSFALG00000027073
chrN00040:clu_12263_-	ENSFALG00000027073
chrN00040:clu_12266_-	ENSFALG00000001096
chrN00040:clu_12267_-	NA
chrN00040:clu_12271_-	ENSFALG00000025447
chrN00040:clu_12272_-	ENSFALG00000025447
chrN00040:clu_12274_-	ENSFALG00000001135
chrN00040:clu_12275_-	ENSFALG00000001135
chrN00040:clu_12276_-	ENSFALG00000001135
chrN00040:clu_12281_-	ENSFALG00000001160
chrN00040:clu_12283_-	ENSFALG00000001165
chrN00040:clu_12284_-	ENSFALG00000001165
chrN00040:clu_12291_-	NA
chrN00040:clu_12295_-	ENSFALG00000001290
chrN00040:clu_12296_-	ENSFALG00000001358
chrN00040:clu_12297_-	ENSFALG00000001358
chrN00040:clu_12298_-	ENSFALG00000001358
chrN00040:clu_12299_-	ENSFALG00000001358
chrN00040:clu_12300_-	ENSFALG00000001358
chrN00040:clu_12302_-	ENSFALG00000001377
chrN00040:clu_12303_-	ENSFALG00000001377
chrN00040:clu_12304_-	ENSFALG00000026404
chrN00041:clu_12307_-	ENSFALG00000011910
chrN00041:clu_12310_-	ENSFALG00000011919
chrN00041:clu_12311_-	ENSFALG00000012005
chrN00041:clu_12321_-	ENSFALG00000012097
chrN00041:clu_12322_-	ENSFALG00000012097
chrN00041:clu_12323_-	ENSFALG00000012097
chrN00041:clu_12333_+	ENSFALG00000011958
chrN00041:clu_12334_+	ENSFALG00000011958
chrN00041:clu_12336_+	ENSFALG00000011994
chrN00041:clu_12341_+	NA
chrN00041:clu_12343_+	ENSFALG00000028690
chrN00042:clu_12355_+	ENSFALG00000003765
chrN00042:clu_12356_+	ENSFALG00000003765
chrN00042:clu_12357_+	ENSFALG00000003765
chrN00042:clu_12358_+	ENSFALG00000003765
chrN00042:clu_12363_+	ENSFALG00000003893
chrN00042:clu_12370_+	ENSFALG00000003994
chrN00042:clu_12371_+	ENSFALG00000003994
chrN00042:clu_12373_+	ENSFALG00000004050
chrN00042:clu_12375_+	ENSFALG00000004051
chrN00042:clu_12376_+	ENSFALG00000004051
chrN00042:clu_12377_+	ENSFALG00000004051
chrN00042:clu_12385_+	ENSFALG00000004071
chrN00042:clu_12388_+	ENSFALG00000004101
chrN00042:clu_12389_+	ENSFALG00000004104
chrN00042:clu_12390_+	ENSFALG00000004113
chrN00042:clu_12395_+	ENSFALG00000004260
chrN00042:clu_12402_+	ENSFALG00000004301
chrN00042:clu_12403_+	ENSFALG00000004301
chrN00042:clu_12407_+	ENSFALG00000004311
chrN00042:clu_12409_+	ENSFALG00000024887
chrN00042:clu_12410_+	ENSFALG00000024887
chrN00042:clu_12411_+	ENSFALG00000024887
chrN00042:clu_12412_+	ENSFALG00000024418
chrN00042:clu_12413_+	ENSFALG00000024418
chrN00042:clu_12416_-	ENSFALG00000003753
chrN00042:clu_12417_-	ENSFALG00000003753
chrN00042:clu_12418_-	ENSFALG00000003759
chrN00042:clu_12420_-	ENSFALG00000003759
chrN00042:clu_12426_-	ENSFALG00000003817
chrN00042:clu_12429_-	ENSFALG00000003817
chrN00042:clu_12430_-	ENSFALG00000003817
chrN00042:clu_12431_-	ENSFALG00000003817
chrN00042:clu_12432_-	ENSFALG00000003817
chrN00042:clu_12439_-	ENSFALG00000003934
chrN00042:clu_12441_-	ENSFALG00000003934
chrN00042:clu_12442_-	ENSFALG00000003934
chrN00042:clu_12454_-	ENSFALG00000004005
chrN00042:clu_12455_-	ENSFALG00000004005
chrN00042:clu_12456_-	ENSFALG00000028762
chrN00042:clu_12457_-	ENSFALG00000028762
chrN00042:clu_12460_-	ENSFALG00000026799
chrN00042:clu_12464_-	NA
chrN00042:clu_12468_-	ENSFALG00000027045
chrN00042:clu_12472_-	ENSFALG00000004180
chrN00042:clu_12473_-	ENSFALG00000004180
chrN00042:clu_12478_-	ENSFALG00000004206
chrN00042:clu_12482_-	ENSFALG00000004249
chrN00042:clu_12483_-	ENSFALG00000004249
chrN00042:clu_12484_-	ENSFALG00000004249
chrN00042:clu_12486_-	NA
chrN00042:clu_12487_-	ENSFALG00000004308
chrN00042:clu_12489_-	NA
chrN00042:clu_12490_-	ENSFALG00000004314
chrN00042:clu_12491_-	ENSFALG00000004314
chrN00042:clu_12493_-	ENSFALG00000026585
chrN00042:clu_12494_-	ENSFALG00000026585
chrN00042:clu_12496_-	ENSFALG00000026489
chrN00042:clu_12497_-	ENSFALG00000026489
chrN00043:clu_12498_-	ENSFALG00000007238
chrN00043:clu_12499_-	ENSFALG00000007238
chrN00043:clu_12500_-	ENSFALG00000007238
chrN00043:clu_12502_-	ENSFALG00000007244
chrN00043:clu_12503_-	ENSFALG00000007244
chrN00043:clu_12509_-	ENSFALG00000027874
chrN00043:clu_12532_-	ENSFALG00000028998,ENSFALG00000007597
chrN00043:clu_12534_-	ENSFALG00000024366
chrN00043:clu_12537_-	ENSFALG00000015022
chrN00043:clu_12539_-	ENSFALG00000007638
chrN00043:clu_12540_-	ENSFALG00000007638
chrN00043:clu_12541_-	ENSFALG00000007638
chrN00043:clu_12546_-	ENSFALG00000026154
chrN00043:clu_12557_-	ENSFALG00000007678
chrN00043:clu_12558_-	ENSFALG00000007678
chrN00043:clu_12563_-	ENSFALG00000007726
chrN00043:clu_12564_-	ENSFALG00000007726
chrN00043:clu_12565_-	ENSFALG00000007726
chrN00043:clu_12567_-	ENSFALG00000007744
chrN00043:clu_12574_-	ENSFALG00000007754
chrN00043:clu_12575_-	ENSFALG00000007754
chrN00043:clu_12576_-	ENSFALG00000027423
chrN00043:clu_12578_-	ENSFALG00000027423
chrN00043:clu_12579_-	ENSFALG00000007794
chrN00043:clu_12580_-	ENSFALG00000007794
chrN00043:clu_12581_-	ENSFALG00000007794
chrN00043:clu_12587_-	ENSFALG00000007903
chrN00043:clu_12606_+	ENSFALG00000007366
chrN00043:clu_12611_+	NA
chrN00043:clu_12612_+	ENSFALG00000007565
chrN00043:clu_12613_+	ENSFALG00000007572
chrN00043:clu_12614_+	ENSFALG00000007572
chrN00043:clu_12615_+	ENSFALG00000007572
chrN00043:clu_12616_+	ENSFALG00000007604
chrN00043:clu_12618_+	ENSFALG00000027164
chrN00043:clu_12619_+	ENSFALG00000027164
chrN00043:clu_12622_+	ENSFALG00000023535
chrN00043:clu_12623_+	ENSFALG00000023535
chrN00043:clu_12624_+	ENSFALG00000007689
chrN00043:clu_12625_+	ENSFALG00000007689
chrN00043:clu_12626_+	ENSFALG00000007689
chrN00043:clu_12627_+	ENSFALG00000007689
chrN00043:clu_12629_+	ENSFALG00000007705
chrN00043:clu_12630_+	ENSFALG00000007705
chrN00043:clu_12638_+	ENSFALG00000007731
chrN00043:clu_12640_+	ENSFALG00000007731
chrN00043:clu_12642_+	ENSFALG00000007739
chrN00043:clu_12643_+	ENSFALG00000007739
chrN00043:clu_12648_+	ENSFALG00000007846
chrN00043:clu_12649_+	ENSFALG00000007887
chrN00043:clu_12650_+	ENSFALG00000007887
chrN00043:clu_12651_+	ENSFALG00000007887
chrN00044:clu_12654_-	ENSFALG00000028171
chrN00044:clu_12655_-	ENSFALG00000002147
chrN00044:clu_12656_-	ENSFALG00000002147
chrN00044:clu_12657_-	ENSFALG00000002147
chrN00044:clu_12669_-	ENSFALG00000002154
chrN00044:clu_12670_-	ENSFALG00000002154
chrN00044:clu_12682_-	ENSFALG00000024314
chrN00044:clu_12692_-	ENSFALG00000002232
chrN00044:clu_12693_-	ENSFALG00000002232
chrN00044:clu_12694_-	ENSFALG00000002232
chrN00044:clu_12716_-	ENSFALG00000027215
chrN00044:clu_12717_-	ENSFALG00000027215
chrN00044:clu_12718_-	ENSFALG00000027215
chrN00044:clu_12719_-	ENSFALG00000027215
chrN00044:clu_12721_-	ENSFALG00000027215
chrN00044:clu_12728_-	ENSFALG00000002284
chrN00044:clu_12729_-	ENSFALG00000002284
chrN00044:clu_12733_-	ENSFALG00000002292
chrN00044:clu_12734_-	ENSFALG00000027342
chrN00044:clu_12735_-	ENSFALG00000027342
chrN00044:clu_12737_-	ENSFALG00000002315
chrN00044:clu_12738_-	ENSFALG00000002315
chrN00044:clu_12739_-	ENSFALG00000002315
chrN00044:clu_12740_-	ENSFALG00000002315
chrN00044:clu_12742_+	ENSFALG00000002151
chrN00044:clu_12743_+	ENSFALG00000002151
chrN00044:clu_12744_+	ENSFALG00000002151
chrN00044:clu_12746_+	ENSFALG00000002152
chrN00044:clu_12747_+	ENSFALG00000002152
chrN00044:clu_12748_+	ENSFALG00000002152
chrN00044:clu_12750_+	ENSFALG00000002162
chrN00044:clu_12753_+	ENSFALG00000002173
chrN00044:clu_12754_+	ENSFALG00000002173
chrN00044:clu_12755_+	ENSFALG00000002173
chrN00044:clu_12756_+	ENSFALG00000002189
chrN00044:clu_12757_+	ENSFALG00000002189
chrN00044:clu_12758_+	ENSFALG00000002189
chrN00044:clu_12759_+	ENSFALG00000002189
chrN00044:clu_12760_+	ENSFALG00000002189
chrN00044:clu_12761_+	ENSFALG00000002189
chrN00044:clu_12764_+	ENSFALG00000002192
chrN00044:clu_12765_+	ENSFALG00000024371
chrN00044:clu_12766_+	ENSFALG00000024371
chrN00044:clu_12767_+	ENSFALG00000024371
chrN00044:clu_12768_+	ENSFALG00000002199
chrN00044:clu_12775_+	ENSFALG00000002200
chrN00044:clu_12776_+	ENSFALG00000002200
chrN00044:clu_12779_+	ENSFALG00000002208
chrN00044:clu_12780_+	ENSFALG00000002208
chrN00044:clu_12781_+	ENSFALG00000002208
chrN00044:clu_12782_+	ENSFALG00000002212
chrN00044:clu_12785_+	ENSFALG00000002234
chrN00044:clu_12788_+	ENSFALG00000002234
chrN00044:clu_12790_+	ENSFALG00000002234
chrN00044:clu_12791_+	ENSFALG00000002234
chrN00044:clu_12792_+	ENSFALG00000002234
chrN00044:clu_12797_+	ENSFALG00000002238
chrN00044:clu_12800_+	ENSFALG00000002259
chrN00044:clu_12801_+	ENSFALG00000002259
chrN00044:clu_12802_+	ENSFALG00000002259
chrN00044:clu_12803_+	ENSFALG00000002259
chrN00044:clu_12805_+	ENSFALG00000002270
chrN00044:clu_12806_+	ENSFALG00000002270
chrN00044:clu_12807_+	ENSFALG00000002270
chrN00044:clu_12808_+	ENSFALG00000002270
chrN00044:clu_12811_+	ENSFALG00000028912
chrN00044:clu_12812_+	ENSFALG00000028912
chrN00044:clu_12816_+	ENSFALG00000002322
chrN00044:clu_12817_+	ENSFALG00000002322
chrN00045:clu_12819_-	ENSFALG00000008334
chrN00045:clu_12822_-	ENSFALG00000008382
chrN00045:clu_12824_-	ENSFALG00000008404
chrN00045:clu_12825_-	ENSFALG00000008404
chrN00045:clu_12834_-	ENSFALG00000008546
chrN00045:clu_12835_-	ENSFALG00000008552
chrN00045:clu_12836_-	ENSFALG00000008552
chrN00045:clu_12839_-	ENSFALG00000027633
chrN00045:clu_12840_-	ENSFALG00000008557
chrN00045:clu_12841_-	ENSFALG00000008557
chrN00045:clu_12848_-	ENSFALG00000026426
chrN00045:clu_12849_-	ENSFALG00000026426
chrN00045:clu_12850_-	ENSFALG00000026426
chrN00045:clu_12851_-	ENSFALG00000008622
chrN00045:clu_12852_-	ENSFALG00000026426
chrN00045:clu_12853_-	ENSFALG00000026426
chrN00045:clu_12856_-	ENSFALG00000008622
chrN00045:clu_12861_-	ENSFALG00000008635
chrN00045:clu_12864_-	ENSFALG00000027451
chrN00045:clu_12866_-	ENSFALG00000008642
chrN00045:clu_12869_-	ENSFALG00000008655
chrN00045:clu_12879_-	NA
chrN00045:clu_12880_-	NA
chrN00045:clu_12884_-	ENSFALG00000008670
chrN00045:clu_12889_+	ENSFALG00000008549
chrN00045:clu_12891_+	ENSFALG00000023213
chrN00045:clu_12898_+	ENSFALG00000028818
chrN00045:clu_12899_+	ENSFALG00000028818
chrN00045:clu_12914_+	ENSFALG00000008640
chrN00045:clu_12922_+	ENSFALG00000008664
chrN00046:clu_12927_-	ENSFALG00000002287
chrN00046:clu_12928_-	ENSFALG00000002288
chrN00046:clu_12929_-	ENSFALG00000002288
chrN00046:clu_12930_-	ENSFALG00000002288
chrN00046:clu_12934_-	ENSFALG00000025340
chrN00046:clu_12935_-	ENSFALG00000025340
chrN00046:clu_12936_-	ENSFALG00000025340
chrN00046:clu_12940_-	ENSFALG00000002340
chrN00046:clu_12941_-	ENSFALG00000002340
chrN00046:clu_12942_-	ENSFALG00000002340
chrN00046:clu_12943_-	ENSFALG00000002340
chrN00046:clu_12944_-	ENSFALG00000002340
chrN00046:clu_12947_-	ENSFALG00000002369
chrN00046:clu_12948_-	ENSFALG00000002369
chrN00046:clu_12950_-	ENSFALG00000002389
chrN00046:clu_12951_-	ENSFALG00000002389
chrN00046:clu_12961_-	ENSFALG00000002417
chrN00046:clu_12965_-	ENSFALG00000002444
chrN00046:clu_12966_-	ENSFALG00000002444
chrN00046:clu_12967_-	ENSFALG00000002447
chrN00046:clu_12968_-	ENSFALG00000002447
chrN00046:clu_12969_-	ENSFALG00000002449
chrN00046:clu_12971_-	ENSFALG00000002466
chrN00046:clu_12972_-	ENSFALG00000002466
chrN00046:clu_12977_-	ENSFALG00000002620
chrN00046:clu_12992_-	ENSFALG00000002691
chrN00046:clu_12993_-	ENSFALG00000002691
chrN00046:clu_12994_-	ENSFALG00000002691
chrN00046:clu_12997_-	ENSFALG00000002692
chrN00046:clu_13000_-	ENSFALG00000002697
chrN00046:clu_13001_-	ENSFALG00000002697
chrN00046:clu_13018_-	ENSFALG00000002745
chrN00046:clu_13027_-	ENSFALG00000002866
chrN00046:clu_13028_-	ENSFALG00000002886
chrN00046:clu_13031_-	ENSFALG00000002886
chrN00046:clu_13033_-	ENSFALG00000002913
chrN00046:clu_13034_-	ENSFALG00000002913
chrN00046:clu_13038_+	ENSFALG00000002342
chrN00046:clu_13039_+	ENSFALG00000002342
chrN00046:clu_13042_+	ENSFALG00000002351
chrN00046:clu_13043_+	ENSFALG00000002351
chrN00046:clu_13044_+	ENSFALG00000002351
chrN00046:clu_13045_+	ENSFALG00000002351
chrN00046:clu_13048_+	ENSFALG00000002372,ENSFALG00000026774
chrN00046:clu_13049_+	ENSFALG00000002372,ENSFALG00000026774
chrN00046:clu_13051_+	ENSFALG00000026774
chrN00046:clu_13053_+	ENSFALG00000023302
chrN00046:clu_13054_+	ENSFALG00000002383
chrN00046:clu_13055_+	ENSFALG00000002383
chrN00046:clu_13056_+	ENSFALG00000002383
chrN00046:clu_13057_+	ENSFALG00000002383
chrN00046:clu_13058_+	ENSFALG00000002383
chrN00046:clu_13059_+	ENSFALG00000002392
chrN00046:clu_13060_+	ENSFALG00000002392
chrN00046:clu_13067_+	ENSFALG00000002403
chrN00046:clu_13068_+	ENSFALG00000002403
chrN00046:clu_13079_+	ENSFALG00000025327
chrN00046:clu_13080_+	ENSFALG00000025327
chrN00046:clu_13081_+	ENSFALG00000025327
chrN00046:clu_13082_+	ENSFALG00000002413
chrN00046:clu_13083_+	ENSFALG00000002424
chrN00046:clu_13085_+	ENSFALG00000002443
chrN00046:clu_13087_+	ENSFALG00000002456
chrN00046:clu_13089_+	ENSFALG00000002467
chrN00046:clu_13095_+	ENSFALG00000002580
chrN00046:clu_13096_+	ENSFALG00000002580
chrN00046:clu_13097_+	ENSFALG00000002580
chrN00046:clu_13098_+	ENSFALG00000002580
chrN00046:clu_13099_+	ENSFALG00000002583
chrN00046:clu_13104_+	ENSFALG00000002673
chrN00046:clu_13105_+	ENSFALG00000002673
chrN00046:clu_13106_+	ENSFALG00000002673
chrN00046:clu_13107_+	ENSFALG00000002681
chrN00046:clu_13109_+	ENSFALG00000002681
chrN00046:clu_13111_+	ENSFALG00000002687
chrN00046:clu_13113_+	ENSFALG00000002703
chrN00046:clu_13114_+	ENSFALG00000002703
chrN00046:clu_13131_+	ENSFALG00000022922
chrN00046:clu_13132_+	ENSFALG00000022922
chrN00046:clu_13135_+	ENSFALG00000002776
chrN00046:clu_13136_+	ENSFALG00000002776
chrN00046:clu_13137_+	ENSFALG00000002776
chrN00046:clu_13139_+	ENSFALG00000002807
chrN00046:clu_13140_+	ENSFALG00000002807
chrN00046:clu_13153_+	ENSFALG00000002906
chrN00046:clu_13154_+	ENSFALG00000002906
chrN00046:clu_13155_+	ENSFALG00000002923
chrN00046:clu_13156_+	ENSFALG00000002923
chrN00046:clu_13157_+	ENSFALG00000002923
chrN00047:clu_13158_-	ENSFALG00000010768
chrN00047:clu_13166_-	NA
chrN00047:clu_13168_-	ENSFALG00000010831
chrN00047:clu_13171_-	ENSFALG00000010843
chrN00047:clu_13172_-	ENSFALG00000010843
chrN00047:clu_13178_-	ENSFALG00000010893
chrN00047:clu_13180_-	ENSFALG00000010893
chrN00047:clu_13181_-	ENSFALG00000010893
chrN00047:clu_13182_-	ENSFALG00000010893
chrN00047:clu_13183_-	ENSFALG00000010893
chrN00047:clu_13186_-	ENSFALG00000026149
chrN00047:clu_13191_-	ENSFALG00000027133
chrN00047:clu_13197_-	ENSFALG00000011235
chrN00047:clu_13198_-	ENSFALG00000011235
chrN00047:clu_13200_-	ENSFALG00000018995,ENSFALG00000011303
chrN00047:clu_13201_-	ENSFALG00000011699
chrN00047:clu_13202_-	ENSFALG00000011303
chrN00047:clu_13210_-	ENSFALG00000028592
chrN00047:clu_13211_-	ENSFALG00000011595
chrN00047:clu_13213_-	NA
chrN00047:clu_13214_-	ENSFALG00000011680
chrN00047:clu_13215_-	ENSFALG00000028456
chrN00047:clu_13216_-	ENSFALG00000028456
chrN00047:clu_13217_-	ENSFALG00000011699
chrN00047:clu_13218_-	ENSFALG00000011699
chrN00047:clu_13219_-	ENSFALG00000011699
chrN00047:clu_13220_-	ENSFALG00000011723
chrN00047:clu_13221_-	ENSFALG00000011723
chrN00047:clu_13225_-	ENSFALG00000011765
chrN00047:clu_13226_-	NA
chrN00047:clu_13229_-	ENSFALG00000011809
chrN00047:clu_13230_-	ENSFALG00000011809
chrN00047:clu_13233_-	ENSFALG00000011970
chrN00047:clu_13238_-	ENSFALG00000012073
chrN00047:clu_13239_-	NA
chrN00047:clu_13248_-	ENSFALG00000012098
chrN00047:clu_13250_-	ENSFALG00000012132
chrN00047:clu_13251_-	ENSFALG00000012132
chrN00047:clu_13254_+	ENSFALG00000028679
chrN00047:clu_13255_+	ENSFALG00000010786
chrN00047:clu_13256_+	ENSFALG00000010786
chrN00047:clu_13257_+	ENSFALG00000010786
chrN00047:clu_13258_+	NA
chrN00047:clu_13260_+	ENSFALG00000010802
chrN00047:clu_13261_+	ENSFALG00000010802
