genes	clusters
ENSFALG00000007628	chrN00007:clu_2958_-,chrN00007:clu_2959_-
ENSFALG00000007629	chrN00012:clu_4992_+
ENSFALG00000007638	chrN00043:clu_12540_-,chrN00043:clu_12541_-
ENSFALG00000007639	chrN00236:clu_25852_+
ENSFALG00000007640	chrN00097:clu_19519_-
ENSFALG00000007642	chrN00007:clu_3178_+,chrN00007:clu_3179_+
ENSFALG00000007644	chrN00012:clu_4994_+
ENSFALG00000007645	chrN00004:clu_1709_+,chrN00004:clu_1713_+
ENSFALG00000007647	chrN00097:clu_19491_+
ENSFALG00000007649	chrN00346:clu_27526_+
ENSFALG00000007651	chrN00038:clu_11350_-,chrN00038:clu_11351_-
ENSFALG00000007652	chrN00012:clu_4995_+
ENSFALG00000007654	chrN00038:clu_11502_+,chrN00038:clu_11503_+
ENSFALG00000007655	chrN00004:clu_1714_+,chrN00004:clu_1715_+
ENSFALG00000007656	chrN00006:clu_2696_+,chrN00006:clu_2697_+,chrN00006:clu_2698_+
ENSFALG00000007657	chrN00043:clu_12543_-
ENSFALG00000007663	chrN00025:clu_8672_+
ENSFALG00000007664	chrN00043:clu_12547_-,chrN00043:clu_12550_-
ENSFALG00000007665	chrN00236:clu_25853_+,chrN00236:clu_25854_+
ENSFALG00000007667	chrN00097:clu_19521_-
ENSFALG00000007668	chrN00004:clu_1716_+
ENSFALG00000007669	chrN00012:clu_4996_+,chrN00012:clu_4997_+,chrN00012:clu_4998_+,chrN00012:clu_5000_+,chrN00012:clu_5001_+,chrN00012:clu_5002_+
ENSFALG00000007673	chrN00025:clu_8675_+,chrN00025:clu_8676_+
ENSFALG00000007674	chrN00006:clu_2423_-
ENSFALG00000007678	chrN00043:clu_12558_-
ENSFALG00000007682	chrN00038:clu_11355_-,chrN00038:clu_11356_-
ENSFALG00000007689	chrN00043:clu_12625_+,chrN00043:clu_12626_+,chrN00043:clu_12627_+
ENSFALG00000007690	chrN00038:clu_11357_-,chrN00038:clu_11358_-,chrN00038:clu_11359_-,chrN00038:clu_11360_-,chrN00038:clu_11361_-,chrN00038:clu_11362_-
ENSFALG00000007692	chrN00025:clu_8678_+,chrN00025:clu_8679_+
ENSFALG00000007693	chrN00132:clu_21578_+,chrN00132:clu_21579_+,chrN00132:clu_21580_+
ENSFALG00000007698	chrN00097:clu_19529_-,chrN00097:clu_19530_-,chrN00097:clu_19532_-,chrN00097:clu_19533_-,chrN00097:clu_19534_-,chrN00097:clu_19535_-
ENSFALG00000007700	chrN00012:clu_4581_-,chrN00012:clu_4582_-
ENSFALG00000007704	chrN00215:clu_25176_+
ENSFALG00000007707	chrN00012:clu_4586_-,chrN00012:clu_4587_-,chrN00012:clu_4588_-
ENSFALG00000007708	chrN00006:clu_2430_-
ENSFALG00000007709	chrN00215:clu_25189_+,chrN00215:clu_25190_+,chrN00215:clu_25192_+
ENSFALG00000007710	chrN00025:clu_8682_+
ENSFALG00000007711	chrN00006:clu_2705_+,chrN00006:clu_2707_+
ENSFALG00000007713	chrN00012:clu_5004_+,chrN00012:clu_5006_+,chrN00012:clu_5007_+
ENSFALG00000007714	chrN00097:clu_19499_+
ENSFALG00000007720	chrN00097:clu_19538_-
ENSFALG00000007724	chrN00038:clu_11505_+,chrN00038:clu_11506_+
ENSFALG00000007726	chrN00043:clu_12563_-,chrN00043:clu_12564_-,chrN00043:clu_12565_-
ENSFALG00000007731	chrN00043:clu_12636_+,chrN00043:clu_12637_+,chrN00043:clu_12638_+,chrN00043:clu_12639_+,chrN00043:clu_12640_+,chrN00043:clu_12641_+
ENSFALG00000007732	chrN00004:clu_1922_-
ENSFALG00000007736	chrN00006:clu_2708_+,chrN00006:clu_2710_+
ENSFALG00000007738	chrN00097:clu_19506_+
ENSFALG00000007739	chrN00043:clu_12642_+,chrN00043:clu_12643_+
ENSFALG00000007741	chrN00012:clu_5010_+,chrN00012:clu_5012_+
ENSFALG00000007744	chrN00043:clu_12567_-,chrN00043:clu_12569_-
ENSFALG00000007747	chrN00038:clu_11363_-,chrN00038:clu_11364_-,chrN00038:clu_11365_-,chrN00038:clu_11366_-,chrN00038:clu_11367_-
ENSFALG00000007748	chrN00006:clu_2711_+,chrN00006:clu_2712_+
ENSFALG00000007749	chrN00007:clu_2963_-
ENSFALG00000007751	chrN00097:clu_19539_-
ENSFALG00000007754	chrN00043:clu_12574_-,chrN00043:clu_12575_-
ENSFALG00000007757	chrN00025:clu_8518_-
ENSFALG00000007765	chrN00043:clu_12644_+
ENSFALG00000007769	chrN00038:clu_11508_+,chrN00038:clu_11510_+,chrN00038:clu_11512_+
ENSFALG00000007770	chrN00025:clu_8689_+
ENSFALG00000007771	chrN00097:clu_19543_-,chrN00097:clu_19544_-,chrN00097:clu_19545_-
ENSFALG00000007781	chrN00097:clu_19547_-
ENSFALG00000007782	chrN00006:clu_2716_+
ENSFALG00000007783	chrN00097:clu_19514_+
ENSFALG00000007784	chrN00122:clu_21091_+,chrN00122:clu_21092_+,chrN00122:clu_21093_+,chrN00122:clu_21094_+,chrN00122:clu_21095_+,chrN00122:clu_21096_+,chrN00122:clu_21097_+
ENSFALG00000007786	chrN00038:clu_11369_-
ENSFALG00000007790	chrN00097:clu_19515_+
ENSFALG00000007797	chrN00122:clu_21102_+
ENSFALG00000007800	chrN00006:clu_2717_+,chrN00006:clu_2718_+,chrN00006:clu_2719_+,chrN00006:clu_2720_+,chrN00006:clu_2721_+
ENSFALG00000007801	chrN00088:clu_18575_-,chrN00088:clu_18576_-,chrN00088:clu_18577_-,chrN00088:clu_18578_-
ENSFALG00000007802	chrN00122:clu_21109_-
ENSFALG00000007811	chrN00088:clu_18586_-
ENSFALG00000007812	chrN00038:clu_11371_-,chrN00038:clu_11373_-
ENSFALG00000007813	chrN00006:clu_2433_-
ENSFALG00000007816	chrN00038:clu_11374_-,chrN00038:clu_11375_-
ENSFALG00000007818	chrN00088:clu_18586_-,chrN00088:clu_18587_-,chrN00088:clu_18588_-,chrN00088:clu_18589_-
ENSFALG00000007821	chrN00097:clu_19553_-
ENSFALG00000007822	chrN00006:clu_2436_-,chrN00006:clu_2437_-,chrN00006:clu_2438_-,chrN00006:clu_2439_-
ENSFALG00000007827	chrN00006:clu_2725_+,chrN00006:clu_2726_+
ENSFALG00000007832	chrN00088:clu_18590_-,chrN00088:clu_18591_-,chrN00088:clu_18592_-,chrN00088:clu_18593_-,chrN00088:clu_18594_-,chrN00088:clu_18595_-,chrN00088:clu_18596_-
ENSFALG00000007833	chrN00004:clu_1723_+,chrN00004:clu_1724_+,chrN00004:clu_1725_+
ENSFALG00000007839	chrN00007:clu_2966_-,chrN00007:clu_2968_-
ENSFALG00000007846	chrN00043:clu_12648_+
ENSFALG00000007847	chrN00057:clu_15030_-
ENSFALG00000007848	chrN00012:clu_4610_-
ENSFALG00000007849	chrN00057:clu_15034_-
ENSFALG00000007855	chrN00057:clu_15037_-,chrN00057:clu_15038_-
ENSFALG00000007862	chrN00043:clu_12583_-
ENSFALG00000007864	chrN00025:clu_8522_-
ENSFALG00000007868	chrN00057:clu_15130_+,chrN00057:clu_15131_+,chrN00057:clu_15132_+
ENSFALG00000007871	chrN00004:clu_1929_-
ENSFALG00000007877	chrN00007:clu_2970_-,chrN00007:clu_2971_-,chrN00007:clu_2972_-,chrN00007:clu_2973_-,chrN00007:clu_2974_-
ENSFALG00000007879	chrN00038:clu_11516_+,chrN00038:clu_11517_+
ENSFALG00000007881	chrN00088:clu_18669_+,chrN00088:clu_18670_+,chrN00088:clu_18671_+,chrN00088:clu_18672_+
ENSFALG00000007883	chrN00057:clu_15041_-
ENSFALG00000007887	chrN00043:clu_12649_+,chrN00043:clu_12650_+
ENSFALG00000007890	chrN00012:clu_5034_+
ENSFALG00000007893	chrN00088:clu_18602_-,chrN00088:clu_18604_-
ENSFALG00000007902	chrN00140:clu_21988_-,chrN00140:clu_21989_-,chrN00140:clu_21990_-
ENSFALG00000007903	chrN00043:clu_12587_-
ENSFALG00000007908	chrN00012:clu_5034_+
ENSFALG00000007915	chrN00006:clu_2450_-,chrN00006:clu_2451_-,chrN00006:clu_2452_-,chrN00006:clu_2453_-
ENSFALG00000007917	chrN00140:clu_21992_-
ENSFALG00000007923	chrN00007:clu_3186_+
ENSFALG00000007927	chrN00023:clu_8020_-,chrN00023:clu_8021_-,chrN00023:clu_8022_-
ENSFALG00000007931	chrN00140:clu_21995_-
ENSFALG00000007932	chrN00007:clu_3188_+,chrN00007:clu_3191_+
ENSFALG00000007934	chrN00088:clu_18606_-
ENSFALG00000007935	chrN00012:clu_5036_+,chrN00012:clu_5037_+,chrN00012:clu_5038_+
ENSFALG00000007938	chrN00140:clu_22010_+,chrN00140:clu_22011_+
ENSFALG00000007947	chrN00140:clu_22014_+
ENSFALG00000007948	chrN00006:clu_2734_+
ENSFALG00000007949	chrN00007:clu_3184_+,chrN00007:clu_3185_+,chrN00007:clu_3193_+
ENSFALG00000007950	chrN00006:clu_2457_-,chrN00006:clu_2458_-
ENSFALG00000007952	chrN00006:clu_2738_+,chrN00006:clu_2739_+,chrN00006:clu_2740_+
ENSFALG00000007955	chrN00012:clu_4620_-
ENSFALG00000007956	chrN00255:clu_26322_-,chrN00255:clu_26323_-
ENSFALG00000007959	chrN00006:clu_2459_-,chrN00006:clu_2460_-
ENSFALG00000007963	chrN00006:clu_2461_-,chrN00006:clu_2463_-,chrN00006:clu_2464_-
ENSFALG00000007964	chrN00007:clu_3194_+,chrN00007:clu_3195_+,chrN00007:clu_3197_+,chrN00007:clu_3198_+
ENSFALG00000007966	chrN00088:clu_18611_-
ENSFALG00000007968	chrN00255:clu_26325_-
ENSFALG00000007971	chrN00006:clu_2467_-,chrN00006:clu_2469_-,chrN00006:clu_2470_-,chrN00006:clu_2471_-
ENSFALG00000007972	chrN00140:clu_21998_-,chrN00140:clu_21999_-
ENSFALG00000007974	chrN00012:clu_4623_-,chrN00012:clu_4624_-,chrN00012:clu_4625_-
ENSFALG00000007975	chrN00023:clu_8025_-,chrN00023:clu_8026_-
ENSFALG00000007982	chrN00023:clu_7939_+
ENSFALG00000007989	chrN00038:clu_11377_-,chrN00038:clu_11378_-
ENSFALG00000007990	chrN00012:clu_4627_-,chrN00012:clu_4628_-
ENSFALG00000007991	chrN00088:clu_18683_+
ENSFALG00000007998	chrN00088:clu_18684_+,chrN00088:clu_18685_+
ENSFALG00000008000	chrN00255:clu_26326_-,chrN00255:clu_26327_-
ENSFALG00000008004	chrN00038:clu_11518_+
ENSFALG00000008006	chrN00006:clu_2473_-,chrN00006:clu_2474_-,chrN00006:clu_2475_-,chrN00006:clu_2477_-,chrN00006:clu_2478_-,chrN00006:clu_2479_-,chrN00006:clu_2481_-,chrN00006:clu_2482_-
ENSFALG00000008020	chrN00088:clu_18614_-,chrN00088:clu_18615_-,chrN00088:clu_18616_-,chrN00088:clu_18617_-
ENSFALG00000008021	chrN00007:clu_2977_-
ENSFALG00000008022	chrN00023:clu_7940_+,chrN00023:clu_7942_+
ENSFALG00000008028	chrN00012:clu_5043_+,chrN00012:clu_5044_+,chrN00012:clu_5045_+,chrN00012:clu_5046_+,chrN00012:clu_5047_+,chrN00012:clu_5048_+,chrN00012:clu_5049_+
ENSFALG00000008032	chrN00038:clu_11520_+,chrN00038:clu_11522_+
ENSFALG00000008033	chrN00007:clu_2978_-,chrN00007:clu_2980_-,chrN00007:clu_2981_-
ENSFALG00000008036	chrN00023:clu_8037_-
ENSFALG00000008040	chrN00006:clu_2746_+
ENSFALG00000008048	chrN00023:clu_7944_+,chrN00023:clu_7945_+
ENSFALG00000008053	chrN00370:clu_28549_+,chrN00370:clu_28551_+,chrN00370:clu_28552_+
ENSFALG00000008055	chrN00088:clu_18618_-,chrN00088:clu_18620_-
ENSFALG00000008056	chrN00012:clu_4632_-
ENSFALG00000008060	chrN00245:clu_26063_+
ENSFALG00000008061	chrN00255:clu_26331_-,chrN00255:clu_26332_-
ENSFALG00000008063	chrN00007:clu_3202_+,chrN00007:clu_3203_+,chrN00007:clu_3204_+,chrN00007:clu_3205_+,chrN00007:clu_3206_+,chrN00007:clu_3207_+
ENSFALG00000008064	chrN00152:clu_22516_-
ENSFALG00000008065	chrN00012:clu_4635_-,chrN00012:clu_4636_-
ENSFALG00000008069	chrN00012:clu_5050_+,chrN00012:clu_5051_+
ENSFALG00000008070	chrN00088:clu_18689_+
ENSFALG00000008072	chrN00152:clu_22518_-,chrN00152:clu_22521_-
ENSFALG00000008074	chrN00370:clu_28547_-
ENSFALG00000008076	chrN00255:clu_26344_+
ENSFALG00000008078	chrN00038:clu_11384_-,chrN00038:clu_11385_-,chrN00038:clu_11387_-,chrN00038:clu_11388_-
ENSFALG00000008081	chrN00103:clu_19871_+
ENSFALG00000008089	chrN00038:clu_11523_+
ENSFALG00000008092	chrN00255:clu_26333_-
ENSFALG00000008093	chrN00012:clu_4638_-,chrN00012:clu_4639_-,chrN00012:clu_4641_-,chrN00012:clu_4642_-
ENSFALG00000008095	chrN00038:clu_11391_-,chrN00038:clu_11392_-,chrN00038:clu_11393_-
ENSFALG00000008097	chrN00245:clu_26065_+,chrN00245:clu_26066_+,chrN00245:clu_26067_+
ENSFALG00000008098	chrN00103:clu_19900_-,chrN00103:clu_19904_-
ENSFALG00000008101	chrN00140:clu_22025_+,chrN00140:clu_22026_+
ENSFALG00000008102	chrN00663:clu_28597_-
ENSFALG00000008105	chrN00140:clu_22028_+,chrN00140:clu_22029_+,chrN00140:clu_22030_+,chrN00140:clu_22031_+,chrN00140:clu_22033_+
ENSFALG00000008106	chrN00023:clu_7946_+,chrN00023:clu_7947_+
ENSFALG00000008110	chrN00370:clu_28547_-
ENSFALG00000008113	chrN00088:clu_18623_-,chrN00088:clu_18625_-
ENSFALG00000008115	chrN00038:clu_11394_-,chrN00038:clu_11395_-,chrN00038:clu_11396_-
ENSFALG00000008116	chrN00245:clu_26069_+,chrN00245:clu_26070_+,chrN00245:clu_26071_+,chrN00245:clu_26072_+
ENSFALG00000008119	chrN00103:clu_19905_-,chrN00103:clu_19906_-,chrN00103:clu_19907_-
ENSFALG00000008122	chrN00245:clu_26073_+
ENSFALG00000008126	chrN00190:clu_24194_+,chrN00190:clu_24195_+
ENSFALG00000008132	chrN00103:clu_19910_-
ENSFALG00000008134	chrN00023:clu_8043_-,chrN00023:clu_8044_-
ENSFALG00000008138	chrN00032:clu_9908_+
ENSFALG00000008145	chrN00023:clu_8049_-
ENSFALG00000008149	chrN00012:clu_5054_+,chrN00012:clu_5055_+
ENSFALG00000008158	chrN00032:clu_10005_-,chrN00032:clu_10008_-,chrN00032:clu_10011_-,chrN00032:clu_10012_-
ENSFALG00000008162	chrN00012:clu_4645_-,chrN00012:clu_4646_-,chrN00012:clu_4647_-,chrN00012:clu_4648_-
ENSFALG00000008167	chrN00152:clu_22526_-,chrN00152:clu_22527_-,chrN00152:clu_22528_-,chrN00152:clu_22529_-
ENSFALG00000008170	chrN00190:clu_24159_-,chrN00190:clu_24160_-,chrN00190:clu_24162_-,chrN00190:clu_24163_-
ENSFALG00000008180	chrN00023:clu_8051_-
ENSFALG00000008181	chrN00103:clu_19920_-
ENSFALG00000008182	chrN00007:clu_2985_-
ENSFALG00000008183	chrN00333:clu_27407_+
ENSFALG00000008185	chrN00006:clu_2483_-
ENSFALG00000008190	chrN00088:clu_18635_-
ENSFALG00000008191	chrN00007:clu_2986_-,chrN00007:clu_2987_-
ENSFALG00000008193	chrN00088:clu_18636_-
ENSFALG00000008196	chrN00023:clu_8056_-,chrN00023:clu_8059_-
ENSFALG00000008198	chrN00190:clu_24204_+,chrN00190:clu_24205_+,chrN00190:clu_24206_+
ENSFALG00000008208	chrN00023:clu_8063_-
ENSFALG00000008210	chrN00103:clu_19879_+
ENSFALG00000008211	chrN00088:clu_18637_-,chrN00088:clu_18643_-
ENSFALG00000008217	chrN00012:clu_4649_-
ENSFALG00000008223	chrN00012:clu_4651_-
ENSFALG00000008225	chrN00057:clu_15049_-,chrN00057:clu_15051_-
ENSFALG00000008231	chrN00333:clu_27411_+,chrN00333:clu_27412_+,chrN00333:clu_27413_+,chrN00333:clu_27414_+
ENSFALG00000008234	chrN00023:clu_7962_+,chrN00023:clu_7963_+,chrN00023:clu_7964_+,chrN00023:clu_7965_+
ENSFALG00000008235	chrN00012:clu_4653_-
ENSFALG00000008238	chrN00038:clu_11398_-
ENSFALG00000008239	chrN00007:clu_3220_+,chrN00007:clu_3221_+,chrN00007:clu_3224_+,chrN00007:clu_3225_+
ENSFALG00000008241	chrN00152:clu_22564_+
ENSFALG00000008242	chrN00103:clu_19924_-,chrN00103:clu_19925_-,chrN00103:clu_19926_-,chrN00103:clu_19928_-,chrN00103:clu_19929_-,chrN00103:clu_19931_-
ENSFALG00000008244	chrN00012:clu_4654_-,chrN00012:clu_4655_-,chrN00012:clu_4656_-,chrN00012:clu_4657_-,chrN00012:clu_4658_-,chrN00012:clu_4659_-,chrN00012:clu_4660_-
ENSFALG00000008246	chrN00152:clu_22544_-
ENSFALG00000008247	chrN00088:clu_18643_-,chrN00088:clu_18644_-
ENSFALG00000008250	chrN00057:clu_15054_-,chrN00057:clu_15055_-,chrN00057:clu_15056_-
ENSFALG00000008254	chrN00023:clu_8069_-
ENSFALG00000008257	chrN00006:clu_2754_+,chrN00006:clu_2755_+
ENSFALG00000008259	chrN00012:clu_4662_-
ENSFALG00000008260	chrN00032:clu_9914_+,chrN00032:clu_9915_+,chrN00032:clu_9916_+,chrN00032:clu_9917_+,chrN00032:clu_9918_+,chrN00032:clu_9919_+,chrN00032:clu_9920_+
ENSFALG00000008262	chrN00032:clu_10016_-
ENSFALG00000008263	chrN00152:clu_22547_-
ENSFALG00000008264	chrN00012:clu_4663_-,chrN00012:clu_4664_-,chrN00012:clu_4666_-,chrN00012:clu_4667_-,chrN00012:clu_4668_-
ENSFALG00000008269	chrN00582:clu_28185_-,chrN00582:clu_28186_-
ENSFALG00000008271	chrN00152:clu_22565_+
ENSFALG00000008274	chrN00038:clu_11528_+
ENSFALG00000008276	chrN00012:clu_4673_-,chrN00012:clu_4674_-,chrN00012:clu_4675_-,chrN00012:clu_4676_-,chrN00012:clu_4678_-
ENSFALG00000008277	chrN00006:clu_2487_-,chrN00006:clu_2488_-
ENSFALG00000008278	chrN00038:clu_11403_-
ENSFALG00000008279	chrN00582:clu_28184_+
ENSFALG00000008282	chrN00088:clu_18648_-
ENSFALG00000008284	chrN00007:clu_2992_-,chrN00007:clu_2993_-,chrN00007:clu_2994_-
ENSFALG00000008285	chrN00214:clu_25131_-,chrN00214:clu_25134_-
ENSFALG00000008287	chrN00190:clu_24209_+
ENSFALG00000008288	chrN00038:clu_11404_-
ENSFALG00000008289	chrN00057:clu_15057_-,chrN00057:clu_15058_-,chrN00057:clu_15059_-
ENSFALG00000008291	chrN00103:clu_19882_+
ENSFALG00000008295	chrN00088:clu_18703_+,chrN00088:clu_18704_+,chrN00088:clu_18705_+,chrN00088:clu_18706_+
ENSFALG00000008296	chrN00007:clu_3231_+,chrN00007:clu_3232_+
ENSFALG00000008299	chrN00057:clu_15060_-,chrN00057:clu_15061_-
ENSFALG00000008301	chrN00007:clu_3003_-,chrN00007:clu_3004_-
ENSFALG00000008302	chrN00103:clu_19933_-
ENSFALG00000008305	chrN00214:clu_25142_-
ENSFALG00000008310	chrN00057:clu_15061_-
ENSFALG00000008313	chrN00038:clu_11530_+
ENSFALG00000008318	chrN00012:clu_4683_-
ENSFALG00000008319	chrN00007:clu_3005_-
ENSFALG00000008320	chrN00032:clu_9926_+
ENSFALG00000008321	chrN00038:clu_11531_+
ENSFALG00000008327	chrN00057:clu_15067_-,chrN00057:clu_15068_-,chrN00057:clu_15070_-
ENSFALG00000008329	chrN00103:clu_19885_+,chrN00103:clu_19886_+
ENSFALG00000008330	chrN00032:clu_9932_+,chrN00032:clu_9933_+,chrN00032:clu_9935_+
ENSFALG00000008333	chrN00007:clu_3239_+,chrN00007:clu_3240_+,chrN00007:clu_3241_+
ENSFALG00000008335	chrN00038:clu_11534_+
ENSFALG00000008337	chrN00057:clu_15071_-,chrN00057:clu_15072_-,chrN00057:clu_15073_-,chrN00057:clu_15074_-
ENSFALG00000008338	chrN00214:clu_25146_-,chrN00214:clu_25147_-
ENSFALG00000008340	chrN00038:clu_11410_-
ENSFALG00000008342	chrN00032:clu_10023_-,chrN00032:clu_10024_-,chrN00032:clu_10026_-,chrN00032:clu_10027_-,chrN00032:clu_10028_-,chrN00032:clu_10029_-
ENSFALG00000008347	chrN00023:clu_8074_-,chrN00023:clu_8075_-
ENSFALG00000008349	chrN00057:clu_15140_+,chrN00057:clu_15141_+
ENSFALG00000008351	chrN00103:clu_19888_+
ENSFALG00000008353	chrN00023:clu_7974_+,chrN00023:clu_7975_+
ENSFALG00000008358	chrN00006:clu_2764_+
ENSFALG00000008359	chrN00088:clu_18707_+,chrN00088:clu_18708_+
ENSFALG00000008360	chrN00038:clu_11413_-,chrN00038:clu_11414_-
ENSFALG00000008362	chrN00190:clu_24168_-,chrN00190:clu_24169_-,chrN00190:clu_24170_-,chrN00190:clu_24171_-
ENSFALG00000008365	chrN00007:clu_3243_+
ENSFALG00000008368	chrN00023:clu_7980_+
ENSFALG00000008370	chrN00023:clu_8077_-
ENSFALG00000008374	chrN00006:clu_2493_-,chrN00006:clu_2494_-,chrN00006:clu_2495_-
ENSFALG00000008378	chrN00038:clu_11538_+
ENSFALG00000008379	chrN00023:clu_7982_+,chrN00023:clu_7983_+
ENSFALG00000008380	chrN00214:clu_25164_+,chrN00214:clu_25166_+,chrN00214:clu_25167_+,chrN00214:clu_25168_+,chrN00214:clu_25169_+,chrN00214:clu_25170_+
ENSFALG00000008382	chrN00045:clu_12822_-
ENSFALG00000008383	chrN00012:clu_5077_+
ENSFALG00000008386	chrN00007:clu_3016_-
ENSFALG00000008388	chrN00023:clu_7987_+
ENSFALG00000008389	chrN00214:clu_25171_+,chrN00214:clu_25173_+
ENSFALG00000008395	chrN00007:clu_3019_-
ENSFALG00000008397	chrN00023:clu_8078_-,chrN00023:clu_8079_-
ENSFALG00000008403	chrN00007:clu_3246_+,chrN00007:clu_3247_+
ENSFALG00000008404	chrN00045:clu_12824_-,chrN00045:clu_12825_-
ENSFALG00000008405	chrN00023:clu_8081_-
ENSFALG00000008406	chrN00190:clu_24175_-,chrN00190:clu_24176_-
ENSFALG00000008409	chrN00214:clu_25147_-,chrN00214:clu_25158_-,chrN00214:clu_25159_-,chrN00214:clu_25160_-,chrN00214:clu_25161_-
ENSFALG00000008410	chrN00038:clu_11542_+,chrN00038:clu_11543_+,chrN00038:clu_11544_+
ENSFALG00000008411	chrN00007:clu_3021_-
ENSFALG00000008415	chrN00023:clu_8085_-
ENSFALG00000008416	chrN00007:clu_3251_+,chrN00007:clu_3252_+
ENSFALG00000008419	chrN00032:clu_10037_-,chrN00032:clu_10038_-
ENSFALG00000008420	chrN00190:clu_24223_+,chrN00190:clu_24224_+
ENSFALG00000008422	chrN00006:clu_2766_+
ENSFALG00000008431	chrN00088:clu_18650_-,chrN00088:clu_18651_-,chrN00088:clu_18652_-,chrN00088:clu_18653_-,chrN00088:clu_18654_-
ENSFALG00000008434	chrN00007:clu_3025_-,chrN00007:clu_3027_-,chrN00007:clu_3028_-
ENSFALG00000008435	chrN00023:clu_7999_+,chrN00023:clu_8000_+
ENSFALG00000008442	chrN00006:clu_2767_+,chrN00006:clu_2768_+,chrN00006:clu_2769_+
ENSFALG00000008446	chrN00006:clu_2491_-,chrN00006:clu_2492_-,chrN00006:clu_2499_-
ENSFALG00000008450	chrN00006:clu_2770_+
ENSFALG00000008458	chrN00006:clu_2772_+
ENSFALG00000008460	chrN00190:clu_24184_-
ENSFALG00000008462	chrN00006:clu_2774_+,chrN00006:clu_2775_+
ENSFALG00000008463	chrN00023:clu_8089_-,chrN00023:clu_8091_-
ENSFALG00000008469	chrN00032:clu_10045_-,chrN00032:clu_10046_-,chrN00032:clu_10047_-
ENSFALG00000008473	chrN00023:clu_8003_+
ENSFALG00000008483	chrN00057:clu_15075_-,chrN00057:clu_15076_-,chrN00057:clu_15077_-
ENSFALG00000008485	chrN00032:clu_10049_-,chrN00032:clu_10050_-
ENSFALG00000008488	chrN00038:clu_11420_-,chrN00038:clu_11421_-
ENSFALG00000008490	chrN00023:clu_8092_-,chrN00023:clu_8093_-,chrN00023:clu_8094_-
ENSFALG00000008492	chrN00032:clu_9940_+
ENSFALG00000008495	chrN00007:clu_3257_+,chrN00007:clu_3258_+,chrN00007:clu_3259_+,chrN00007:clu_3260_+
ENSFALG00000008498	chrN00006:clu_2778_+
ENSFALG00000008503	chrN00190:clu_24190_-
ENSFALG00000008504	chrN00190:clu_24232_+
ENSFALG00000008516	chrN00032:clu_9945_+
ENSFALG00000008518	chrN00012:clu_4694_-
ENSFALG00000008521	chrN00032:clu_9947_+,chrN00032:clu_9948_+,chrN00032:clu_9949_+
ENSFALG00000008523	chrN00057:clu_15153_+,chrN00057:clu_15154_+,chrN00057:clu_15156_+
ENSFALG00000008527	chrN00190:clu_24236_+,chrN00190:clu_24237_+
ENSFALG00000008530	chrN00057:clu_15158_+,chrN00057:clu_15159_+,chrN00057:clu_15160_+,chrN00057:clu_15161_+,chrN00057:clu_15162_+,chrN00057:clu_15163_+
ENSFALG00000008536	chrN00038:clu_11426_-
ENSFALG00000008538	chrN00032:clu_9950_+,chrN00032:clu_9951_+
ENSFALG00000008539	chrN00023:clu_8006_+
ENSFALG00000008541	chrN00032:clu_10057_-
ENSFALG00000008547	chrN00057:clu_15081_-,chrN00057:clu_15082_-
ENSFALG00000008549	chrN00045:clu_12889_+
ENSFALG00000008550	chrN00038:clu_11427_-,chrN00038:clu_11430_-
ENSFALG00000008551	chrN00023:clu_8098_-
ENSFALG00000008552	chrN00045:clu_12835_-,chrN00045:clu_12836_-
ENSFALG00000008554	chrN00032:clu_10058_-,chrN00032:clu_10059_-,chrN00032:clu_10060_-,chrN00032:clu_10061_-,chrN00032:clu_10062_-,chrN00032:clu_10064_-
ENSFALG00000008556	chrN00023:clu_8100_-
ENSFALG00000008557	chrN00045:clu_12840_-,chrN00045:clu_12841_-
ENSFALG00000008563	chrN00045:clu_12844_-
ENSFALG00000008564	chrN00038:clu_11433_-,chrN00038:clu_11435_-
ENSFALG00000008569	chrN00006:clu_2781_+,chrN00006:clu_2783_+,chrN00006:clu_2784_+
ENSFALG00000008572	chrN00023:clu_8014_+,chrN00023:clu_8015_+
ENSFALG00000008573	chrN00038:clu_11558_+
ENSFALG00000008575	chrN00006:clu_2785_+
ENSFALG00000008579	chrN00057:clu_15165_+,chrN00057:clu_15166_+
ENSFALG00000008580	chrN00006:clu_2786_+,chrN00006:clu_2787_+
ENSFALG00000008582	chrN00023:clu_8103_-
ENSFALG00000008583	chrN00007:clu_3265_+
ENSFALG00000008584	chrN00045:clu_12900_+
ENSFALG00000008589	chrN00045:clu_12903_+
ENSFALG00000008594	chrN00045:clu_12905_+
ENSFALG00000008601	chrN00007:clu_3033_-,chrN00007:clu_3034_-,chrN00007:clu_3035_-
ENSFALG00000008603	chrN00012:clu_4696_-
ENSFALG00000008604	chrN00032:clu_9952_+,chrN00032:clu_9953_+
ENSFALG00000008606	chrN00023:clu_8105_-,chrN00023:clu_8106_-
ENSFALG00000008610	chrN00007:clu_3266_+,chrN00007:clu_3267_+,chrN00007:clu_3269_+,chrN00007:clu_3270_+
ENSFALG00000008612	chrN00032:clu_9955_+
ENSFALG00000008613	chrN00006:clu_2791_+,chrN00006:clu_2792_+
ENSFALG00000008614	chrN00032:clu_10068_-,chrN00032:clu_10070_-
ENSFALG00000008615	chrN00007:clu_3037_-
ENSFALG00000008617	chrN00006:clu_2507_-,chrN00006:clu_2508_-
