genes	clusters
ENSFALG00000009647	chrN00056:clu_14932_+
ENSFALG00000009648	chrN00037:clu_11117_+,chrN00037:clu_11118_+
ENSFALG00000009649	chrN00121:clu_21056_-
ENSFALG00000009650	chrN00008:clu_3539_+,chrN00008:clu_3540_+
ENSFALG00000009660	chrN00121:clu_21060_-
ENSFALG00000009667	chrN00037:clu_11120_+
ENSFALG00000009676	chrN00008:clu_3379_-,chrN00008:clu_3383_-
ENSFALG00000009677	chrN00008:clu_3542_+,chrN00008:clu_3543_+
ENSFALG00000009681	chrN00223:clu_25364_-,chrN00223:clu_25365_-
ENSFALG00000009684	chrN00008:clu_3385_-
ENSFALG00000009686	chrN00008:clu_3545_+,chrN00008:clu_3546_+,chrN00008:clu_3547_+,chrN00008:clu_3548_+
ENSFALG00000009687	chrN00006:clu_2424_-,chrN00006:clu_2425_-
ENSFALG00000009688	chrN00192:clu_24367_-,chrN00192:clu_24368_-
ENSFALG00000009689	chrN00003:clu_1444_-,chrN00003:clu_1445_-
ENSFALG00000009691	chrN00034:clu_10492_+,chrN00034:clu_10493_+,chrN00034:clu_10494_+
ENSFALG00000009695	chrN00223:clu_25367_-,chrN00223:clu_25368_-
ENSFALG00000009696	chrN00192:clu_24403_+,chrN00192:clu_24404_+
ENSFALG00000009700	chrN00132:clu_21605_-
ENSFALG00000009702	chrN00132:clu_21607_-,chrN00132:clu_21608_-,chrN00132:clu_21609_-
ENSFALG00000009709	chrN00034:clu_10442_-,chrN00034:clu_10443_-
ENSFALG00000009710	chrN00037:clu_11126_+
ENSFALG00000009712	chrN00223:clu_25384_+,chrN00223:clu_25385_+,chrN00223:clu_25386_+,chrN00223:clu_25387_+
ENSFALG00000009713	chrN00008:clu_3549_+,chrN00008:clu_3550_+,chrN00008:clu_3552_+
ENSFALG00000009715	chrN00192:clu_24374_-
ENSFALG00000009720	chrN00129:clu_21415_-,chrN00129:clu_21418_-
ENSFALG00000009726	chrN00192:clu_24405_+
ENSFALG00000009730	chrN00192:clu_24406_+,chrN00192:clu_24407_+
ENSFALG00000009731	chrN00129:clu_21421_-,chrN00129:clu_21425_-
ENSFALG00000009733	chrN00030:clu_9459_+
ENSFALG00000009734	chrN00030:clu_9610_-,chrN00030:clu_9611_-,chrN00030:clu_9612_-
ENSFALG00000009736	chrN00034:clu_10446_-,chrN00034:clu_10447_-
ENSFALG00000009737	chrN00030:clu_9461_+
ENSFALG00000009738	chrN00003:clu_1278_+,chrN00003:clu_1279_+,chrN00003:clu_1280_+
ENSFALG00000009741	chrN00008:clu_3395_-,chrN00008:clu_3397_-
ENSFALG00000009747	chrN00129:clu_21453_+,chrN00129:clu_21454_+
ENSFALG00000009748	chrN00003:clu_1448_-
ENSFALG00000009752	chrN00003:clu_1459_-,chrN00003:clu_1460_-,chrN00003:clu_1461_-
ENSFALG00000009757	chrN00129:clu_21455_+,chrN00129:clu_21456_+
ENSFALG00000009760	chrN00030:clu_9464_+,chrN00030:clu_9465_+
ENSFALG00000009764	chrN00030:clu_9624_-,chrN00030:clu_9625_-
ENSFALG00000009767	chrN00034:clu_10449_-,chrN00034:clu_10450_-
ENSFALG00000009769	chrN00030:clu_9466_+,chrN00030:clu_9467_+,chrN00030:clu_9468_+
ENSFALG00000009771	chrN00281:clu_26740_+
ENSFALG00000009775	chrN00281:clu_26721_-,chrN00281:clu_26722_-,chrN00281:clu_26723_-
ENSFALG00000009778	chrN00281:clu_26741_+,chrN00281:clu_26743_+
ENSFALG00000009786	chrN00008:clu_3403_-
ENSFALG00000009788	chrN00056:clu_14818_-,chrN00056:clu_14819_-
ENSFALG00000009789	chrN00281:clu_26727_-,chrN00281:clu_26728_-
ENSFALG00000009791	chrN00237:clu_25855_-,chrN00237:clu_25856_-,chrN00237:clu_25857_-,chrN00237:clu_25858_-
ENSFALG00000009792	chrN00030:clu_9470_+
ENSFALG00000009800	chrN00008:clu_3556_+
ENSFALG00000009804	chrN00008:clu_3558_+
ENSFALG00000009806	chrN00030:clu_9475_+,chrN00030:clu_9476_+,chrN00030:clu_9477_+,chrN00030:clu_9478_+
ENSFALG00000009807	chrN00237:clu_25860_-,chrN00237:clu_25861_-,chrN00237:clu_25862_-,chrN00237:clu_25863_-,chrN00237:clu_25864_-
ENSFALG00000009811	chrN00008:clu_3406_-,chrN00008:clu_3407_-,chrN00008:clu_3408_-,chrN00008:clu_3409_-,chrN00008:clu_3410_-
ENSFALG00000009812	chrN00237:clu_25863_-,chrN00237:clu_25865_-,chrN00237:clu_25866_-,chrN00237:clu_25867_-,chrN00237:clu_25868_-,chrN00237:clu_25869_-
ENSFALG00000009816	chrN00037:clu_11146_+
ENSFALG00000009818	chrN00056:clu_14822_-
ENSFALG00000009819	chrN00037:clu_11146_+,chrN00037:clu_11149_+,chrN00037:clu_11150_+,chrN00037:clu_11152_+,chrN00037:clu_11153_+
ENSFALG00000009820	chrN00129:clu_21433_-
ENSFALG00000009821	chrN00002:clu_843_+,chrN00002:clu_845_+,chrN00002:clu_846_+
ENSFALG00000009823	chrN00037:clu_11265_-,chrN00037:clu_11266_-
ENSFALG00000009828	chrN00002:clu_849_+
ENSFALG00000009829	chrN00056:clu_14825_-,chrN00056:clu_14826_-
ENSFALG00000009831	chrN00237:clu_25869_-,chrN00237:clu_25870_-,chrN00237:clu_25871_-,chrN00237:clu_25872_-,chrN00237:clu_25873_-
ENSFALG00000009833	chrN00008:clu_3412_-,chrN00008:clu_3413_-,chrN00008:clu_3414_-
ENSFALG00000009834	chrN00056:clu_14942_+,chrN00056:clu_14943_+,chrN00056:clu_14947_+
ENSFALG00000009835	chrN00030:clu_9479_+,chrN00030:clu_9480_+
ENSFALG00000009837	chrN00237:clu_25874_-,chrN00237:clu_25875_-,chrN00237:clu_25876_-
ENSFALG00000009838	chrN00034:clu_10501_+
ENSFALG00000009840	chrN00056:clu_14952_+
ENSFALG00000009848	chrN00237:clu_25878_-,chrN00237:clu_25879_-
ENSFALG00000009849	chrN00030:clu_9489_+
ENSFALG00000009853	chrN00008:clu_3419_-
ENSFALG00000009854	chrN00056:clu_14953_+,chrN00056:clu_14954_+,chrN00056:clu_14955_+,chrN00056:clu_14956_+,chrN00056:clu_14957_+,chrN00056:clu_14958_+
ENSFALG00000009855	chrN00129:clu_21435_-
ENSFALG00000009859	chrN00003:clu_1291_+,chrN00003:clu_1292_+,chrN00003:clu_1293_+,chrN00003:clu_1295_+
ENSFALG00000009860	chrN00002:clu_851_+
ENSFALG00000009861	chrN00008:clu_3563_+
ENSFALG00000009864	chrN00129:clu_21464_+
ENSFALG00000009866	chrN00030:clu_9490_+
ENSFALG00000009869	chrN00237:clu_25883_-,chrN00237:clu_25884_-,chrN00237:clu_25885_-,chrN00237:clu_25886_-,chrN00237:clu_25888_-
ENSFALG00000009883	chrN00281:clu_26736_-
ENSFALG00000009887	chrN00129:clu_21443_-
ENSFALG00000009893	chrN00008:clu_3424_-
ENSFALG00000009899	chrN00056:clu_14960_+
ENSFALG00000009900	chrN00034:clu_10504_+
ENSFALG00000009901	chrN00030:clu_9641_-,chrN00030:clu_9642_-,chrN00030:clu_9643_-
ENSFALG00000009903	chrN00034:clu_10506_+,chrN00034:clu_10507_+,chrN00034:clu_10509_+
ENSFALG00000009908	chrN00034:clu_10512_+,chrN00034:clu_10513_+,chrN00034:clu_10514_+
ENSFALG00000009911	chrN00034:clu_10515_+,chrN00034:clu_10516_+
ENSFALG00000009912	chrN00237:clu_25891_-
ENSFALG00000009913	chrN00056:clu_14963_+
ENSFALG00000009915	chrN00034:clu_10518_+,chrN00034:clu_10519_+,chrN00034:clu_10521_+
ENSFALG00000009927	chrN00037:clu_11273_-
ENSFALG00000009929	chrN00237:clu_25918_+,chrN00237:clu_25919_+
ENSFALG00000009931	chrN00003:clu_1468_-
ENSFALG00000009932	chrN00002:clu_545_-
ENSFALG00000009935	chrN00129:clu_21472_+,chrN00129:clu_21473_+,chrN00129:clu_21474_+,chrN00129:clu_21477_+
ENSFALG00000009936	chrN00034:clu_10522_+,chrN00034:clu_10523_+,chrN00034:clu_10524_+,chrN00034:clu_10525_+
ENSFALG00000009938	chrN00002:clu_856_+,chrN00002:clu_857_+,chrN00002:clu_858_+
ENSFALG00000009939	chrN00029:clu_9275_-
ENSFALG00000009946	chrN00002:clu_860_+
ENSFALG00000009949	chrN00030:clu_9505_+
ENSFALG00000009957	chrN00008:clu_3428_-,chrN00008:clu_3429_-
ENSFALG00000009963	chrN00034:clu_10466_-
ENSFALG00000009967	chrN00002:clu_546_-
ENSFALG00000009969	chrN00056:clu_14966_+,chrN00056:clu_14967_+,chrN00056:clu_14968_+
ENSFALG00000009970	chrN00003:clu_1300_+,chrN00003:clu_1301_+,chrN00003:clu_1302_+
ENSFALG00000009971	chrN00034:clu_10468_-,chrN00034:clu_10469_-
ENSFALG00000009972	chrN00056:clu_14839_-,chrN00056:clu_14840_-,chrN00056:clu_14841_-,chrN00056:clu_14842_-,chrN00056:clu_14843_-,chrN00056:clu_14844_-,chrN00056:clu_14846_-
ENSFALG00000009974	chrN00008:clu_3430_-,chrN00008:clu_3433_-
ENSFALG00000009976	chrN00002:clu_862_+,chrN00002:clu_863_+
ENSFALG00000009977	chrN00029:clu_9279_-,chrN00029:clu_9280_-
ENSFALG00000009979	chrN00237:clu_25898_-
ENSFALG00000009980	chrN00037:clu_11159_+
ENSFALG00000009982	chrN00003:clu_1308_+
ENSFALG00000009987	chrN00034:clu_10529_+,chrN00034:clu_10530_+,chrN00034:clu_10531_+
ENSFALG00000009988	chrN00037:clu_11276_-,chrN00037:clu_11277_-
ENSFALG00000009993	chrN00030:clu_9514_+,chrN00030:clu_9515_+,chrN00030:clu_9517_+,chrN00030:clu_9518_+
ENSFALG00000009994	chrN00008:clu_3576_+
ENSFALG00000009998	chrN00029:clu_9388_+,chrN00029:clu_9389_+,chrN00029:clu_9390_+
ENSFALG00000010009	chrN00237:clu_25899_-,chrN00237:clu_25904_-,chrN00237:clu_25905_-
ENSFALG00000010010	chrN00030:clu_9522_+,chrN00030:clu_9523_+,chrN00030:clu_9525_+
ENSFALG00000010013	chrN00002:clu_868_+,chrN00002:clu_869_+
ENSFALG00000010014	chrN00008:clu_3582_+
ENSFALG00000010018	chrN00030:clu_9652_-,chrN00030:clu_9653_-,chrN00030:clu_9656_-,chrN00030:clu_9657_-
ENSFALG00000010019	chrN00129:clu_21479_+
ENSFALG00000010020	chrN00008:clu_3437_-,chrN00008:clu_3438_-
ENSFALG00000010025	chrN00002:clu_870_+,chrN00002:clu_871_+,chrN00002:clu_872_+,chrN00002:clu_873_+,chrN00002:clu_874_+
ENSFALG00000010027	chrN00037:clu_11163_+
ENSFALG00000010034	chrN00030:clu_9659_-,chrN00030:clu_9660_-
ENSFALG00000010035	chrN00029:clu_9284_-
ENSFALG00000010037	chrN00008:clu_3439_-,chrN00008:clu_3440_-,chrN00008:clu_3441_-
ENSFALG00000010052	chrN00037:clu_11278_-
ENSFALG00000010053	chrN00008:clu_3585_+,chrN00008:clu_3586_+,chrN00008:clu_3587_+
ENSFALG00000010056	chrN00037:clu_11172_+,chrN00037:clu_11173_+
ENSFALG00000010057	chrN00034:clu_10472_-,chrN00034:clu_10474_-
ENSFALG00000010059	chrN00237:clu_25908_-
ENSFALG00000010061	chrN00030:clu_9664_-,chrN00030:clu_9667_-,chrN00030:clu_9668_-
ENSFALG00000010066	chrN00002:clu_875_+
ENSFALG00000010069	chrN00029:clu_9290_-,chrN00029:clu_9291_-,chrN00029:clu_9292_-,chrN00029:clu_9294_-,chrN00029:clu_9295_-
ENSFALG00000010073	chrN00030:clu_9532_+
ENSFALG00000010075	chrN00029:clu_9296_-,chrN00029:clu_9299_-
ENSFALG00000010076	chrN00008:clu_3445_-,chrN00008:clu_3446_-,chrN00008:clu_3447_-,chrN00008:clu_3448_-
ENSFALG00000010087	chrN00056:clu_14855_-
ENSFALG00000010089	chrN00008:clu_3591_+,chrN00008:clu_3592_+,chrN00008:clu_3593_+,chrN00008:clu_3594_+
ENSFALG00000010090	chrN00030:clu_9670_-
ENSFALG00000010091	chrN00056:clu_14969_+
ENSFALG00000010092	chrN00008:clu_3450_-,chrN00008:clu_3451_-
ENSFALG00000010095	chrN00002:clu_552_-,chrN00002:clu_553_-
ENSFALG00000010098	chrN00037:clu_11175_+
ENSFALG00000010099	chrN00029:clu_9398_+,chrN00029:clu_9401_+,chrN00029:clu_9402_+,chrN00029:clu_9403_+
ENSFALG00000010103	chrN00029:clu_9303_-,chrN00029:clu_9304_-,chrN00029:clu_9305_-
ENSFALG00000010106	chrN00030:clu_9545_+,chrN00030:clu_9546_+
ENSFALG00000010108	chrN00037:clu_11179_+
ENSFALG00000010109	chrN00008:clu_3596_+,chrN00008:clu_3598_+
ENSFALG00000010112	chrN00002:clu_876_+
ENSFALG00000010121	chrN00474:clu_28042_-
ENSFALG00000010122	chrN00003:clu_1315_+,chrN00003:clu_1316_+,chrN00003:clu_1318_+
ENSFALG00000010123	chrN00029:clu_9404_+,chrN00029:clu_9405_+,chrN00029:clu_9406_+
ENSFALG00000010136	chrN00029:clu_9308_-,chrN00029:clu_9309_-
ENSFALG00000010138	chrN00037:clu_11287_-,chrN00037:clu_11288_-
ENSFALG00000010139	chrN00034:clu_10479_-
ENSFALG00000010140	chrN00002:clu_879_+,chrN00002:clu_880_+,chrN00002:clu_881_+
ENSFALG00000010145	chrN00008:clu_3456_-
ENSFALG00000010147	chrN00111:clu_20406_+,chrN00111:clu_20407_+,chrN00111:clu_20408_+
ENSFALG00000010153	chrN00111:clu_20411_+,chrN00111:clu_20412_+
ENSFALG00000010155	chrN00008:clu_3458_-,chrN00008:clu_3459_-
ENSFALG00000010157	chrN00002:clu_882_+,chrN00002:clu_883_+
ENSFALG00000010158	chrN00008:clu_3599_+,chrN00008:clu_3600_+
ENSFALG00000010160	chrN00095:clu_19336_-,chrN00095:clu_19337_-
ENSFALG00000010161	chrN00003:clu_1479_-,chrN00003:clu_1480_-,chrN00003:clu_1481_-,chrN00003:clu_1482_-
ENSFALG00000010162	chrN00030:clu_9672_-
ENSFALG00000010163	chrN00111:clu_20441_-
ENSFALG00000010164	chrN00003:clu_1319_+
ENSFALG00000010169	chrN00317:clu_27249_-,chrN00317:clu_27250_-,chrN00317:clu_27251_-
ENSFALG00000010171	chrN00003:clu_1323_+,chrN00003:clu_1324_+,chrN00003:clu_1325_+
ENSFALG00000010173	chrN00002:clu_886_+
ENSFALG00000010182	chrN00003:clu_1490_-
ENSFALG00000010184	chrN00056:clu_14978_+,chrN00056:clu_14979_+,chrN00056:clu_14980_+
ENSFALG00000010190	chrN00111:clu_20444_-,chrN00111:clu_20446_-
ENSFALG00000010192	chrN00003:clu_1491_-
ENSFALG00000010194	chrN00111:clu_20417_+,chrN00111:clu_20418_+,chrN00111:clu_20419_+
ENSFALG00000010195	chrN00037:clu_11191_+
ENSFALG00000010196	chrN00030:clu_9674_-,chrN00030:clu_9675_-,chrN00030:clu_9676_-,chrN00030:clu_9677_-,chrN00030:clu_9678_-
ENSFALG00000010197	chrN00008:clu_3604_+
ENSFALG00000010200	chrN00095:clu_19340_-
ENSFALG00000010201	chrN00111:clu_20448_-
ENSFALG00000010208	chrN00317:clu_27243_+,chrN00317:clu_27244_+
ENSFALG00000010209	chrN00267:clu_26513_-
ENSFALG00000010210	chrN00037:clu_11194_+
ENSFALG00000010211	chrN00095:clu_19341_-
ENSFALG00000010214	chrN00008:clu_3613_+
ENSFALG00000010221	chrN00095:clu_19371_+,chrN00095:clu_19372_+,chrN00095:clu_19373_+
ENSFALG00000010222	chrN00030:clu_9548_+,chrN00030:clu_9549_+,chrN00030:clu_9550_+
ENSFALG00000010224	chrN00029:clu_9310_-
ENSFALG00000010226	chrN00008:clu_3614_+
ENSFALG00000010229	chrN00003:clu_1327_+
ENSFALG00000010230	chrN00002:clu_885_+,chrN00002:clu_889_+,chrN00002:clu_890_+
ENSFALG00000010232	chrN00029:clu_9311_-,chrN00029:clu_9312_-
ENSFALG00000010233	chrN00030:clu_9680_-
ENSFALG00000010240	chrN00095:clu_19352_-
ENSFALG00000010246	chrN00029:clu_9313_-,chrN00029:clu_9314_-,chrN00029:clu_9315_-
ENSFALG00000010249	chrN00095:clu_19374_+,chrN00095:clu_19375_+
ENSFALG00000010251	chrN00002:clu_893_+
ENSFALG00000010253	chrN00029:clu_9409_+
ENSFALG00000010258	chrN00111:clu_20451_-,chrN00111:clu_20452_-
ENSFALG00000010259	chrN00029:clu_9317_-,chrN00029:clu_9318_-,chrN00029:clu_9319_-,chrN00029:clu_9320_-
ENSFALG00000010260	chrN00002:clu_558_-,chrN00002:clu_559_-,chrN00002:clu_560_-,chrN00002:clu_561_-,chrN00002:clu_562_-
ENSFALG00000010261	chrN00282:clu_26746_-,chrN00282:clu_26747_-,chrN00282:clu_26748_-,chrN00282:clu_26749_-,chrN00282:clu_26750_-,chrN00282:clu_26751_-,chrN00282:clu_26753_-,chrN00282:clu_26754_-
ENSFALG00000010266	chrN00003:clu_1329_+
ENSFALG00000010272	chrN00003:clu_1498_-
ENSFALG00000010276	chrN00003:clu_1332_+
ENSFALG00000010280	chrN00029:clu_9410_+
ENSFALG00000010287	chrN00056:clu_14980_+,chrN00056:clu_14981_+,chrN00056:clu_14983_+,chrN00056:clu_14985_+
ENSFALG00000010289	chrN00175:clu_23643_+
ENSFALG00000010292	chrN00030:clu_9691_-,chrN00030:clu_9692_-
ENSFALG00000010294	chrN00111:clu_20432_+,chrN00111:clu_20434_+
ENSFALG00000010295	chrN00056:clu_14987_+,chrN00056:clu_14988_+,chrN00056:clu_14989_+
ENSFALG00000010297	chrN00030:clu_9553_+,chrN00030:clu_9554_+
ENSFALG00000010299	chrN00030:clu_9693_-,chrN00030:clu_9694_-
ENSFALG00000010300	chrN00029:clu_9413_+,chrN00029:clu_9414_+
ENSFALG00000010302	chrN00003:clu_1501_-,chrN00003:clu_1502_-,chrN00003:clu_1503_-
ENSFALG00000010303	chrN00037:clu_11304_-,chrN00037:clu_11306_-,chrN00037:clu_11307_-
ENSFALG00000010304	chrN00095:clu_19356_-
ENSFALG00000010305	chrN00056:clu_14991_+,chrN00056:clu_14992_+,chrN00056:clu_14993_+
ENSFALG00000010306	chrN00030:clu_9556_+,chrN00030:clu_9558_+
ENSFALG00000010317	chrN00029:clu_9416_+
ENSFALG00000010318	chrN00175:clu_23655_-
ENSFALG00000010320	chrN00002:clu_571_-,chrN00002:clu_572_-,chrN00002:clu_573_-,chrN00002:clu_574_-
ENSFALG00000010321	chrN00030:clu_9698_-
ENSFALG00000010323	chrN00029:clu_9328_-
ENSFALG00000010326	chrN00063:clu_15648_+,chrN00063:clu_15649_+
ENSFALG00000010328	chrN00002:clu_900_+,chrN00002:clu_901_+,chrN00002:clu_902_+
ENSFALG00000010329	chrN00030:clu_9699_-,chrN00030:clu_9700_-,chrN00030:clu_9701_-,chrN00030:clu_9702_-
ENSFALG00000010330	chrN00029:clu_9420_+
ENSFALG00000010332	chrN00029:clu_9332_-,chrN00029:clu_9334_-
ENSFALG00000010333	chrN00037:clu_11199_+
ENSFALG00000010336	chrN00002:clu_904_+,chrN00002:clu_905_+
ENSFALG00000010338	chrN00056:clu_14868_-
ENSFALG00000010343	chrN00063:clu_15650_+,chrN00063:clu_15651_+
ENSFALG00000010345	chrN00095:clu_19360_-,chrN00095:clu_19361_-,chrN00095:clu_19362_-,chrN00095:clu_19363_-
ENSFALG00000010351	chrN00037:clu_11201_+,chrN00037:clu_11202_+
ENSFALG00000010360	chrN00029:clu_9423_+,chrN00029:clu_9424_+
ENSFALG00000010364	chrN00037:clu_11317_-
ENSFALG00000010369	chrN00037:clu_11324_-
ENSFALG00000010370	chrN00063:clu_15658_+
ENSFALG00000010373	chrN00029:clu_9426_+
ENSFALG00000010379	chrN00003:clu_1505_-,chrN00003:clu_1506_-,chrN00003:clu_1507_-
ENSFALG00000010385	chrN00030:clu_9563_+,chrN00030:clu_9564_+
ENSFALG00000010387	chrN00003:clu_1510_-,chrN00003:clu_1511_-
ENSFALG00000010390	chrN00002:clu_907_+
ENSFALG00000010402	chrN00037:clu_11212_+,chrN00037:clu_11213_+,chrN00037:clu_11214_+,chrN00037:clu_11219_+
ENSFALG00000010403	chrN00002:clu_582_-,chrN00002:clu_583_-,chrN00002:clu_584_-
ENSFALG00000010404	chrN00002:clu_588_-,chrN00002:clu_589_-,chrN00002:clu_590_-
ENSFALG00000010405	chrN00029:clu_9429_+
ENSFALG00000010409	chrN00003:clu_1343_+,chrN00003:clu_1344_+
ENSFALG00000010410	chrN00029:clu_9340_-,chrN00029:clu_9341_-
ENSFALG00000010413	chrN00029:clu_9430_+,chrN00029:clu_9432_+
ENSFALG00000010415	chrN00002:clu_914_+
ENSFALG00000010416	chrN00030:clu_9565_+,chrN00030:clu_9566_+,chrN00030:clu_9568_+
ENSFALG00000010420	chrN00252:clu_26240_+
ENSFALG00000010423	chrN00252:clu_26242_+
ENSFALG00000010425	chrN00003:clu_1346_+,chrN00003:clu_1347_+
ENSFALG00000010435	chrN00056:clu_14998_+
ENSFALG00000010439	chrN00037:clu_11331_-
ENSFALG00000010444	chrN00029:clu_9444_+,chrN00029:clu_9445_+
ENSFALG00000010447	chrN00003:clu_1514_-,chrN00003:clu_1515_-,chrN00003:clu_1516_-
ENSFALG00000010448	chrN00029:clu_9446_+
ENSFALG00000010450	chrN00029:clu_9448_+
ENSFALG00000010455	chrN00063:clu_15665_+,chrN00063:clu_15666_+
ENSFALG00000010460	chrN00003:clu_1354_+
ENSFALG00000010463	chrN00063:clu_15667_+,chrN00063:clu_15668_+,chrN00063:clu_15669_+
ENSFALG00000010464	chrN00037:clu_11333_-,chrN00037:clu_11334_-
ENSFALG00000010466	chrN00029:clu_9450_+
ENSFALG00000010475	chrN00361:clu_27657_+
ENSFALG00000010477	chrN00030:clu_9569_+
ENSFALG00000010484	chrN00361:clu_27660_+,chrN00361:clu_27661_+
ENSFALG00000010487	chrN00002:clu_595_-,chrN00002:clu_596_-,chrN00002:clu_597_-,chrN00002:clu_599_-
ENSFALG00000010490	chrN00003:clu_1356_+,chrN00003:clu_1357_+,chrN00815:clu_28335_+
ENSFALG00000010491	chrN00037:clu_11225_+
ENSFALG00000010498	chrN00002:clu_928_+
ENSFALG00000010501	chrN00029:clu_9452_+
ENSFALG00000010504	chrN00056:clu_14869_-,chrN00056:clu_14870_-
ENSFALG00000010509	chrN00030:clu_9705_-
ENSFALG00000010510	chrN00056:clu_15005_+
ENSFALG00000010513	chrN00037:clu_11336_-,chrN00037:clu_11338_-,chrN00037:clu_11339_-,chrN00037:clu_11340_-
ENSFALG00000010515	chrN00030:clu_9709_-,chrN00030:clu_9710_-
ENSFALG00000010517	chrN00002:clu_930_+,chrN00002:clu_931_+,chrN00002:clu_932_+
ENSFALG00000010522	chrN00030:clu_9577_+,chrN00030:clu_9578_+
ENSFALG00000010529	chrN00002:clu_933_+,chrN00002:clu_934_+,chrN00002:clu_935_+
ENSFALG00000010539	chrN00037:clu_11343_-
ENSFALG00000010543	chrN00030:clu_9717_-,chrN00030:clu_9718_-
ENSFALG00000010548	chrN00350:clu_27598_-
ENSFALG00000010553	chrN00030:clu_9583_+,chrN00030:clu_9584_+
ENSFALG00000010558	chrN00063:clu_15676_+
ENSFALG00000010560	chrN00063:clu_15677_+,chrN00063:clu_15678_+
ENSFALG00000010563	chrN00030:clu_9585_+,chrN00030:clu_9589_+,chrN00030:clu_9591_+
ENSFALG00000010565	chrN00139:clu_21900_-
ENSFALG00000010566	chrN00063:clu_15744_-,chrN00063:clu_15745_-,chrN00063:clu_15746_-,chrN00063:clu_15747_-
ENSFALG00000010567	chrN00030:clu_9720_-
ENSFALG00000010571	chrN00139:clu_21951_+
ENSFALG00000010578	chrN00139:clu_21902_-,chrN00139:clu_21905_-,chrN00139:clu_21906_-,chrN00139:clu_21907_-,chrN00139:clu_21908_-,chrN00139:clu_21910_-
ENSFALG00000010579	chrN00056:clu_14876_-
ENSFALG00000010580	chrN00063:clu_15749_-
ENSFALG00000010586	chrN00056:clu_15012_+
ENSFALG00000010587	chrN00030:clu_9721_-,chrN00030:clu_9722_-
ENSFALG00000010589	chrN00369:clu_27708_+
ENSFALG00000010592	chrN00139:clu_21913_-
ENSFALG00000010599	chrN00056:clu_14879_-
ENSFALG00000010602	chrN00056:clu_15015_+
ENSFALG00000010607	chrN00112:clu_20490_+,chrN00112:clu_20492_+
ENSFALG00000010611	chrN00056:clu_14881_-
ENSFALG00000010614	chrN00030:clu_9599_+,chrN00030:clu_9600_+,chrN00030:clu_9602_+
ENSFALG00000010615	chrN00056:clu_15016_+
ENSFALG00000010618	chrN00063:clu_15751_-,chrN00063:clu_15752_-,chrN00063:clu_15753_-,chrN00063:clu_15754_-
ENSFALG00000010621	chrN00139:clu_21955_+
ENSFALG00000010626	chrN00002:clu_942_+
ENSFALG00000010627	chrN00139:clu_21923_-
ENSFALG00000010628	chrN00030:clu_9728_-
ENSFALG00000010632	chrN00002:clu_622_-
ENSFALG00000010633	chrN00112:clu_20494_+,chrN00112:clu_20495_+
ENSFALG00000010636	chrN00002:clu_623_-,chrN00002:clu_624_-
ENSFALG00000010640	chrN00139:clu_21956_+,chrN00139:clu_21957_+,chrN00139:clu_21960_+
ENSFALG00000010641	chrN00139:clu_21961_+
ENSFALG00000010646	chrN00112:clu_20498_+,chrN00112:clu_20499_+
ENSFALG00000010659	chrN00112:clu_20502_+,chrN00112:clu_20503_+,chrN00112:clu_20504_+
ENSFALG00000010670	chrN00112:clu_20505_+
ENSFALG00000010676	chrN00056:clu_15024_+
ENSFALG00000010677	chrN00139:clu_21965_+
ENSFALG00000010681	chrN00002:clu_631_-,chrN00002:clu_632_-
ENSFALG00000010685	chrN00112:clu_20458_-,chrN00112:clu_20459_-
ENSFALG00000010690	chrN00697:clu_28258_-
ENSFALG00000010693	chrN00002:clu_944_+,chrN00002:clu_945_+
ENSFALG00000010707	chrN00139:clu_21969_+
ENSFALG00000010711	chrN00139:clu_21927_-
ENSFALG00000010714	chrN00339:clu_27463_+
ENSFALG00000010715	chrN00385:clu_27792_+
ENSFALG00000010717	chrN00002:clu_947_+
ENSFALG00000010718	chrN00063:clu_15698_+
ENSFALG00000010720	chrN00139:clu_21974_+
ENSFALG00000010722	chrN00002:clu_948_+
ENSFALG00000010730	chrN00385:clu_27795_+
ENSFALG00000010731	chrN00112:clu_20471_-,chrN00112:clu_20472_-
ENSFALG00000010733	chrN00234:clu_25806_+
ENSFALG00000010735	chrN00063:clu_15768_-,chrN00063:clu_15769_-
ENSFALG00000010739	chrN00234:clu_25812_-
ENSFALG00000010740	chrN00077:clu_17680_+,chrN00077:clu_17681_+
ENSFALG00000010749	chrN00077:clu_17683_+
ENSFALG00000010754	chrN00063:clu_15771_-,chrN00063:clu_15772_-,chrN00063:clu_15773_-
ENSFALG00000010756	chrN00234:clu_25807_+,chrN00234:clu_25808_+,chrN00234:clu_25809_+
ENSFALG00000010757	chrN00002:clu_647_-
ENSFALG00000010759	chrN00002:clu_649_-,chrN00002:clu_650_-,chrN00002:clu_651_-
ENSFALG00000010760	chrN00001:clu_253_-,chrN00001:clu_256_-
ENSFALG00000010763	chrN00002:clu_654_-,chrN00002:clu_656_-
ENSFALG00000010764	chrN00112:clu_20510_+
ENSFALG00000010768	chrN00047:clu_13158_-
ENSFALG00000010769	chrN00385:clu_27800_-,chrN00385:clu_27801_-
ENSFALG00000010771	chrN00002:clu_954_+,chrN00002:clu_955_+,chrN00002:clu_956_+,chrN00002:clu_957_+
ENSFALG00000010774	chrN00063:clu_15699_+,chrN00063:clu_15700_+,chrN00063:clu_15701_+
ENSFALG00000010776	chrN00001:clu_261_-
